node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0002104517,0.0000444240,-0.0005830851,0.0006214914
23382,0.0002084754,0.0000472072,-0.0005766571,0.0006149991
23383,0.0002060291,0.0000498793,-0.0005679171,0.0006061896
23384,0.0002026929,0.0000529400,-0.0005570992,0.0005951862
23385,0.0001990867,0.0000557096,-0.0005440668,0.0005820205
23386,0.0001949905,0.0000581378,-0.0005291744,0.0005669452
23387,0.0001900942,0.0000610849,-0.0005123976,0.0005499259
23388,0.0001848379,0.0000641506,-0.0004934713,0.0005308430
23389,0.0001788414,0.0000674551,-0.0004724394,0.0005096405
23390,0.0001725148,0.0000703384,-0.0004498090,0.0004868644
23391,0.0001655180,0.0000740205,-0.0004254638,0.0004624874
23392,0.0001581210,0.0000773613,-0.0003993108,0.0004363899
23393,0.0001501038,0.0000813309,-0.0003716280,0.0004089660
23394,0.0001419663,0.0000851892,-0.0003424045,0.0003803320
23395,0.0001335989,0.0000891762,-0.0003115483,0.0003505187
23396,0.0001248506,0.0000931822,-0.0002800431,0.0003204602
23397,0.0001157023,0.0000974169,-0.0002469776,0.0002896118
23398,0.0001060237,0.0001022503,-0.0002128931,0.0002588815
23399,0.0000963943,0.0001069127,-0.0001779630,0.0002288952
23400,0.0000864405,0.0001119239,-0.0001423274,0.0002006390
23401,0.0000763516,0.0001170938,-0.0001058000,0.0001753117
23402,0.0000663852,0.0001222831,-0.0000695863,0.0001555712
23403,0.0000560887,0.0001278205,-0.0000319035,0.0001431847
23404,0.0000460605,0.0001332774,0.0000050636,0.0001411030
23405,0.0000357188,0.0001390526,0.0000427360,0.0001497926
23406,0.0000256372,0.0001447268,0.0000801759,0.0001674255
23407,0.0000157937,0.0001504102,0.0001171452,0.0001912999
23408,0.0000059504,0.0001562221,0.0001540709,0.0002194963
23409,-0.0000037266,0.0001619832,0.0001902519,0.0002498964
23410,-0.0000131429,0.0001677333,0.0002257020,0.0002815113
23411,-0.0000223109,0.0001734123,0.0002603365,0.0003135996
23412,-0.0000311497,0.0001790503,0.0002939704,0.0003456123
23413,-0.0000397312,0.0001846773,0.0003266685,0.0003773547
23414,-0.0000478235,0.0001899833,0.0003577960,0.0004079200
23415,-0.0000555386,0.0001949383,0.0003876874,0.0004374780
23416,-0.0000629515,0.0001998225,0.0004159476,0.0004657299
23417,-0.0000698363,0.0002044156,0.0004425812,0.0004924845
23418,-0.0000763019,0.0002087579,0.0004675927,0.0005177305
23419,-0.0000822814,0.0002126693,0.0004907866,0.0005411746
23420,-0.0000878808,0.0002162799,0.0005121672,0.0005628634
23421,-0.0000931352,0.0002195696,0.0005315386,0.0005825961
23422,-0.0000979776,0.0002225486,0.0005488256,0.0006002807
23423,-0.0001024328,0.0002249166,0.0005641806,0.0006159381
23424,-0.0001065801,0.0002266940,0.0005773589,0.0006293591
23425,-0.0001102984,0.0002278505,0.0005880321,0.0006402057
23426,-0.0001135576,0.0002285063,0.0005963089,0.0006486099
23427,-0.0001162379,0.0002287714,0.0006022052,0.0006545981
23428,-0.0001186892,0.0002282959,0.0006060195,0.0006583812
23429,-0.0001205317,0.0002272296,0.0006068553,0.0006591165
23430,-0.0001219251,0.0002253828,0.0006056099,0.0006575914
23431,-0.0001229498,0.0002230754,0.0006021045,0.0006537654
23432,-0.0001237254,0.0002201772,0.0005963108,0.0006475898
23433,-0.0001242723,0.0002167088,0.0005882770,0.0006391214
23434,-0.0001244303,0.0002126796,0.0005780575,0.0006283836
23435,-0.0001244395,0.0002081202,0.0005658974,0.0006156615
23436,-0.0001242798,0.0002030201,0.0005517655,0.0006009224
23437,-0.0001239012,0.0001974896,0.0005355768,0.0005841200
23438,-0.0001234439,0.0001913687,0.0005176336,0.0005655129
23439,-0.0001229077,0.0001847574,0.0004979378,0.0005451456
23440,-0.0001223127,0.0001774557,0.0004763916,0.0005228765
23441,-0.0001214689,0.0001699337,0.0004532966,0.0004991092
23442,-0.0001205064,0.0001618814,0.0004287546,0.0004738754
23443,-0.0001195651,0.0001533988,0.0004029671,0.0004474477
23444,-0.0001186450,0.0001446559,0.0003759355,0.0004199160
23445,-0.0001177361,0.0001355829,0.0003478610,0.0003914739
23446,-0.0001168784,0.0001262096,0.0003188449,0.0003622865
23447,-0.0001160621,0.0001166062,0.0002889880,0.0003325379
23448,-0.0001152669,0.0001068426,0.0002583912,0.0003024365
23449,-0.0001145730,0.0000968790,0.0002273552,0.0002724021
23450,-0.0001139703,0.0000868152,0.0001958806,0.0002426837
23451,-0.0001133489,0.0000767515,0.0001641678,0.0002137518
23452,-0.0001128688,0.0000666977,0.0001321171,0.0001861260
23453,-0.0001125299,0.0000565739,0.0001001786,0.0001609327
23454,-0.0001122223,0.0000464901,0.0000684923,0.0001394502
23455,-0.0001119859,0.0000365464,0.0000369180,0.0001234480
23456,-0.0001119007,0.0000267329,0.0000055655,0.0001151842
23457,-0.0001118368,0.0000170694,-0.0000251057,0.0001158841
23458,-0.0001118841,0.0000076461,-0.0000551461,0.0001249705
23459,-0.0001120027,-0.0000014370,-0.0000843964,0.0001402478
23460,-0.0001121125,-0.0000102299,-0.0001129976,0.0001595065
23461,-0.0001123336,-0.0000188125,-0.0001405106,0.0001808756
23462,-0.0001125858,-0.0000268949,-0.0001670466,0.0002032325
23463,-0.0001128194,-0.0000347774,-0.0001927168,0.0002260032
23464,-0.0001131140,-0.0000422989,-0.0002169434,0.0002482910
23465,-0.0001133100,-0.0000494465,-0.0002400576,0.0002700218
23466,-0.0001135372,-0.0000563619,-0.0002620258,0.0002910754
23467,-0.0001136452,-0.0000624629,-0.0002820935,0.0003104731
23468,-0.0001136749,-0.0000683246,-0.0003012042,0.0003291112
23469,-0.0001135251,-0.0000737384,-0.0003182371,0.0003458326
23470,-0.0001131569,-0.0000787038,-0.0003338910,0.0003612228
23471,-0.0001129097,-0.0000830643,-0.0003481330,0.0003752930
