node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0002602035,0.0000164130,-0.0007030808,0.0007498653
23382,0.0002598736,0.0000193832,-0.0007028445,0.0007496002
23383,0.0002590238,0.0000221769,-0.0007001238,0.0007468323
23384,0.0002572539,0.0000253542,-0.0006951154,0.0007416251
23385,0.0002551740,0.0000281691,-0.0006877192,0.0007340742
23386,0.0002525742,0.0000305844,-0.0006783154,0.0007244590
23387,0.0002491343,0.0000334893,-0.0006668168,0.0007126248
23388,0.0002453144,0.0000364777,-0.0006529807,0.0006984938
23389,0.0002407144,0.0000396757,-0.0006368273,0.0006819579
23390,0.0002357144,0.0000424031,-0.0006189158,0.0006636385
23391,0.0002300443,0.0000459302,-0.0005990577,0.0006433506
23392,0.0002239141,0.0000490567,-0.0005772313,0.0006210798
23393,0.0002171339,0.0000528028,-0.0005536172,0.0005970153
23394,0.0002101836,0.0000564285,-0.0005282632,0.0005713346
23395,0.0002029833,0.0000601436,-0.0005010765,0.0005439643
23396,0.0001953426,0.0000638684,-0.0004729748,0.0005156967
23397,0.0001872320,0.0000677926,-0.0004431270,0.0004858119
23398,0.0001785702,0.0000723664,-0.0004119609,0.0004547923
23399,0.0001698832,0.0000767398,-0.0003797024,0.0004229931
23400,0.0001608080,0.0000814728,-0.0003464419,0.0003905369
23401,0.0001515517,0.0000863653,-0.0003120275,0.0003574746
23402,0.0001423499,0.0000913075,-0.0002775972,0.0003250550
23403,0.0001327594,0.0000966090,-0.0002414314,0.0002919718
23404,0.0001233833,0.0001018604,-0.0002056545,0.0002605624
23405,0.0001136404,0.0001075111,-0.0001688321,0.0002301675
23406,0.0001040952,0.0001130615,-0.0001318709,0.0002025059
23407,0.0000946626,0.0001186615,-0.0000950736,0.0001791104
23408,0.0000851958,0.0001244510,-0.0000579035,0.0001615525
23409,0.0000758306,0.0001302402,-0.0000211052,0.0001521782
23410,0.0000666426,0.0001360890,0.0000153686,0.0001523077
23411,0.0000576411,0.0001419174,0.0000514188,0.0001615764
23412,0.0000488983,0.0001477654,0.0000869159,0.0001782695
23413,0.0000403432,0.0001536330,0.0001218906,0.0002002199
23414,0.0000321248,0.0001594103,0.0001558033,0.0002252073
23415,0.0000242251,0.0001649172,0.0001889743,0.0002519838
23416,0.0000165681,0.0001704338,0.0002209440,0.0002795325
23417,0.0000093458,0.0001757600,0.0002518324,0.0003072434
23418,0.0000024612,0.0001809559,0.0002814197,0.0003345865
23419,-0.0000040288,0.0001858514,0.0003098958,0.0003613757
23420,-0.0000102011,0.0001905667,0.0003369605,0.0003872494
23421,-0.0000160768,0.0001950916,0.0003625136,0.0004119894
23422,-0.0000215958,0.0001994062,0.0003864521,0.0004354015
23423,-0.0000267832,0.0002032805,0.0004089818,0.0004575002
23424,-0.0000316909,0.0002067246,0.0004296954,0.0004778886
23425,-0.0000362290,0.0002097383,0.0004485973,0.0004965302
23426,-0.0000403675,0.0002123917,0.0004655867,0.0005133330
23427,-0.0000439764,0.0002147549,0.0004806599,0.0005282874
23428,-0.0000473957,0.0002165279,0.0004941170,0.0005415554
23429,-0.0000502753,0.0002178906,0.0005051568,0.0005524376
23430,-0.0000527354,0.0002186330,0.0005144807,0.0005614907
23431,-0.0000548659,0.0002190353,0.0005218796,0.0005686344
23432,-0.0000567568,0.0002189672,0.0005274669,0.0005739245
23433,-0.0000584082,0.0002184691,0.0005311174,0.0005772573
23434,-0.0000596899,0.0002175107,0.0005330565,0.0005788117
23435,-0.0000607821,0.0002161122,0.0005331555,0.0005784927
23436,-0.0000617047,0.0002142835,0.0005315356,0.0005764157
23437,-0.0000624078,0.0002121045,0.0005281865,0.0005725942
23438,-0.0000629813,0.0002094255,0.0005233062,0.0005671640
23439,-0.0000634552,0.0002063563,0.0005166927,0.0005599828
23440,-0.0000638196,0.0002026969,0.0005084438,0.0005510664
23441,-0.0000639245,0.0001987975,0.0004987576,0.0005407087
23442,-0.0000638698,0.0001944379,0.0004877315,0.0005289305
23443,-0.0000637955,0.0001896882,0.0004753633,0.0005157730
23444,-0.0000637018,0.0001846884,0.0004617505,0.0005013793
23445,-0.0000635584,0.0001793685,0.0004468906,0.0004857200
23446,-0.0000634256,0.0001737186,0.0004310808,0.0004690753
23447,-0.0000632832,0.0001678386,0.0004142187,0.0004513887
23448,-0.0000631213,0.0001617486,0.0003965013,0.0004328512
23449,-0.0000629998,0.0001553985,0.0003779259,0.0004134557
23450,-0.0000629488,0.0001488783,0.0003586894,0.0003934277
23451,-0.0000628383,0.0001423382,0.0003388988,0.0003729091
23452,-0.0000627682,0.0001356981,0.0003185311,0.0003518748
23453,-0.0000628286,0.0001288679,0.0002977431,0.0003304623
23454,-0.0000629495,0.0001219478,0.0002766817,0.0003088473
23455,-0.0000630809,0.0001150577,0.0002552833,0.0002870314
23456,-0.0000632627,0.0001081877,0.0002336848,0.0002651703
23457,-0.0000635450,0.0001012877,0.0002121127,0.0002434932
23458,-0.0000638977,0.0000944577,0.0001905534,0.0002220716
23459,-0.0000643109,0.0000877778,0.0001691235,0.0002011060
23460,-0.0000647246,0.0000812280,0.0001478194,0.0001806595
23461,-0.0000652387,0.0000747383,0.0001268473,0.0001610346
23462,-0.0000658033,0.0000684887,0.0001061836,0.0001424631
23463,-0.0000663984,0.0000623191,0.0000857360,0.0001250723
23464,-0.0000670439,0.0000563498,0.0000659578,0.0001096386
23465,-0.0000676798,0.0000505505,0.0000465644,0.0000964581
23466,-0.0000683763,0.0000448612,0.0000275943,0.0000863093
23467,-0.0000690430,0.0000396525,0.0000096786,0.0000802056
23468,-0.0000696904,0.0000345535,-0.0000080130,0.0000781979
23469,-0.0000702680,0.0000297392,-0.0000244725,0.0000801306
23470,-0.0000707761,0.0000251378,-0.0000403853,0.0000852769
23471,-0.0000713647,0.0000209266,-0.0000556149,0.0000928647
23472,-0.0000718536,0.0000168786,-0.0000699550,0.0001016934
23473,-0.0000722231,0.0000131388,-0.0000833722,0.0001110843
23474,-0.0000725729,0.0000097451,-0.0000959618,0.0001207081
23475,-0.0000730031,0.0000065859,-0.0001077879,0.0001303497
23476,-0.0000731338,0.0000036926,-0.0001187027,0.0001394723
23477,-0.0000732348,0.0000010708,-0.0001285894,0.0001479856
23478,-0.0000732162,-0.0000012288,-0.0001376533,0.0001559184
23479,-0.0000730080,-0.0000032482,-0.0001457685,0.0001630619
23480,-0.0000727902,-0.0000049742,-0.0001529894,0.0001694961
23481,-0.0000724527,-0.0000064730,-0.0001594005,0.0001752136
