node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0002783796,0.0000640128,-0.0007529060,0.0008052704
23382,0.0002756666,0.0000667681,-0.0007435956,0.0007958546
23383,0.0002724538,0.0000694214,-0.0007317792,0.0007839332
23384,0.0002683109,0.0000725026,-0.0007177144,0.0007696501
23385,0.0002638781,0.0000753018,-0.0007012482,0.0007530279
23386,0.0002589353,0.0000777590,-0.0006827315,0.0007343134
23387,0.0002531523,0.0000807842,-0.0006621686,0.0007134981
23388,0.0002469792,0.0000839674,-0.0006392685,0.0006904444
23389,0.0002400360,0.0000874085,-0.0006140748,0.0006650905
23390,0.0002327425,0.0000904376,-0.0005871205,0.0006380113
23391,0.0002247287,0.0000943347,-0.0005582746,0.0006091572
23392,0.0002163046,0.0000978998,-0.0005274362,0.0005784125
23393,0.0002072101,0.0001021629,-0.0004949097,0.0005461766
23394,0.0001979882,0.0001063340,-0.0004606595,0.0005125558
23395,0.0001885265,0.0001106730,-0.0004245530,0.0004775312
23396,0.0001786632,0.0001150503,-0.0003877186,0.0004421344
23397,0.0001683551,0.0001197054,-0.0003491101,0.0004056485
23398,0.0001574653,0.0001250686,-0.0003092986,0.0003689216
23399,0.0001466304,0.0001302401,-0.0002684911,0.0003324912
23400,0.0001354248,0.0001358396,-0.0002268291,0.0002970584
23401,0.0001240640,0.0001416471,-0.0001840524,0.0002633079
23402,0.0001128341,0.0001475234,-0.0001415725,0.0002335326
23403,0.0001012071,0.0001538068,-0.0000972761,0.0002082356
23404,0.0000898804,0.0001600493,-0.0000537042,0.0001912548
23405,0.0000781747,0.0001667292,-0.0000091206,0.0001843721
23406,0.0000667485,0.0001732975,0.0000353544,0.0001890431
23407,0.0000555278,0.0001799343,0.0000794182,0.0002043696
23408,0.0000442999,0.0001867788,0.0001236862,0.0002283574
23409,0.0000332354,0.0001936120,0.0001672322,0.0002579860
23410,0.0000224239,0.0002004934,0.0002103125,0.0002914306
23411,0.0000118671,0.0002073532,0.0002526003,0.0003270215
23412,0.0000016452,0.0002142013,0.0002939984,0.0003637582
23413,-0.0000083159,0.0002210878,0.0003345096,0.0004010557
23414,-0.0000178283,0.0002277828,0.0003736366,0.0004379579
23415,-0.0000269421,0.0002341461,0.0004116816,0.0004743754
23416,-0.0000357371,0.0002404880,0.0004480470,0.0005097624
23417,-0.0000439935,0.0002465883,0.0004829349,0.0005440288
23418,-0.0000518213,0.0002524872,0.0005161471,0.0005769255
23419,-0.0000591606,0.0002580047,0.0005475854,0.0006082074
23420,-0.0000660913,0.0002632607,0.0005773514,0.0006379725
23421,-0.0000726636,0.0002682354,0.0006051463,0.0006659071
23422,-0.0000787875,0.0002729390,0.0006308762,0.0006918872
23423,-0.0000845128,0.0002770810,0.0006546297,0.0007158605
23424,-0.0000898898,0.0002806519,0.0006760191,0.0007374602
23425,-0.0000948083,0.0002836515,0.0006950391,0.0007566546
23426,-0.0000992484,0.0002861698,0.0007115920,0.0007733735
23427,-0.0001030603,0.0002883171,0.0007257793,0.0007877206
23428,-0.0001066139,0.0002897032,0.0007377005,0.0007996853
23429,-0.0001095292,0.0002905383,0.0007465555,0.0008085508
23430,-0.0001119462,0.0002905823,0.0007533451,0.0008151680
23431,-0.0001139551,0.0002901755,0.0007575655,0.0008192027
23432,-0.0001156856,0.0002891575,0.0007594233,0.0008208039
23433,-0.0001171382,0.0002875690,0.0007588042,0.0008198787
23434,-0.0001181525,0.0002853893,0.0007559238,0.0008165953
23435,-0.0001189687,0.0002826492,0.0007507622,0.0008109796
23436,-0.0001195768,0.0002793380,0.0007434347,0.0008031336
23437,-0.0001199367,0.0002755562,0.0007339338,0.0007930793
23438,-0.0001201686,0.0002711437,0.0007223577,0.0007808713
23439,-0.0001203024,0.0002662105,0.0007086046,0.0007664601
23440,-0.0001203181,0.0002605068,0.0006927724,0.0007498492
23441,-0.0001200558,0.0002545025,0.0006750590,0.0007313615
23442,-0.0001196155,0.0002478877,0.0006555620,0.0007109977
23443,-0.0001191671,0.0002407625,0.0006344788,0.0006890071
23444,-0.0001187407,0.0002333069,0.0006117067,0.0006653695
23445,-0.0001182864,0.0002254309,0.0005875429,0.0006403260
23446,-0.0001178740,0.0002171246,0.0005619842,0.0006138922
23447,-0.0001174936,0.0002084980,0.0005350275,0.0005861148
23448,-0.0001171153,0.0001995912,0.0005070694,0.0005573796
23449,-0.0001168390,0.0001903443,0.0004781063,0.0005277006
23450,-0.0001166747,0.0001808672,0.0004482346,0.0004972325
23451,-0.0001164824,0.0001713500,0.0004175503,0.0004661301
23452,-0.0001163821,0.0001617028,0.0003861495,0.0004345159
23453,-0.0001164739,0.0001517857,0.0003542280,0.0004025948
23454,-0.0001167077,0.0001417286,0.0003218815,0.0003705609
23455,-0.0001169836,0.0001317016,0.0002892054,0.0003386299
23456,-0.0001173715,0.0001217047,0.0002561952,0.0003069594
23457,-0.0001179313,0.0001116081,0.0002231462,0.0002759681
23458,-0.0001186332,0.0001016217,0.0001902034,0.0002461263
23459,-0.0001194471,0.0000917857,0.0001573617,0.0002178416
23460,-0.0001203030,0.0000821199,0.0001246661,0.0001917241
23461,-0.0001213509,0.0000725046,0.0000923912,0.0001688760
23462,-0.0001224908,0.0000631797,0.0000604815,0.0001505114
23463,-0.0001237428,0.0000539447,0.0000287986,0.0001380278
23464,-0.0001250965,0.0000449612,-0.0000019814,0.0001329457
23465,-0.0001264923,0.0000361777,-0.0000323114,0.0001354738
23466,-0.0001280203,0.0000275143,-0.0000621417,0.0001449407
23467,-0.0001295395,0.0000194733,-0.0000905175,0.0001592266
23468,-0.0001311113,0.0000115311,-0.0001187577,0.0001772753
23469,-0.0001326041,0.0000040020,-0.0001452440,0.0001967122
23470,-0.0001341095,-0.0000032980,-0.0001711443,0.0002174548
23471,-0.0001357164,-0.0000100866,-0.0001961415,0.0002387303
23472,-0.0001372752,-0.0000166644,-0.0002199733,0.0002598277
23473,-0.0001387260,-0.0000228718,-0.0002426197,0.0002804146
23474,-0.0001401886,-0.0000286181,-0.0002641989,0.0003004545
23475,-0.0001417627,-0.0000340328,-0.0002847248,0.0003198799
23476,-0.0001430490,-0.0000391475,-0.0003040813,0.0003383208
23477,-0.0001443067,-0.0000438804,-0.0003220339,0.0003556062
23478,-0.0001454461,-0.0000481823,-0.0003388334,0.0003718658
23479,-0.0001463572,-0.0000521030,-0.0003543469,0.0003869068
23480,-0.0001472798,-0.0000556224,-0.0003686017,0.0004008147
23481,-0.0001480741,-0.0000588367,-0.0003816851,0.0004136076
23482,-0.0001487100,-0.0000617876,-0.0003935574,0.0004252291
23483,-0.0001492574,-0.0000644392,-0.0004041980,0.0004356675
23484,-0.0001495663,-0.0000667625,-0.0004136713,0.0004449171
23485,-0.0001497167,-0.0000688484,-0.0004219330,0.0004529709
23486,-0.0001497085,-0.0000706129,-0.0004289583,0.0004597869
23487,-0.0001495618,-0.0000720469,-0.0004348613,0.0004654716
23488,-0.0001490864,-0.0000732244,-0.0004396062,0.0004699385
23489,-0.0001483924,-0.0000742574,-0.0004431048,0.0004731557
23490,-0.0001477396,-0.0000750258,-0.0004456607,0.0004754675
23491,-0.0001466282,-0.0000755927,-0.0004470488,0.0004765151
23492,-0.0001455380,-0.0000758860,-0.0004474396,0.0004765943
23493,-0.0001441190,-0.0000760086,-0.0004468260,0.0004756060
23494,-0.0001426711,-0.0000759235,-0.0004452956,0.0004737168
23495,-0.0001410144,-0.0000757158,-0.0004428704,0.0004709056
23496,-0.0001392087,-0.0000753883,-0.0004396079,0.0004672447
23497,-0.0001372941,-0.0000749331,-0.0004356061,0.0004628362
23498,-0.0001351905,-0.0000744182,-0.0004308726,0.0004576742
23499,-0.0001329378,-0.0000738254,-0.0004253852,0.0004517468
23500,-0.0001305861,-0.0000731229,-0.0004192716,0.0004451835
23501,-0.0001281052,-0.0000723595,-0.0004125595,0.0004380093
23502,-0.0001254952,-0.0000715862,-0.0004053366,0.0004303155
23503,-0.0001228665,-0.0000707783,-0.0003975153,0.0004220476
23504,-0.0001202076,-0.0000699252,-0.0003893758,0.0004134646
23505,-0.0001174700,-0.0000690563,-0.0003807275,0.0004043779
23506,-0.0001146031,-0.0000681836,-0.0003717144,0.0003949107
23507,-0.0001117263,-0.0000673377,-0.0003624450,0.0003852058
23508,-0.0001088301,-0.0000665069,-0.0003528920,0.0003752332
23509,-0.0001058949,-0.0000656803,-0.0003430430,0.0003649742
23510,-0.0001030084,-0.0000649083,-0.0003332188,0.0003547656
23511,-0.0001000649,-0.0000641419,-0.0003229161,0.0003440959
23512,-0.0000971593,-0.0000633971,-0.0003128393,0.0003336579
23513,-0.0000942465,-0.0000627297,-0.0003022986,0.0003228031
23514,-0.0000913831,-0.0000621011,-0.0002918280,0.0003120433
23515,-0.0000885794,-0.0000615104,-0.0002814533,0.0003014064
23516,-0.0000858169,-0.0000609938,-0.0002708427,0.0002905866
23517,-0.0000826548,-0.0000593947,-0.0002623365,0.0002813894
23518,-0.0000795090,-0.0000577467,-0.0002537110,0.0002720765
23519,-0.0000764234,-0.0000561321,-0.0002449626,0.0002626747
23520,-0.0000733397,-0.0000546037,-0.0002362506,0.0002533271
23521,-0.0000702476,-0.0000530549,-0.0002273177,0.0002437681
23522,-0.0000671925,-0.0000516806,-0.0002183148,0.0002341945
23523,-0.0000641554,-0.0000502930,-0.0002091270,0.0002244536
23524,-0.0000611538,-0.0000489331,-0.0002000778,0.0002148613
23525,-0.0000581347,-0.0000476648,-0.0001908550,0.0002051273
23526,-0.0000551678,-0.0000465805,-0.0001816644,0.0001954870
23527,-0.0000522147,-0.0000455587,-0.0001724946,0.0001858934
23528,-0.0000492863,-0.0000445179,-0.0001633430,0.0001763290
23529,-0.0000463616,-0.0000436086,-0.0001542203,0.0001668383
23530,-0.0000434640,-0.0000426886,-0.0001452015,0.0001574640
23531,-0.0000405789,-0.0000418670,-0.0001361966,0.0001481519
23532,-0.0000377160,-0.0000410712,-0.0001274085,0.0001390765
23533,-0.0000348639,-0.0000404504,-0.0001188011,0.0001302514
23534,-0.0000320487,-0.0000398319,-0.0001103647,0.0001216308
23535,-0.0000292293,-0.0000392744,-0.0001021005,0.0001132313
23536,-0.0000263857,-0.0000387106,-0.0000941207,0.0001051352
23537,-0.0000233776,-0.0000382523,-0.0000862367,0.0000971932
23538,-0.0000203145,-0.0000377504,-0.0000788461,0.0000897468
23539,-0.0000171789,-0.0000373209,-0.0000722780,0.0000831389
23540,-0.0000137738,-0.0000371317,-0.0000660602,0.0000770223
23541,-0.0000104451,-0.0000368158,-0.0000609943,0.0000720056
23542,-0.0000073754,-0.0000365361,-0.0000576016,0.0000686092
23543,-0.0000056271,-0.0000364060,-0.0000550235,0.0000662166
23544,-0.0000051069,-0.0000370237,-0.0000520730,0.0000640971
23545,-0.0000071199,-0.0000392437,-0.0000591996,0.0000713817
23546,-0.0000093216,-0.0000408803,-0.0000673499,0.0000793353
23547,-0.0000119714,-0.0000417656,-0.0000762738,0.0000877802
23548,-0.0000150895,-0.0000416738,-0.0000852699,0.0000961007
23549,-0.0000185853,-0.0000406658,-0.0000937357,0.0001038533
