node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0002128708,-0.0000142098,-0.0005818420,0.0006197226
23382,0.0002138468,-0.0000111525,-0.0005868396,0.0006246884
23383,0.0002143128,-0.0000082941,-0.0005894798,0.0006272840
23384,0.0002138687,-0.0000050547,-0.0005899070,0.0006274995
23385,0.0002131246,-0.0000022044,-0.0005880556,0.0006254889
23386,0.0002118606,0.0000002271,-0.0005843100,0.0006215329
23387,0.0002097766,0.0000031135,-0.0005785146,0.0006153821
23388,0.0002073326,0.0000060680,-0.0005704538,0.0006069935
23389,0.0002040988,0.0000091974,-0.0005601220,0.0005962193
23390,0.0002004450,0.0000118450,-0.0005481134,0.0005837352
23391,0.0001961614,0.0000152465,-0.0005341625,0.0005692463
23392,0.0001913880,0.0000182310,-0.0005183236,0.0005528301
23393,0.0001859748,0.0000217985,-0.0005006810,0.0005345496
23394,0.0001803717,0.0000252211,-0.0004813388,0.0005146427
23395,0.0001745186,0.0000287037,-0.0004602134,0.0004930284
23396,0.0001681863,0.0000321752,-0.0004381047,0.0004703803
23397,0.0001613939,0.0000358108,-0.0004143443,0.0004461071
23398,0.0001540618,0.0000400743,-0.0003892127,0.0004205087
23399,0.0001466503,0.0000440978,-0.0003629769,0.0003939583
23400,0.0001388492,0.0000484552,-0.0003357213,0.0003665184
23401,0.0001308681,0.0000529486,-0.0003073285,0.0003382023
23402,0.0001228883,0.0000574706,-0.0002787679,0.0003100257
23403,0.0001145478,0.0000622991,-0.0002486425,0.0002807587
23404,0.0001063686,0.0000670731,-0.0002187260,0.0002522977
23405,0.0000978490,0.0000721944,-0.0001878513,0.0002237735
23406,0.0000894842,0.0000771995,-0.0001567779,0.0001963326
23407,0.0000812021,0.0000822363,-0.0001258007,0.0001708286
23408,0.0000728801,0.0000874223,-0.0000944757,0.0001479183
23409,0.0000646429,0.0000925870,-0.0000634398,0.0001295209
23410,0.0000565573,0.0000977786,-0.0000326875,0.0001175919
23411,0.0000486343,0.0001029364,-0.0000023022,0.0001138705
23412,0.0000409399,0.0001080846,0.0000275625,0.0001188194
23413,0.0000334161,0.0001132402,0.0000569633,0.0001310908
23414,0.0000262209,0.0001182540,0.0000853569,0.0001481801
23415,0.0000193114,0.0001229907,0.0001130700,0.0001681798
23416,0.0000126255,0.0001277121,0.0001396495,0.0001896622
23417,0.0000063464,0.0001322312,0.0001652023,0.0002117007
23418,0.0000003841,0.0001365881,0.0001895853,0.0002336644
23419,-0.0000052056,0.0001406338,0.0002127956,0.0002551214
23420,-0.0000104976,0.0001444801,0.0002347403,0.0002758400
23421,-0.0000155158,0.0001481061,0.0002552667,0.0002955288
23422,-0.0000202023,0.0001515167,0.0002743587,0.0003140671
23423,-0.0000245840,0.0001544801,0.0002920172,0.0003312741
23424,-0.0000287048,0.0001570050,0.0003080463,0.0003469396
23425,-0.0000324788,0.0001590816,0.0003222845,0.0003608727
23426,-0.0000358800,0.0001607928,0.0003347259,0.0003730726
23427,-0.0000387943,0.0001622116,0.0003454505,0.0003836061
23428,-0.0000415228,0.0001630629,0.0003546191,0.0003925155
23429,-0.0000437504,0.0001634878,0.0003615297,0.0003991817
23430,-0.0000455951,0.0001633122,0.0003669638,0.0004042428
23431,-0.0000471329,0.0001628021,0.0003705784,0.0004074977
23432,-0.0000484509,0.0001618415,0.0003725208,0.0004090378
23433,-0.0000495538,0.0001604632,0.0003727517,0.0004088372
23434,-0.0000503228,0.0001586495,0.0003713487,0.0004069422
23435,-0.0000509369,0.0001564340,0.0003684249,0.0004034887
23436,-0.0000513870,0.0001538070,0.0003639588,0.0003984510
23437,-0.0000516452,0.0001508554,0.0003580214,0.0003919234
23438,-0.0000517995,0.0001474581,0.0003506916,0.0003839423
23439,-0.0000518627,0.0001436962,0.0003419582,0.0003745314
23440,-0.0000518340,0.0001394065,0.0003318401,0.0003636465
23441,-0.0000515813,0.0001349351,0.0003204863,0.0003515389
23442,-0.0000511975,0.0001300640,0.0003080861,0.0003383118
23443,-0.0000507908,0.0001248691,0.0002946585,0.0003240303
23444,-0.0000503731,0.0001194764,0.0002802831,0.0003088214
23445,-0.0000499224,0.0001138348,0.0002650492,0.0002927485
23446,-0.0000494686,0.0001079618,0.0002490664,0.0002759292
23447,-0.0000490139,0.0001019255,0.0002324243,0.0002584805
23448,-0.0000485391,0.0000957587,0.0002152526,0.0002405400
23449,-0.0000480993,0.0000894461,0.0001976413,0.0002222077
23450,-0.0000476855,0.0000830581,0.0001797303,0.0002036555
23451,-0.0000472316,0.0000766702,0.0001615497,0.0001849525
23452,-0.0000468457,0.0000702793,0.0001431495,0.0001662092
23453,-0.0000465218,0.0000638493,0.0001247601,0.0001476689
23454,-0.0000461819,0.0000574654,0.0001065219,0.0001295452
23455,-0.0000458690,0.0000511754,0.0000883653,0.0001119433
23456,-0.0000456320,0.0000449843,0.0000703509,0.0000951583
23457,-0.0000453660,0.0000389241,0.0000528093,0.0000797620
23458,-0.0000451420,0.0000330437,0.0000357114,0.0000663701
23459,-0.0000449419,0.0000274262,0.0000191880,0.0000560371
23460,-0.0000447029,0.0000220146,0.0000031201,0.0000499272
23461,-0.0000445059,0.0000167827,-0.0000121643,0.0000490958
23462,-0.0000442928,0.0000119206,-0.0000267529,0.0000531006
23463,-0.0000440297,0.0000072266,-0.0000406825,0.0000603813
23464,-0.0000437827,0.0000027879,-0.0000536242,0.0000692838
23465,-0.0000434107,-0.0000013599,-0.0000657394,0.0000787909
23466,-0.0000430345,-0.0000053177,-0.0000770064,0.0000883756
