node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0001247090,0.0000376978,-0.0003588063,0.0003817269
23382,0.0001228430,0.0000398405,-0.0003525924,0.0003754984
23383,0.0001206269,0.0000419121,-0.0003446875,0.0003675826
23384,0.0001177509,0.0000442728,-0.0003352739,0.0003580976
23385,0.0001146650,0.0000464224,-0.0003242502,0.0003470465
23386,0.0001112189,0.0000483210,-0.0003118723,0.0003346175
23387,0.0001071729,0.0000506085,-0.0002981466,0.0003208405
23388,0.0001028568,0.0000529851,-0.0002828735,0.0003056212
23389,0.0000980005,0.0000555306,-0.0002660987,0.0002889572
23390,0.0000929142,0.0000577751,-0.0002481815,0.0002712288
23391,0.0000873177,0.0000605986,-0.0002290827,0.0002525381
23392,0.0000814511,0.0000631710,-0.0002087053,0.0002327720
23393,0.0000751243,0.0000662025,-0.0001872923,0.0002123790
23394,0.0000687272,0.0000691530,-0.0001648167,0.0001914945
23395,0.0000621603,0.0000721824,-0.0001412386,0.0001703600
23396,0.0000553426,0.0000752209,-0.0001172803,0.0001499188
23397,0.0000482459,0.0000784284,-0.0000922707,0.0001303555
23398,0.0000407709,0.0000820448,-0.0000666649,0.0001133041
23399,0.0000333663,0.0000855404,-0.0000405507,0.0001003735
23400,0.0000257564,0.0000892550,-0.0000140698,0.0000939565
23401,0.0000180694,0.0000930786,0.0000129101,0.0000956912
23402,0.0000105031,0.0000968916,0.0000394978,0.0001051588
23403,0.0000027326,0.0001009332,0.0000670025,0.0001211788
23404,-0.0000048203,0.0001048942,0.0000938029,0.0001408013
23405,-0.0000125707,0.0001090140,0.0001209129,0.0001632850
23406,-0.0000200990,0.0001130529,0.0001476441,0.0001870394
23407,-0.0000273767,0.0001170611,0.0001738604,0.0002113770
23408,-0.0000346391,0.0001211182,0.0001997854,0.0002361857
23409,-0.0000417477,0.0001251045,0.0002249655,0.0002607747
23410,-0.0000486173,0.0001290400,0.0002493780,0.0002849638
23411,-0.0000552724,0.0001328646,0.0002729496,0.0003085604
23412,-0.0000616460,0.0001366385,0.0002955466,0.0003313881
23413,-0.0000677972,0.0001403715,0.0003172353,0.0003534669
23414,-0.0000734981,0.0001437337,0.0003373923,0.0003740252
23415,-0.0000788937,0.0001467751,0.0003565434,0.0003935611
23416,-0.0000840399,0.0001497157,0.0003741452,0.0004116577
23417,-0.0000887468,0.0001523956,0.0003903033,0.0004282956
23418,-0.0000931074,0.0001548147,0.0004049241,0.0004433961
23419,-0.0000970647,0.0001568232,0.0004180133,0.0004568919
23420,-0.0001007128,0.0001585709,0.0004295767,0.0004688538
23421,-0.0001040876,0.0001599979,0.0004393200,0.0004789944
23422,-0.0001071373,0.0001611444,0.0004473769,0.0004874341
23423,-0.0001098807,0.0001617601,0.0004537824,0.0004941240
23424,-0.0001123780,0.0001618352,0.0004582124,0.0004987765
23425,-0.0001145430,0.0001613596,0.0004606275,0.0005013330
23426,-0.0001163578,0.0001604635,0.0004610399,0.0005018420
23427,-0.0001177085,0.0001592267,0.0004593716,0.0005002307
23428,-0.0001188851,0.0001573595,0.0004561210,0.0004969326
23429,-0.0001195865,0.0001549717,0.0004503930,0.0004910916
23430,-0.0001199458,0.0001519533,0.0004429834,0.0004834368
23431,-0.0001200321,0.0001485445,0.0004337241,0.0004739090
23432,-0.0001199281,0.0001446251,0.0004225721,0.0004624568
23433,-0.0001196812,0.0001402355,0.0004098012,0.0004493624
23434,-0.0001191502,0.0001354153,0.0003952410,0.0004344531
23435,-0.0001185252,0.0001301548,0.0003791625,0.0004180343
23436,-0.0001177831,0.0001244539,0.0003615161,0.0004000694
23437,-0.0001169019,0.0001184126,0.0003424257,0.0003807137
23438,-0.0001159747,0.0001119109,0.0003218951,0.0003599870
23439,-0.0001150125,0.0001050289,0.0003001277,0.0003381354
23440,-0.0001140382,0.0000975967,0.0002770269,0.0003150774
23441,-0.0001128979,0.0000900441,0.0002527960,0.0002911352
23442,-0.0001116987,0.0000820913,0.0002276382,0.0002665234
23443,-0.0001105314,0.0000738483,0.0002015562,0.0002414449
23444,-0.0001094051,0.0000654051,0.0001747530,0.0002163006
23445,-0.0001083219,0.0000567417,0.0001472312,0.0001913904
23446,-0.0001072876,0.0000479081,0.0001192934,0.0001674418
23447,-0.0001063044,0.0000389544,0.0000908418,0.0001451561
23448,-0.0001053662,0.0000299106,0.0000620787,0.0001258985
23449,-0.0001045190,0.0000208067,0.0000332660,0.0001116412
23450,-0.0001037298,0.0000116827,0.0000044657,0.0001044811
23451,-0.0001029497,0.0000026087,-0.0000243005,0.0001058109
23452,-0.0001023406,-0.0000063853,-0.0000530310,0.0001154411
23453,-0.0001018145,-0.0000153193,-0.0000813445,0.0001312166
23454,-0.0001012604,-0.0000241033,-0.0001090396,0.0001507457
23455,-0.0001007933,-0.0000327072,-0.0001362854,0.0001726348
23456,-0.0001004773,-0.0000411310,-0.0001630509,0.0001958903
23457,-0.0001001043,-0.0000492947,-0.0001888153,0.0002193218
23458,-0.0000998113,-0.0000571683,-0.0002136780,0.0002426702
23459,-0.0000995663,-0.0000646288,-0.0002374487,0.0002654661
23460,-0.0000992813,-0.0000717851,-0.0002603771,0.0002877605
23461,-0.0000990574,-0.0000786621,-0.0002819630,0.0003090359
23462,-0.0000988194,-0.0000850020,-0.0003023565,0.0003292568
23463,-0.0000985115,-0.0000910909,-0.0003216215,0.0003484860
23464,-0.0000982295,-0.0000968161,-0.0003393238,0.0003662827
23465,-0.0000977745,-0.0001021292,-0.0003556777,0.0003827490
23466,-0.0000973126,-0.0001071743,-0.0003706675,0.0003979327
23467,-0.0000966754,-0.0001114092,-0.0003837583,0.0004111309
23468,-0.0000959044,-0.0001153657,-0.0003955413,0.0004230364
23469,-0.0000949180,-0.0001189126,-0.0004053478,0.0004329624
23470,-0.0000936278,-0.0001219490,-0.0004134861,0.0004411445
