node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0001356188,-0.0000495636,-0.0003648708,0.0003924025
23382,0.0001383757,-0.0000474887,-0.0003761297,0.0004035797
23383,0.0001407925,-0.0000455918,-0.0003858963,0.0004133003
23384,0.0001426392,-0.0000434930,-0.0003942040,0.0004214669
23385,0.0001442859,-0.0000417023,-0.0004010404,0.0004282416
23386,0.0001455726,-0.0000402096,-0.0004066895,0.0004338255
23387,0.0001463494,-0.0000384750,-0.0004109520,0.0004379270
23388,0.0001468964,-0.0000367484,-0.0004137261,0.0004405658
23389,0.0001469235,-0.0000349500,-0.0004149703,0.0004415975
23390,0.0001466309,-0.0000335096,-0.0004151027,0.0004415131
23391,0.0001459685,-0.0000316172,-0.0004138718,0.0004399958
23392,0.0001449264,-0.0000300430,-0.0004114058,0.0004372196
23393,0.0001434747,-0.0000281369,-0.0004076128,0.0004330415
23394,0.0001418634,-0.0000263488,-0.0004026410,0.0004277140
23395,0.0001400619,-0.0000245587,-0.0003964475,0.0004211782
23396,0.0001379019,-0.0000228070,-0.0003893984,0.0004137248
23397,0.0001354119,-0.0000209933,-0.0003812281,0.0004051073
23398,0.0001325623,-0.0000187677,-0.0003719465,0.0003953089
23399,0.0001295739,-0.0000167404,-0.0003617766,0.0003846452
23400,0.0001262961,-0.0000145013,-0.0003507273,0.0003730558
23401,0.0001228386,-0.0000122002,-0.0003387733,0.0003605628
23402,0.0001193234,-0.0000098680,-0.0003263588,0.0003476284
23403,0.0001155267,-0.0000073731,-0.0003128723,0.0003336013
23404,0.0001117627,-0.0000048873,-0.0002991349,0.0003193688
23405,0.0001077579,-0.0000021589,-0.0002845920,0.0003043173
23406,0.0001037745,0.0000005009,-0.0002695959,0.0002888795
23407,0.0000997026,0.0000031922,-0.0002543686,0.0002732292
23408,0.0000955808,0.0000060056,-0.0002386113,0.0002571130
23409,0.0000914505,0.0000088204,-0.0002227035,0.0002409105
23410,0.0000873244,0.0000116868,-0.0002066080,0.0002246085
23411,0.0000832303,0.0000145748,-0.0001903914,0.0002082993
23412,0.0000792003,0.0000174743,-0.0001741304,0.0001920923
23413,0.0000752075,0.0000203954,-0.0001578214,0.0001760106
23414,0.0000712890,0.0000233780,-0.0001416710,0.0001603101
23415,0.0000674796,0.0000262521,-0.0001255952,0.0001449718
23416,0.0000637476,0.0000291577,-0.0001097704,0.0001302439
23417,0.0000601748,0.0000320047,-0.0000941723,0.0001162486
23418,0.0000567204,0.0000348231,-0.0000788970,0.0001032211
23419,0.0000534114,0.0000375428,-0.0000639301,0.0000913745
23420,0.0000502228,0.0000402139,-0.0000493371,0.0000810779
23421,0.0000471516,0.0000428363,-0.0000351934,0.0000727791
23422,0.0000442270,0.0000453798,-0.0000215303,0.0000669246
23423,0.0000414337,0.0000477748,-0.0000083176,0.0000637837
23424,0.0000387591,0.0000500208,0.0000042948,0.0000634255
23425,0.0000362439,0.0000521180,0.0000162729,0.0000655341
