node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0001473710,0.0000646373,-0.0004147317,0.0004448579
23382,0.0001442350,0.0000665424,-0.0004035803,0.0004337150
23383,0.0001407590,0.0000684156,-0.0003907696,0.0004209450
23384,0.0001366431,0.0000705968,-0.0003765069,0.0004067096
23385,0.0001323472,0.0000726160,-0.0003606660,0.0003909844
23386,0.0001277112,0.0000744233,-0.0003434755,0.0003739310
23387,0.0001224952,0.0000766587,-0.0003249943,0.0003556725
23388,0.0001170090,0.0000790021,-0.0003050079,0.0003360986
23389,0.0001110127,0.0000815535,-0.0002835501,0.0003152388
23390,0.0001048141,0.0000838530,-0.0002609876,0.0002934823
23391,0.0000981033,0.0000867506,-0.0002372915,0.0002710299
23392,0.0000911551,0.0000894462,-0.0002123132,0.0002477635
23393,0.0000837616,0.0000926299,-0.0001863640,0.0002243387
23394,0.0000763137,0.0000957517,-0.0001593855,0.0002009873
23395,0.0000687140,0.0000990014,-0.0001312855,0.0001782099
23396,0.0000608897,0.0001022895,-0.0001029031,0.0001573523
23397,0.0000527996,0.0001057756,-0.0000734481,0.0001391794
23398,0.0000443309,0.0001096997,-0.0000434450,0.0001260425
23399,0.0000359691,0.0001135221,-0.0000129757,0.0001197891
23400,0.0000274086,0.0001176128,0.0000178247,0.0001220726
23401,0.0000187845,0.0001218214,0.0000491269,0.0001326905
23402,0.0000103138,0.0001260489,0.0000799135,0.0001496024
23403,0.0000016282,0.0001305436,0.0001117109,0.0001718244
23404,-0.0000068021,0.0001349775,0.0001426745,0.0001965228
23405,-0.0000154416,0.0001395987,0.0001739909,0.0002236048
23406,-0.0000238255,0.0001441685,0.0002048810,0.0002516514
23407,-0.0000319389,0.0001487168,0.0002351867,0.0002800885
23408,-0.0000400254,0.0001533330,0.0002651989,0.0003089393
23409,-0.0000479395,0.0001579078,0.0002944184,0.0003375134
23410,-0.0000555936,0.0001624310,0.0003228040,0.0003656185
23411,-0.0000630109,0.0001668825,0.0003502227,0.0003930344
23412,-0.0000701233,0.0001712725,0.0003766813,0.0004196908
23413,-0.0000769939,0.0001756409,0.0004021867,0.0004455692
23414,-0.0000833967,0.0001796578,0.0004261456,0.0004699276
23415,-0.0000894677,0.0001833532,0.0004488643,0.0004930538
23416,-0.0000952651,0.0001869571,0.0004700495,0.0005147571
23417,-0.0001005938,0.0001902995,0.0004896071,0.0005348347
23418,-0.0001055538,0.0001933806,0.0005076435,0.0005533892
23419,-0.0001100852,0.0001960603,0.0005239645,0.0005701730
23420,-0.0001142780,0.0001984586,0.0005386759,0.0005853349
23421,-0.0001181823,0.0002005456,0.0005514833,0.0005985978
23422,-0.0001217282,0.0002023415,0.0005625190,0.0006100717
23423,-0.0001249454,0.0002035859,0.0005717207,0.0006196153
23424,-0.0001278843,0.0002042693,0.0005788608,0.0006270249
23425,-0.0001304747,0.0002043914,0.0005837022,0.0006320662
23426,-0.0001326766,0.0002040722,0.0005864565,0.0006349644
23427,-0.0001343802,0.0002033821,0.0005870441,0.0006356438
23428,-0.0001358954,0.0002020408,0.0005858632,0.0006344476
23429,-0.0001369023,0.0002001386,0.0005819181,0.0006304176
23430,-0.0001375308,0.0001975653,0.0005762054,0.0006244673
23431,-0.0001378612,0.0001945712,0.0005684518,0.0006164423
23432,-0.0001379731,0.0001910360,0.0005586220,0.0006062919
23433,-0.0001379270,0.0001870003,0.0005469754,0.0005942854
23434,-0.0001375625,0.0001824734,0.0005333562,0.0005802489
23435,-0.0001370900,0.0001774761,0.0005180189,0.0005644776
23436,-0.0001364892,0.0001719978,0.0005008260,0.0005468448
23437,-0.0001357302,0.0001661289,0.0004819955,0.0005275804
23438,-0.0001349031,0.0001597393,0.0004616300,0.0005067719
23439,-0.0001340478,0.0001529191,0.0004397318,0.0004844762
23440,-0.0001331644,0.0001454983,0.0004163032,0.0004606635
23441,-0.0001320929,0.0001378970,0.0003914461,0.0004355389
23442,-0.0001309432,0.0001298253,0.0003654622,0.0004093450
23443,-0.0001298355,0.0001213930,0.0003383530,0.0003821993
23444,-0.0001287697,0.0001127204,0.0003102201,0.0003542938
23445,-0.0001277459,0.0001037675,0.0002811645,0.0003257916
23446,-0.0001267739,0.0000945643,0.0002513872,0.0002970009
23447,-0.0001258739,0.0000851708,0.0002208888,0.0002681234
23448,-0.0001250259,0.0000756371,0.0001899701,0.0002396686
23449,-0.0001242798,0.0000659532,0.0001586312,0.0002120357
23450,-0.0001236256,0.0000561892,0.0001269723,0.0001859099
23451,-0.0001229934,0.0000464351,0.0000951934,0.0001623126
23452,-0.0001225132,0.0000367010,0.0000632942,0.0001426976
23453,-0.0001221849,0.0000269369,0.0000314741,0.0001290170
23454,-0.0001218886,0.0000172129,-0.0000000675,0.0001230980
23455,-0.0001216742,0.0000076390,-0.0000313515,0.0001258805
23456,-0.0001216218,-0.0000018147,-0.0000623890,0.0001367024
23457,-0.0001216014,-0.0000111083,-0.0000927014,0.0001533096
23458,-0.0001217028,-0.0000201716,-0.0001223700,0.0001737610
23459,-0.0001218862,-0.0000289046,-0.0001512368,0.0001963779
23460,-0.0001220716,-0.0000373673,-0.0001794335,0.0002202139
23461,-0.0001223688,-0.0000456296,-0.0002065622,0.0002443852
23462,-0.0001227080,-0.0000534315,-0.0002327354,0.0002684733
23463,-0.0001230492,-0.0000610335,-0.0002580478,0.0002923267
23464,-0.0001234621,-0.0000682940,-0.0002819583,0.0003152894
23465,-0.0001237870,-0.0000752146,-0.0003047948,0.0003374616
23466,-0.0001241639,-0.0000819151,-0.0003265229,0.0003588091
23467,-0.0001244221,-0.0000878531,-0.0003464104,0.0003784167
23468,-0.0001246329,-0.0000935724,-0.0003653922,0.0003972413
23469,-0.0001246845,-0.0000988687,-0.0003823640,0.0004141539
23470,-0.0001245386,-0.0001037559,-0.0003980262,0.0004297674
23471,-0.0001245142,-0.0001080617,-0.0004123116,0.0004440518
23472,-0.0001242716,-0.0001120978,-0.0004249859,0.0004567520
23473,-0.0001237610,-0.0001156284,-0.0004359108,0.0004676590
23474,-0.0001231921,-0.0001186460,-0.0004452841,0.0004770022
23475,-0.0001227046,-0.0001213301,-0.0004532806,0.0004850162
23476,-0.0001216493,-0.0001235511,-0.0004595167,0.0004911405
23477,-0.0001204953,-0.0001254004,-0.0004640239,0.0004955427
23478,-0.0001191029,-0.0001267627,-0.0004670383,0.0004983765
23479,-0.0001173822,-0.0001277289,-0.0004684153,0.0004995059
23480,-0.0001156030,-0.0001282659,-0.0004682004,0.0004990268
23481,-0.0001135553,-0.0001284687,-0.0004665594,0.0004970681
23482,-0.0001112492,-0.0001284303,-0.0004634382,0.0004936048
23483,-0.0001087646,-0.0001281086,-0.0004588629,0.0004886683
23484,-0.0001059414,-0.0001274646,-0.0004529195,0.0004822934
23485,-0.0001028696,-0.0001265993,-0.0004456146,0.0004745334
23486,-0.0000995393,-0.0001254475,-0.0004369146,0.0004653381
23487,-0.0000960403,-0.0001240124,-0.0004269960,0.0004548939
23488,-0.0000921026,-0.0001223479,-0.0004158557,0.0004431567
23489,-0.0000878963,-0.0001205818,-0.0004034906,0.0004301981
