node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0001315095,-0.0000169399,-0.0003694020,0.0003924787
23382,0.0001324706,-0.0000143853,-0.0003740452,0.0003970708
23383,0.0001330217,-0.0000119988,-0.0003768467,0.0003998152
23384,0.0001328628,-0.0000093233,-0.0003779484,0.0004007298
23385,0.0001324538,-0.0000069680,-0.0003772820,0.0003999178
23386,0.0001316249,-0.0000049547,-0.0003751688,0.0003976196
23387,0.0001301560,-0.0000025936,-0.0003714804,0.0003936305
23388,0.0001283972,-0.0000001925,-0.0003660478,0.0003879134
23389,0.0001260084,0.0000023324,-0.0003588819,0.0003803680
23390,0.0001232998,0.0000044633,-0.0003504536,0.0003715380
23391,0.0001201013,0.0000071691,-0.0003405435,0.0003611725
23392,0.0001165129,0.0000095337,-0.0003292219,0.0003493612
23393,0.0001124247,0.0000123313,-0.0003165593,0.0003361564
23394,0.0001081966,0.0000149987,-0.0003026255,0.0003217354
23395,0.0001037685,0.0000176951,-0.0002873957,0.0003060675
23396,0.0000989811,0.0000203672,-0.0002714567,0.0002896564
23397,0.0000938437,0.0000231493,-0.0002543230,0.0002720711
23398,0.0000882965,0.0000263733,-0.0002362392,0.0002535760
23399,0.0000827098,0.0000294085,-0.0002173816,0.0002344367
23400,0.0000768435,0.0000326661,-0.0001978374,0.0002147362
23401,0.0000708472,0.0000360011,-0.0001775525,0.0001945259
23402,0.0000648620,0.0000393330,-0.0001572102,0.0001745543
23403,0.0000586362,0.0000428642,-0.0001358531,0.0001540507
23404,0.0000525416,0.0000463270,-0.0001147365,0.0001344295
23405,0.0000462066,0.0000499833,-0.0000930768,0.0001153112
23406,0.0000400123,0.0000535429,-0.0000714104,0.0000978125
23407,0.0000339287,0.0000570902,-0.0000499291,0.0000830865
23408,0.0000278351,0.0000606965,-0.0000283923,0.0000725602
23409,0.0000218123,0.0000642574,-0.0000072315,0.0000682429
23410,0.0000159499,0.0000677921,0.0000135532,0.0000709497
23411,0.0000102281,0.0000712576,0.0000338845,0.0000795639
23412,0.0000047068,0.0000746837,0.0000536445,0.0000920736
23413,-0.0000006640,0.0000780916,0.0000728704,0.0001068122
23414,-0.0000057042,0.0000812622,0.0000911036,0.0001222127
23415,-0.0000105138,0.0000841785,0.0001086561,0.0001378503
23416,-0.0000151428,0.0000870395,0.0001251401,0.0001531836
23417,-0.0000194212,0.0000896972,0.0001406539,0.0001679472
23418,-0.0000234290,0.0000921705,0.0001550850,0.0001819222
23419,-0.0000271261,0.0000943404,0.0001684516,0.0001949664
23420,-0.0000305726,0.0000963120,0.0001806909,0.0002070263
23421,-0.0000338084,0.0000980541,0.0001916725,0.0002179357
23422,-0.0000367734,0.0000995908,0.0002014074,0.0002276742
23423,-0.0000394879,0.0001007172,0.0002098992,0.0002361375
23424,-0.0000420016,0.0001014391,0.0002170051,0.0002431980
23425,-0.0000442446,0.0001017455,0.0002225790,0.0002486989
23426,-0.0000461968,0.0001017305,0.0002266207,0.0002526662
23427,-0.0000477583,0.0001014550,0.0002292332,0.0002551898
23428,-0.0000491791,0.0001007010,0.0002305851,0.0002563762
23429,-0.0000501991,0.0000995555,0.0002300821,0.0002556737
23430,-0.0000509383,0.0000979184,0.0002283886,0.0002536614
23431,-0.0000514466,0.0000959947,0.0002252553,0.0002502033
23432,-0.0000517842,0.0000936896,0.0002207849,0.0002453678
23433,-0.0000519810,0.0000910377,0.0002150204,0.0002392147
23434,-0.0000519369,0.0000880423,0.0002079707,0.0002317341
23435,-0.0000518020,0.0000847261,0.0001998036,0.0002231220
23436,-0.0000515563,0.0000810843,0.0001904719,0.0002133360
23437,-0.0000511697,0.0000771899,0.0001800729,0.0002024916
23438,-0.0000507323,0.0000729557,0.0001686834,0.0001906577
23439,-0.0000502340,0.0000684379,0.0001563098,0.0001778762
23440,-0.0000497048,0.0000635263,0.0001429989,0.0001641793
23441,-0.0000490248,0.0000585199,0.0001288773,0.0001497911
23442,-0.0000482739,0.0000532318,0.0001141021,0.0001348454
23443,-0.0000475221,0.0000477314,0.0000987199,0.0001195084
23444,-0.0000467794,0.0000421093,0.0000828081,0.0001040129
23445,-0.0000460358,0.0000363408,0.0000664634,0.0000886416
23446,-0.0000453013,0.0000304662,0.0000497833,0.0000738835
23447,-0.0000445760,0.0000245178,0.0000328545,0.0000605604
23448,-0.0000438597,0.0000185365,0.0000158047,0.0000501704
23449,-0.0000431825,0.0000125344,-0.0000012891,0.0000449834
23450,-0.0000425044,0.0000065563,-0.0000182693,0.0000467266
23451,-0.0000418154,0.0000006102,-0.0000351286,0.0000546161
23452,-0.0000412356,-0.0000052478,-0.0000518895,0.0000664863
23453,-0.0000406748,-0.0000110029,-0.0000682245,0.0000801878
23454,-0.0000400331,-0.0000165970,-0.0000839962,0.0000945171
23455,-0.0000394404,-0.0000220381,-0.0000993169,0.0001091104
23456,-0.0000389469,-0.0000273253,-0.0001141991,0.0001237132
23457,-0.0000383325,-0.0000323456,-0.0001282252,0.0001376856
23458,-0.0000377472,-0.0000371170,-0.0001414476,0.0001510296
23459,-0.0000371610,-0.0000415446,-0.0001537485,0.0001635405
23460,-0.0000365139,-0.0000457213,-0.0001653405,0.0001753887
23461,-0.0000358659,-0.0000496402,-0.0001758058,0.0001861671
23462,-0.0000351570,-0.0000531153,-0.0001852967,0.0001959390
23463,-0.0000343472,-0.0000563673,-0.0001937980,0.0002047307
23464,-0.0000335266,-0.0000593370,-0.0002010978,0.0002123328
23465,-0.0000325051,-0.0000619467,-0.0002072743,0.0002187615
23466,-0.0000314426,-0.0000643394,-0.0002123007,0.0002240530
23467,-0.0000301995,-0.0000660932,-0.0002159626,0.0002278600
23468,-0.0000287953,-0.0000675965,-0.0002184206,0.0002304475
23469,-0.0000272007,-0.0000688212,-0.0002195177,0.0002316555
23470,-0.0000253049,-0.0000695954,-0.0002192042,0.0002313749
23471,-0.0000234784,-0.0000699603,-0.0002177190,0.0002298853
23472,-0.0000213410,-0.0000700656,-0.0002149067,0.0002270451
23473,-0.0000188728,-0.0000697310,-0.0002105722,0.0002226190
23474,-0.0000163138,-0.0000690069,-0.0002049272,0.0002168485
23475,-0.0000137841,-0.0000680535,-0.0001982542,0.0002100620
23476,-0.0000106134,-0.0000666602,-0.0001900694,0.0002016993
23477,-0.0000073221,-0.0000650376,-0.0001806082,0.0001921011
23478,-0.0000038000,-0.0000630355,-0.0001700433,0.0001813908
23479,0.0000000328,-0.0000607839,-0.0001582776,0.0001695479
23480,0.0000039463,-0.0000582319,-0.0001453943,0.0001566717
23481,0.0000081506,-0.0000554484,-0.0001315361,0.0001429780
23482,0.0000125755,-0.0000525325,-0.0001167167,0.0001286102
23483,0.0000171612,-0.0000494602,-0.0001009789,0.0001137433
23484,0.0000220275,-0.0000462005,-0.0000844262,0.0000987293
23485,0.0000270945,-0.0000428184,-0.0000671221,0.0000841005
23486,0.0000323621,-0.0000393089,-0.0000490799,0.0000707201
23487,0.0000377103,-0.0000356911,-0.0000304534,0.0000601942
23488,0.0000433292,-0.0000319680,-0.0000113063,0.0000550200
23489,0.0000491087,-0.0000282165,0.0000082277,0.0000572322
23490,0.0000548087,-0.0000244447,0.0000281646,0.0000662932
23491,0.0000608194,-0.0000206117,0.0000481903,0.0000802879
23492,0.0000667205,-0.0000168293,0.0000685108,0.0000971009
23493,0.0000727323,-0.0000130337,0.0000886418,0.0001154003
23494,0.0000786545,-0.0000093328,0.0001088289,0.0001346007
23495,0.0000846572,-0.0000056447,0.0001287276,0.0001541736
23496,0.0000905404,-0.0000020784,0.0001483132,0.0001737777
23497,0.0000962741,0.0000013882,0.0001674711,0.0001931766
23498,0.0001019082,0.0000048490,0.0001859762,0.0002121225
23499,0.0001074128,0.0000081649,0.0002038337,0.0002305480
23500,0.0001125977,0.0000112621,0.0002209484,0.0002482403
23501,0.0001175231,0.0000142465,0.0002372248,0.0002651231
23502,0.0001221888,0.0000173460,0.0002523678,0.0002809279
23503,0.0001267651,0.0000202548,0.0002665235,0.0002958283
23504,0.0001309614,0.0000227886,0.0002796525,0.0003096380
23505,0.0001348682,0.0000251346,0.0002917010,0.0003223517
23506,0.0001381953,0.0000274338,0.0003022318,0.0003334586
23507,0.0001411225,0.0000296870,0.0003112928,0.0003430745
23508,0.0001437099,0.0000318062,0.0003188438,0.0003511774
23509,0.0001457878,0.0000338582,0.0003250482,0.0003578502
23510,0.0001473051,0.0000357712,0.0003293734,0.0003625813
23511,0.0001484037,0.0000376048,0.0003323249,0.0003658929
23512,0.0001489814,0.0000396157,0.0003333310,0.0003672525
23513,0.0001492304,0.0000410925,0.0003329006,0.0003671255
23514,0.0001488291,0.0000427490,0.0003307283,0.0003651832
23515,0.0001478376,0.0000444319,0.0003267022,0.0003613371
23516,0.0001463367,0.0000457674,0.0003210389,0.0003557738
23517,0.0001424162,0.0000447224,0.0003125731,0.0003463877
23518,0.0001387752,0.0000437293,0.0003042281,0.0003372322
23519,0.0001351951,0.0000425234,0.0002963370,0.0003284838
23520,0.0001322175,0.0000411835,0.0002890193,0.0003204836
23521,0.0001293647,0.0000407400,0.0002818585,0.0003127926
23522,0.0001268290,0.0000394205,0.0002751977,0.0003055705
23523,0.0001243482,0.0000384763,0.0002689463,0.0002987893
23524,0.0001223883,0.0000381120,0.0002631331,0.0002926951
23525,0.0001206092,0.0000376355,0.0002575116,0.0002868366
23526,0.0001191407,0.0000365446,0.0002522148,0.0002813225
23527,0.0001178897,0.0000355012,0.0002467192,0.0002757330
23528,0.0001168616,0.0000351275,0.0002414199,0.0002705072
23529,0.0001162429,0.0000343987,0.0002362721,0.0002655564
23530,0.0001156715,0.0000341885,0.0002307381,0.0002603629
23531,0.0001151871,0.0000337691,0.0002254556,0.0002554186
23532,0.0001151816,0.0000334819,0.0002196601,0.0002502767
23533,0.0001153725,0.0000329677,0.0002131589,0.0002446107
23534,0.0001155737,0.0000328445,0.0002065851,0.0002389842
23535,0.0001162893,0.0000327083,0.0001991389,0.0002329149
23536,0.0001171313,0.0000331198,0.0001916441,0.0002270333
