node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0001060105,0.0000357879,-0.0003101023,0.0003296702
23382,0.0001040894,0.0000379597,-0.0003038570,0.0003234264
23383,0.0001018183,0.0000400508,-0.0002959695,0.0003155455
23384,0.0000988972,0.0000424412,-0.0002866259,0.0003061639
23385,0.0000957761,0.0000446209,-0.0002757218,0.0002952738
23386,0.0000922950,0.0000465500,-0.0002635032,0.0002830534
23387,0.0000882339,0.0000488684,-0.0002499854,0.0002695664
23388,0.0000838927,0.0000512761,-0.0002349740,0.0002547155
23389,0.0000790314,0.0000538532,-0.0002185140,0.0002385256
23390,0.0000739401,0.0000561396,-0.0002009606,0.0002213684
23391,0.0000683487,0.0000589853,-0.0001822587,0.0002033938
23392,0.0000624972,0.0000616003,-0.0001623432,0.0001845422
23393,0.0000562056,0.0000646447,-0.0001414386,0.0001653569
23394,0.0000498338,0.0000676185,-0.0001195397,0.0001461007
23395,0.0000433021,0.0000706615,-0.0000965809,0.0001272634
23396,0.0000365399,0.0000737240,-0.0000733049,0.0001101998
23397,0.0000295077,0.0000769357,-0.0000490413,0.0000958898
23398,0.0000221153,0.0000805368,-0.0000242495,0.0000869673
23399,0.0000148025,0.0000840174,0.0000009934,0.0000853172
23400,0.0000072995,0.0000877073,0.0000265246,0.0000919206
23401,-0.0000002636,0.0000914765,0.0000524820,0.0001054627
23402,-0.0000076875,0.0000952353,0.0000779972,0.0001233387
23403,-0.0000153009,0.0000992032,0.0001043193,0.0001447685
23404,-0.0000226852,0.0001030808,0.0001298857,0.0001673635
23405,-0.0000302492,0.0001070774,0.0001556457,0.0001913274
23406,-0.0000375738,0.0001110036,0.0001809496,0.0002155837
23407,-0.0000446188,0.0001148693,0.0002056863,0.0002397763
23408,-0.0000516339,0.0001187442,0.0002300163,0.0002639578
23409,-0.0000584855,0.0001225487,0.0002535217,0.0002875969
23410,-0.0000650765,0.0001262726,0.0002761650,0.0003105589
23411,-0.0000714388,0.0001298659,0.0002978935,0.0003327299
23412,-0.0000775046,0.0001333887,0.0003185446,0.0003539352
23413,-0.0000833318,0.0001368610,0.0003382154,0.0003742523
23414,-0.0000886693,0.0001398827,0.0003562738,0.0003928873
23415,-0.0000936944,0.0001425739,0.0003732070,0.0004103528
23416,-0.0000984568,0.0001451446,0.0003884829,0.0004262390
23417,-0.0001027617,0.0001474149,0.0004022589,0.0004405716
23418,-0.0001067071,0.0001494046,0.0004144130,0.0004532618
23419,-0.0001102310,0.0001509438,0.0004249726,0.0004642592
23420,-0.0001134363,0.0001522026,0.0004338857,0.0004735929
23421,-0.0001163612,0.0001531110,0.0004409701,0.0004810795
23422,-0.0001189556,0.0001537089,0.0004463042,0.0004867898
23423,-0.0001212344,0.0001537464,0.0004498444,0.0004906075
23424,-0.0001232668,0.0001532135,0.0004514710,0.0004924380
23425,-0.0001249618,0.0001521001,0.0004509658,0.0004920569
23426,-0.0001263032,0.0001505464,0.0004483658,0.0004895391
23427,-0.0001271773,0.0001486122,0.0004437755,0.0004849705
23428,-0.0001278759,0.0001460578,0.0004374727,0.0004786100
23429,-0.0001280990,0.0001429429,0.0004286856,0.0004696950
23430,-0.0001279848,0.0001391777,0.0004182666,0.0004590179
23431,-0.0001276032,0.0001350222,0.0004059412,0.0004464323
23432,-0.0001270331,0.0001303364,0.0003918129,0.0004320212
23433,-0.0001263347,0.0001251803,0.0003760069,0.0004159468
23434,-0.0001253638,0.0001195839,0.0003584619,0.0003981348
23435,-0.0001243106,0.0001135473,0.0003394948,0.0003789497
23436,-0.0001231490,0.0001070804,0.0003189686,0.0003582916
23437,-0.0001218621,0.0001002633,0.0002970500,0.0003363656
23438,-0.0001205387,0.0000929959,0.0002738572,0.0003133299
23439,-0.0001191920,0.0000853483,0.0002493978,0.0002892929
23440,-0.0001178500,0.0000771806,0.0002237395,0.0002643952
23441,-0.0001163606,0.0000689026,0.0001970498,0.0002389895
23442,-0.0001148319,0.0000602545,0.0001695464,0.0002134548
23443,-0.0001133468,0.0000513362,0.0001412768,0.0001882606
23444,-0.0001119093,0.0000422378,0.0001123687,0.0001641172
23445,-0.0001105346,0.0000329593,0.0000829491,0.0001420731
23446,-0.0001092165,0.0000235407,0.0000531359,0.0001237167
23447,-0.0001079590,0.0000140320,0.0000230557,0.0001112817
23448,-0.0001067603,0.0000044732,-0.0000071039,0.0001070898
23449,-0.0001056612,-0.0000050936,-0.0000372659,0.0001121560
23450,-0.0001046147,-0.0000146295,-0.0000671832,0.0001251873
