node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0002851978,0.0000194383,-0.0007702702,0.0008216032
23382,0.0002846645,0.0000226957,-0.0007696028,0.0008208761
23383,0.0002835612,0.0000257800,-0.0007662049,0.0008173993
23384,0.0002814379,0.0000293101,-0.0007602829,0.0008112315
23385,0.0002789746,0.0000324570,-0.0007517184,0.0008024717
23386,0.0002759213,0.0000351788,-0.0007409339,0.0007914247
23387,0.0002719480,0.0000384644,-0.0007278180,0.0007779166
23388,0.0002675447,0.0000418699,-0.0007120966,0.0007618496
23389,0.0002622713,0.0000455182,-0.0006937784,0.0007430926
23390,0.0002565480,0.0000486624,-0.0006734970,0.0007223455
23391,0.0002500746,0.0000527122,-0.0006510193,0.0006993869
23392,0.0002430712,0.0000563366,-0.0006263285,0.0006741994
23393,0.0002353378,0.0000606805,-0.0005996139,0.0006469952
23394,0.0002274143,0.0000648932,-0.0005709197,0.0006179625
23395,0.0002192009,0.0000692256,-0.0005401400,0.0005870200
23396,0.0002104773,0.0000735791,-0.0005083155,0.0005550669
23397,0.0002012337,0.0000781732,-0.0004745210,0.0005213217
23398,0.0001913501,0.0000835352,-0.0004391863,0.0004862896
23399,0.0001814355,0.0000886520,-0.0004025982,0.0004504035
23400,0.0001710677,0.0000942046,-0.0003648517,0.0004138302
23401,0.0001604919,0.0000999541,-0.0003257754,0.0003766671
23402,0.0001499760,0.0001057635,-0.0002866509,0.0003403637
23403,0.0001390082,0.0001119887,-0.0002455485,0.0003035767
23404,0.0001282891,0.0001181679,-0.0002048579,0.0002690511
23405,0.0001171501,0.0001248148,-0.0001629592,0.0002363442
23406,0.0001062310,0.0001313416,-0.0001208798,0.0002077199
23407,0.0000954314,0.0001379323,-0.0000789944,0.0001853984
23408,0.0000845971,0.0001447448,-0.0000366752,0.0001716181
23409,0.0000738832,0.0001515532,0.0000052176,0.0001686841
23410,0.0000633708,0.0001584224,0.0000467526,0.0001769162
23411,0.0000530733,0.0001652756,0.0000878059,0.0001945319
