node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0003342980,0.0000252334,-0.0008948818,0.0009556177
23382,0.0003337538,0.0000286186,-0.0008939062,0.0009546093
23383,0.0003325996,0.0000318069,-0.0008899894,0.0009506394
23384,0.0003303654,0.0000354494,-0.0008833618,0.0009437828
23385,0.0003277712,0.0000386781,-0.0008738994,0.0009341467
23386,0.0003245670,0.0000414510,-0.0008620458,0.0009220547
23387,0.0003203728,0.0000448010,-0.0008477005,0.0009073268
23388,0.0003157385,0.0000482782,-0.0008305733,0.0008898728
23389,0.0003101941,0.0000519845,-0.0008106835,0.0008695577
23390,0.0003041697,0.0000551800,-0.0007886855,0.0008471062
23391,0.0002973651,0.0000592948,-0.0007643523,0.0008222994
23392,0.0002900004,0.0000629786,-0.0007376490,0.0007951054
23393,0.0002818755,0.0000674017,-0.0007088059,0.0007657693
23394,0.0002735505,0.0000716839,-0.0006778425,0.0007344651
23395,0.0002649155,0.0000760953,-0.0006446440,0.0007010968
23396,0.0002557599,0.0000805360,-0.0006103340,0.0006666385
23397,0.0002460444,0.0000852257,-0.0005738860,0.0006301956
23398,0.0002356586,0.0000907247,-0.0005358020,0.0005923257
23399,0.0002252353,0.0000959630,-0.0004963529,0.0005534493
23400,0.0002143348,0.0001016705,-0.0004556386,0.0005136952
23401,0.0002032081,0.0001075971,-0.0004134630,0.0004730987
23402,0.0001921395,0.0001135933,-0.0003711991,0.0004331394
23403,0.0001805804,0.0001200483,-0.0003267613,0.0003921656
23404,0.0001692772,0.0001264629,-0.0002827118,0.0003529499
23405,0.0001575134,0.0001333963,-0.0002372732,0.0003144895
23406,0.0001459750,0.0001402192,-0.0001915558,0.0002786822
23407,0.0001345302,0.0001471415,-0.0001459651,0.0002470927
23408,0.0001230388,0.0001543228,-0.0000997763,0.0002211546
23409,0.0001116550,0.0001615235,-0.0000539368,0.0002036317
23410,0.0001004588,0.0001688336,-0.0000083412,0.0001966375
23411,0.0000894720,0.0001761530,0.0000368798,0.0002009856
23412,0.0000787738,0.0001835116,0.0000815552,0.0002157153
23413,0.0000682841,0.0001909197,0.0001257340,0.0002385835
23414,0.0000581459,0.0001983170,0.0001687648,0.0002668186
23415,0.0000483771,0.0002054138,0.0002111365,0.0002985193
23416,0.0000388858,0.0002125599,0.0002521573,0.0003320800
23417,0.0000298859,0.0002195254,0.0002920258,0.0003665564
23418,0.0000212815,0.0002263702,0.0003305401,0.0004011896
23419,0.0000131164,0.0002329046,0.0003676983,0.0004354522
23420,0.0000053208,0.0002392683,0.0004033984,0.0004690500
23421,-0.0000021255,0.0002454314,0.0004373383,0.0005015036
23422,-0.0000091624,0.0002513841,0.0004697027,0.0005328214
23423,-0.0000158099,0.0002568662,0.0005003211,0.0005626290
23424,-0.0000221182,0.0002618978,0.0005289582,0.0005906577
23425,-0.0000279870,0.0002664589,0.0005554334,0.0006166765
23426,-0.0000333865,0.0002706194,0.0005797415,0.0006406635
23427,-0.0000381768,0.0002744596,0.0006019699,0.0006626864
23428,-0.0000427277,0.0002776492,0.0006222193,0.0006826944
23429,-0.0000466493,0.0002803884,0.0006397863,0.0007000859
23430,-0.0000500716,0.0002824072,0.0006553743,0.0007153856
23431,-0.0000530948,0.0002840457,0.0006686592,0.0007284272
23432,-0.0000558286,0.0002851636,0.0006798754,0.0007393684
23433,-0.0000582432,0.0002857813,0.0006887602,0.0007479665
23434,-0.0000602285,0.0002858586,0.0006954756,0.0007543400
23435,-0.0000619646,0.0002854357,0.0007001546,0.0007586367
23436,-0.0000634815,0.0002845023,0.0007027456,0.0007608040
23437,-0.0000647292,0.0002831487,0.0007032250,0.0007608472
23438,-0.0000658176,0.0002812148,0.0007017887,0.0007588946
23439,-0.0000667668,0.0002788106,0.0006983323,0.0007548915
23440,-0.0000675569,0.0002756962,0.0006928516,0.0007487428
23441,-0.0000680277,0.0002722716,0.0006854422,0.0007406690
23442,-0.0000682993,0.0002682768,0.0006762994,0.0007307654
23443,-0.0000685118,0.0002637917,0.0006655186,0.0007191627
23444,-0.0000687051,0.0002589866,0.0006530951,0.0007059233
23445,-0.0000688192,0.0002537712,0.0006391242,0.0006910974
23446,-0.0000689241,0.0002481058,0.0006237007,0.0006747663
23447,-0.0000690298,0.0002421302,0.0006069200,0.0006570723
23448,-0.0000690864,0.0002358545,0.0005888768,0.0006381036
23449,-0.0000691838,0.0002292088,0.0005696662,0.0006179342
23450,-0.0000693820,0.0002222930,0.0005493828,0.0005966988
23451,-0.0000695011,0.0002153172,0.0005281214,0.0005745469
23452,-0.0000696310,0.0002081614,0.0005059767,0.0005515360
23453,-0.0000699317,0.0002006756,0.0004830432,0.0005277233
23454,-0.0000703633,0.0001929898,0.0004594157,0.0005032483
23455,-0.0000707857,0.0001852741,0.0004350984,0.0004781712
23456,-0.0000712489,0.0001775184,0.0004102859,0.0004526850
23457,-0.0000718930,0.0001695928,0.0003851326,0.0004269162
23458,-0.0000726479,0.0001616773,0.0003596128,0.0004009222
23459,-0.0000734736,0.0001538119,0.0003338808,0.0003748771
23460,-0.0000743401,0.0001460267,0.0003080008,0.0003488764
23461,-0.0000753575,0.0001382216,0.0002821171,0.0003230697
23462,-0.0000764756,0.0001305768,0.0002562237,0.0002975725
23463,-0.0000776747,0.0001229518,0.0002302140,0.0002723031
23464,-0.0000789744,0.0001154875,0.0002046381,0.0002478933
23465,-0.0000803350,0.0001081232,0.0001791280,0.0002241231
23466,-0.0000818165,0.0001008189,0.0001537194,0.0002012164
23467,-0.0000833185,0.0000939357,0.0001292363,0.0001801885
23468,-0.0000848816,0.0000871019,0.0001045437,0.0001603777
23469,-0.0000864151,0.0000805794,0.0000810389,0.0001432756
23470,-0.0000879996,0.0000741565,0.0000576816,0.0001287256
23471,-0.0000896748,0.0000681242,0.0000348196,0.0001178765
23472,-0.0000913507,0.0000622223,0.0000126304,0.0001112479
23473,-0.0000929775,0.0000565705,-0.0000088844,0.0001091969
23474,-0.0000946450,0.0000512591,-0.0000297945,0.0001116821
23475,-0.0000964031,0.0000461884,-0.0000500592,0.0001180375
23476,-0.0000980321,0.0000413177,-0.0000696679,0.0001271655
23477,-0.0000996517,0.0000367358,-0.0000883785,0.0001381692
23478,-0.0001012220,0.0000324632,-0.0001063741,0.0001503835
23479,-0.0001026530,0.0000284832,-0.0001235606,0.0001631446
23480,-0.0001041246,0.0000248036,-0.0001399540,0.0001761939
23481,-0.0001055469,0.0000213516,-0.0001556103,0.0001892369
23482,-0.0001068799,0.0000181041,-0.0001705012,0.0002020439
23483,-0.0001081935,0.0000150891,-0.0001846046,0.0002145049
23484,-0.0001093577,0.0000123267,-0.0001979653,0.0002264979
23485,-0.0001104625,0.0000097489,-0.0002105441,0.0002379618
23486,-0.0001114879,0.0000074226,-0.0002223286,0.0002488265
23487,-0.0001124339,0.0000053590,-0.0002333946,0.0002591199
23488,-0.0001131904,0.0000034949,-0.0002437127,0.0002687381
23489,-0.0001138475,0.0000017565,-0.0002532085,0.0002776308
23490,-0.0001145352,0.0000002417,-0.0002621314,0.0002860616
23491,-0.0001149834,-0.0000011184,-0.0002702700,0.0002937146
23492,-0.0001154420,-0.0000022429,-0.0002778046,0.0003008443
23493,-0.0001157212,-0.0000032367,-0.0002846607,0.0003073005
23494,-0.0001160108,-0.0000040448,-0.0002909624,0.0003132635
23495,-0.0001162009,-0.0000047462,-0.0002966851,0.0003186648
23496,-0.0001163315,-0.0000053229,-0.0003018839,0.0003235664
23497,-0.0001163925,-0.0000057799,-0.0003066037,0.0003280037
23498,-0.0001163838,-0.0000061622,-0.0003108697,0.0003319987
23499,-0.0001163256,-0.0000064567,-0.0003146667,0.0003355420
23500,-0.0001162278,-0.0000066455,-0.0003180995,0.0003387335
23501,-0.0001160903,-0.0000067626,-0.0003211530,0.0003415581
23502,-0.0001159231,-0.0000068318,-0.0003238818,0.0003440701
23503,-0.0001157566,-0.0000068314,-0.0003263290,0.0003463191
23504,-0.0001155799,-0.0000067791,-0.0003284741,0.0003482814
23505,-0.0001153837,-0.0000066831,-0.0003303842,0.0003500168
23506,-0.0001151979,-0.0000065533,-0.0003320854,0.0003515597
23507,-0.0001150221,-0.0000063906,-0.0003335917,0.0003529226
23508,-0.0001148565,-0.0000062012,-0.0003349194,0.0003541207
23509,-0.0001147113,-0.0000059849,-0.0003361154,0.0003552014
23510,-0.0001146156,-0.0000057518,-0.0003371673,0.0003561623
23511,-0.0001145412,-0.0000054980,-0.0003381441,0.0003570593
23512,-0.0001145059,-0.0000052042,-0.0003390431,0.0003578951
23513,-0.0001144917,-0.0000049508,-0.0003398529,0.0003586542
23514,-0.0001145373,-0.0000046645,-0.0003405867,0.0003593603
23515,-0.0001146327,-0.0000043673,-0.0003412839,0.0003600478
23516,-0.0001147887,-0.0000041033,-0.0003418995,0.0003606779
23517,-0.0001107006,-0.0000038728,-0.0003312809,0.0003493088
23518,-0.0001066389,-0.0000036403,-0.0003205275,0.0003378210
23519,-0.0001026331,-0.0000034460,-0.0003096521,0.0003262359
23520,-0.0000986937,-0.0000032825,-0.0002988174,0.0003147111
23521,-0.0000947234,-0.0000029946,-0.0002877340,0.0003029395
23522,-0.0000908119,-0.0000028385,-0.0002765905,0.0002911308
23523,-0.0000869462,-0.0000026386,-0.0002652742,0.0002791720
23524,-0.0000831387,-0.0000023686,-0.0002540937,0.0002673598
23525,-0.0000793457,-0.0000021134,-0.0002427285,0.0002553769
23526,-0.0000756024,-0.0000019554,-0.0002314302,0.0002434738
23527,-0.0000718996,-0.0000018043,-0.0002201333,0.0002315847
23528,-0.0000682425,-0.0000015663,-0.0002088437,0.0002197161
23529,-0.0000645930,-0.0000013897,-0.0001975905,0.0002078850
23530,-0.0000610321,-0.0000011457,-0.0001864960,0.0001962320
23531,-0.0000574572,-0.0000009258,-0.0001753848,0.0001845590
23532,-0.0000539550,-0.0000007146,-0.0001645255,0.0001731482
23533,-0.0000504853,-0.0000005271,-0.0001538567,0.0001619288
23534,-0.0000470751,-0.0000002999,-0.0001434077,0.0001509369
23535,-0.0000436404,-0.0000000879,-0.0001331455,0.0001401150
23536,-0.0000402122,0.0000002253,-0.0001231795,0.0001295773
23537,-0.0000366438,0.0000004314,-0.0001133801,0.0001191554
