node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0002287919,-0.0000527265,-0.0006028173,0.0006469270
23382,0.0002320291,-0.0000501215,-0.0006159727,0.0006601304
23383,0.0002348161,-0.0000477547,-0.0006270946,0.0006713172
23384,0.0002368531,-0.0000451058,-0.0006362257,0.0006803801
23385,0.0002386201,-0.0000428451,-0.0006433644,0.0006875267
23386,0.0002399272,-0.0000409724,-0.0006488591,0.0006930093
23387,0.0002405543,-0.0000387879,-0.0006524694,0.0006964820
23388,0.0002408816,-0.0000365913,-0.0006540541,0.0006979610
23389,0.0002405190,-0.0000342829,-0.0006535827,0.0006972769
23390,0.0002397366,-0.0000324325,-0.0006515743,0.0006950357
23391,0.0002384645,-0.0000299802,-0.0006477082,0.0006908618
23392,0.0002367028,-0.0000279261,-0.0006421338,0.0006849408
23393,0.0002343913,-0.0000254100,-0.0006347603,0.0006771304
23394,0.0002318703,-0.0000230320,-0.0006257569,0.0006677320
23395,0.0002290991,-0.0000206420,-0.0006150436,0.0006566514
23396,0.0002258594,-0.0000182804,-0.0006031674,0.0006443272
23397,0.0002221596,-0.0000158267,-0.0005897026,0.0006303607
23398,0.0002179903,-0.0000127812,-0.0005746794,0.0006147679
23399,0.0002136322,-0.0000099840,-0.0005584116,0.0005979648
23400,0.0002088647,-0.0000068750,-0.0005408833,0.0005798504
23401,0.0002038674,-0.0000036540,-0.0005220496,0.0005604561
23402,0.0001987725,-0.0000003719,-0.0005025453,0.0005404280
23403,0.0001932861,0.0000031829,-0.0004814269,0.0005187885
23404,0.0001878524,0.0000067386,-0.0004599441,0.0004968727
23405,0.0001820578,0.0000107068,-0.0004371845,0.0004736982
23406,0.0001762847,0.0000145765,-0.0004136932,0.0004499231
23407,0.0001703730,0.0000185376,-0.0003898058,0.0004258159
23408,0.0001643815,0.0000227209,-0.0003650167,0.0004009672
23409,0.0001583575,0.0000269455,-0.0003399191,0.0003759629
23410,0.0001523215,0.0000312817,-0.0003144102,0.0003507623
23411,0.0001463167,0.0000356995,-0.0002885790,0.0003255163
23412,0.0001403810,0.0000401689,-0.0002625243,0.0003003987
23413,0.0001344784,0.0000446998,-0.0002362448,0.0002754888
23414,0.0001286071,0.0000494523,-0.0002099594,0.0002511339
23415,0.0001228759,0.0000540962,-0.0001836365,0.0002274803
23416,0.0001172351,0.0000588516,-0.0001574450,0.0002049305
23417,0.0001117766,0.0000635683,-0.0001313630,0.0001838237
23418,0.0001064564,0.0000683365,-0.0001055291,0.0001647399
23419,0.0001012995,0.0000730461,-0.0000799315,0.0001482780
23420,0.0000962911,0.0000777370,-0.0000546683,0.0001352909
23421,0.0000914321,0.0000824391,-0.0000298275,0.0001266717
23422,0.0000867617,0.0000871024,-0.0000054669,0.0001230622
23423,0.0000822526,0.0000916371,0.0000184556,0.0001245129
23424,0.0000779062,0.0000960629,0.0000417323,0.0001305337
23425,0.0000737622,0.0001003699,0.0000643493,0.0001401992
