node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0000776290,-0.0000438353,-0.0002194978,0.0002369115
23382,0.0000799060,-0.0000418698,-0.0002288554,0.0002459935
23383,0.0000818829,-0.0000400625,-0.0002369390,0.0002538699
23384,0.0000833497,-0.0000380736,-0.0002437734,0.0002604270
23385,0.0000846266,-0.0000363729,-0.0002493633,0.0002658321
23386,0.0000856034,-0.0000349406,-0.0002539628,0.0002702700
23387,0.0000861104,-0.0000333165,-0.0002574063,0.0002734648
23388,0.0000864274,-0.0000317008,-0.0002596076,0.0002754465
23389,0.0000862947,-0.0000300334,-0.0002605507,0.0002761076
23390,0.0000858821,-0.0000286942,-0.0002605890,0.0002758726
23391,0.0000851597,-0.0000269734,-0.0002595359,0.0002744788
23392,0.0000841176,-0.0000255509,-0.0002574946,0.0002720883
23393,0.0000827358,-0.0000238567,-0.0002544279,0.0002686037
23394,0.0000812144,-0.0000222809,-0.0002504287,0.0002642096
23395,0.0000795428,-0.0000207232,-0.0002455192,0.0002589135
23396,0.0000775826,-0.0000192142,-0.0002399736,0.0002529339
23397,0.0000753722,-0.0000176733,-0.0002336027,0.0002460966
23398,0.0000728724,-0.0000158408,-0.0002264592,0.0002384220
23399,0.0000702935,-0.0000141668,-0.0002187011,0.0002301565
23400,0.0000674952,-0.0000123713,-0.0002103600,0.0002212690
23401,0.0000645770,-0.0000105440,-0.0002014564,0.0002118160
23402,0.0000616310,-0.0000087357,-0.0001923016,0.0002021252
23403,0.0000585137,-0.0000068250,-0.0001824820,0.0001917553
23404,0.0000554287,-0.0000049636,-0.0001726125,0.0001813616
23405,0.0000521930,-0.0000029899,-0.0001623366,0.0001705468
23406,0.0000489885,-0.0000010849,-0.0001519080,0.0001596155
23407,0.0000458153,0.0000008014,-0.0001414484,0.0001486854
23408,0.0000426122,0.0000027195,-0.0001308427,0.0001376336
23409,0.0000394205,0.0000045989,-0.0001203225,0.0001266990
23410,0.0000362898,0.0000064666,-0.0001099033,0.0001159202
23411,0.0000332300,0.0000082917,-0.0000996341,0.0001053562
23412,0.0000302511,0.0000100893,-0.0000895736,0.0000950808
23413,0.0000273534,0.0000118742,-0.0000797105,0.0000851056
23414,0.0000246066,0.0000135364,-0.0000703029,0.0000757048
23415,0.0000219810,0.0000150529,-0.0000611789,0.0000667279
23416,0.0000194465,0.0000165407,-0.0000525564,0.0000584289
23417,0.0000170931,0.0000179148,-0.0000443931,0.0000508317
23418,0.0000148810,0.0000191911,-0.0000367364,0.0000440375
23419,0.0000128300,0.0000203026,-0.0000295734,0.0000380971
23420,0.0000109102,0.0000213082,-0.0000229612,0.0000331706
23421,0.0000091018,0.0000221940,-0.0000169565,0.0000293758
23422,0.0000074347,0.0000229728,-0.0000115467,0.0000267647
23423,0.0000058988,0.0000235319,-0.0000067458,0.0000251803
23424,0.0000044643,0.0000238758,-0.0000026208,0.0000244306
23425,0.0000031811,0.0000240029,0.0000007490,0.0000242244
23426,0.0000020493,0.0000239610,0.0000033715,0.0000242837
23427,0.0000011289,0.0000237891,0.0000053057,0.0000243997
23428,0.0000002899,0.0000233671,0.0000066306,0.0000242913
23429,-0.0000003376,0.0000227479,0.0000070314,0.0000238123
23430,-0.0000008137,0.0000218757,0.0000068929,0.0000229504
23431,-0.0000011582,0.0000208642,0.0000060520,0.0000217550
23432,-0.0000014213,0.0000196636,0.0000045961,0.0000202436
23433,-0.0000016027,0.0000182945,0.0000025314,0.0000185382
23434,-0.0000016527,0.0000167574,-0.0000001276,0.0000168392
23435,-0.0000016510,0.0000150706,-0.0000032772,0.0000155110
23436,-0.0000015778,0.0000132317,-0.0000069424,0.0000150255
23437,-0.0000014430,0.0000112804,-0.0000110767,0.0000158752
23438,-0.0000012566,0.0000091757,-0.0000156236,0.0000181622
23439,-0.0000010386,0.0000069404,-0.0000205664,0.0000217308
23440,-0.0000007990,0.0000045407,-0.0000258885,0.0000262959
23441,-0.0000004777,0.0000021115,-0.0000315030,0.0000315773
23442,-0.0000001048,-0.0000004274,-0.0000373426,0.0000373452
23443,0.0000002698,-0.0000030359,-0.0000433703,0.0000434772
23444,0.0000006661,-0.0000056740,-0.0000495184,0.0000498468
23445,0.0000010640,-0.0000083518,-0.0000557597,0.0000563917
23446,0.0000014836,-0.0000110394,-0.0000620161,0.0000630085
23447,0.0000019049,-0.0000137168,-0.0000682503,0.0000696411
23448,0.0000023479,-0.0000163639,-0.0000743742,0.0000761893
23449,0.0000027926,-0.0000189710,-0.0000803597,0.0000826158
23450,0.0000032690,-0.0000215079,-0.0000860926,0.0000887987
23451,0.0000037671,-0.0000240047,-0.0000915987,0.0000947668
23452,0.0000042069,-0.0000264216,-0.0000968885,0.0001005146
23453,0.0000046984,-0.0000286884,-0.0001017616,0.0001058325
23454,0.0000052916,-0.0000307953,-0.0001061174,0.0001106222
23455,0.0000058565,-0.0000327923,-0.0001100370,0.0001149686
23456,0.0000063831,-0.0000346595,-0.0001135589,0.0001189018
23457,0.0000070514,-0.0000362968,-0.0001164151,0.0001221460
23458,0.0000077514,-0.0000377543,-0.0001186319,0.0001247357
23459,0.0000084830,-0.0000389620,-0.0001201423,0.0001265866
23460,0.0000092864,-0.0000400001,-0.0001211222,0.0001278938
23461,0.0000101414,-0.0000408285,-0.0001213001,0.0001283882
23462,0.0000110781,-0.0000413573,-0.0001207676,0.0001281326
23463,0.0000121365,-0.0000417259,-0.0001194814,0.0001271383
23464,0.0000132364,-0.0000419158,-0.0001174467,0.0001254028
23465,0.0000145181,-0.0000418557,-0.0001145827,0.0001228489
23466,0.0000158815,-0.0000416257,-0.0001108981,0.0001195128
23467,0.0000173961,-0.0000410278,-0.0001064630,0.0001154135
23468,0.0000190628,-0.0000402388,-0.0001010527,0.0001104274
23469,0.0000208803,-0.0000393124,-0.0000949715,0.0001048859
23470,0.0000229700,-0.0000380453,-0.0000878368,0.0000984397
23471,0.0000250310,-0.0000365693,-0.0000799802,0.0000914368
23472,0.0000273335,-0.0000349240,-0.0000713094,0.0000839752
23473,0.0000298978,-0.0000329991,-0.0000616630,0.0000760601
23474,0.0000325536,-0.0000308650,-0.0000512036,0.0000680749
23475,0.0000352005,-0.0000286123,-0.0000401582,0.0000605840
23476,0.0000383394,-0.0000260597,-0.0000281502,0.0000542351
23477,0.0000415594,-0.0000234085,-0.0000154544,0.0000501396
23478,0.0000449609,-0.0000205382,-0.0000021338,0.0000494757
23479,0.0000485637,-0.0000175588,0.0000118309,0.0000529785
23480,0.0000522279,-0.0000144305,0.0000263994,0.0000602737
23481,0.0000561035,-0.0000111833,0.0000414612,0.0000706519
23482,0.0000601304,-0.0000078871,0.0000569855,0.0000832179
23483,0.0000642685,-0.0000045420,0.0000729320,0.0000973147
23484,0.0000685680,-0.0000011181,0.0000892198,0.0001125299
23485,0.0000729986,0.0000023447,0.0001057884,0.0001285515
23486,0.0000775505,0.0000058263,0.0001226069,0.0001451912
23487,0.0000821136,0.0000093066,0.0001395744,0.0001622044
23488,0.0000868079,0.0000128137,0.0001566201,0.0001795262
23489,0.0000915732,0.0000163056,0.0001735830,0.0001969330
23490,0.0000962697,0.0000197411,0.0001906021,0.0002144451
23491,0.0001010772,0.0000231713,0.0002072861,0.0002317780
23492,0.0001057858,0.0000264792,0.0002238839,0.0002490296
23493,0.0001104654,0.0000297466,0.0002399741,0.0002658478
23494,0.0001150659,0.0000328707,0.0002557853,0.0002823947
23495,0.0001196374,0.0000359494,0.0002709860,0.0002983938
23496,0.0001240398,0.0000388886,0.0002856545,0.0003138418
23497,0.0001282630,0.0000417044,0.0002995390,0.0003285031
23498,0.0001323171,0.0000445046,0.0003127478,0.0003424904
23499,0.0001361720,0.0000471564,0.0003248888,0.0003554142
23500,0.0001396977,0.0000495777,0.0003362699,0.0003674926
23501,0.0001429041,0.0000518844,0.0003465988,0.0003784763
23502,0.0001458312,0.0000543086,0.0003556832,0.0003882354
23503,0.0001486495,0.0000565594,0.0003636301,0.0003968910
23504,0.0001511075,0.0000584532,0.0003705168,0.0004043921
23505,0.0001532467,0.0000601797,0.0003761765,0.0004106274
23506,0.0001547965,0.0000618716,0.0003803177,0.0004152488
23507,0.0001559463,0.0000635467,0.0003830290,0.0004184121
23508,0.0001567666,0.0000651152,0.0003842387,0.0004200656
23509,0.0001570877,0.0000666331,0.0003839758,0.0004201833
23510,0.0001569078,0.0000680581,0.0003821668,0.0004186925
23511,0.0001562904,0.0000694188,0.0003787310,0.0004155513
23512,0.0001552112,0.0000709715,0.0003737264,0.0004108514
23513,0.0001538044,0.0000720579,0.0003670534,0.0004044457
23514,0.0001517971,0.0000733435,0.0003589157,0.0003965377
23515,0.0001492695,0.0000746793,0.0003490963,0.0003869452
23516,0.0001462729,0.0000757235,0.0003377029,0.0003757301
23517,0.0001421953,0.0000739222,0.0003285017,0.0003655097
23518,0.0001383789,0.0000721422,0.0003194345,0.0003555160
23519,0.0001346313,0.0000701700,0.0003107270,0.0003458334
23520,0.0001314247,0.0000681121,0.0003026792,0.0003369368
23521,0.0001283308,0.0000669169,0.0002946164,0.0003282461
23522,0.0001255488,0.0000649618,0.0002869535,0.0003198825
23523,0.0001228014,0.0000633618,0.0002798121,0.0003120733
23524,0.0001205318,0.0000623402,0.0002729911,0.0003048580
23525,0.0001184363,0.0000612609,0.0002662829,0.0002978031
23526,0.0001166326,0.0000596818,0.0002598911,0.0002910472
23527,0.0001150150,0.0000581803,0.0002533117,0.0002842186
23528,0.0001136045,0.0000573184,0.0002470280,0.0002778745
23529,0.0001125796,0.0000561811,0.0002408017,0.0002716909
23530,0.0001115865,0.0000555398,0.0002341905,0.0002652950
23531,0.0001106867,0.0000547534,0.0002279365,0.0002592383
23532,0.0001102191,0.0000540991,0.0002211682,0.0002529631
23533,0.0001099152,0.0000533250,0.0002138744,0.0002463070
23534,0.0001096326,0.0000529273,0.0002064490,0.0002396702
23535,0.0001098341,0.0000525467,0.0001982707,0.0002326713
23536,0.0001101324,0.0000527021,0.0001901229,0.0002259500
23537,0.0001110400,0.0000523355,0.0001814752,0.0002190939
23538,0.0001123253,0.0000525215,0.0001719025,0.0002119574
23539,0.0001141630,0.0000527671,0.0001605653,0.0002039578
23540,0.0001167504,0.0000525382,0.0001476996,0.0001954638
23541,0.0001194376,0.0000526305,0.0001327835,0.0001861901
23542,0.0001213929,0.0000529173,0.0001133566,0.0001743163
23543,0.0001199406,0.0000529869,0.0000916700,0.0001599899
23544,0.0001154941,0.0000527436,0.0000715300,0.0001457303
23545,0.0001180511,0.0000409628,0.0000759009,0.0001462018
23546,0.0001197087,0.0000305169,0.0000743166,0.0001441680
23547,0.0001200872,0.0000217174,0.0000675064,0.0001394622
23548,0.0001183468,0.0000152886,0.0000571864,0.0001323253
23549,0.0001148078,0.0000108494,0.0000452995,0.0001238975
23550,0.0001098705,0.0000078830,0.0000326457,0.0001148887
23551,0.0001037052,0.0000060736,0.0000199925,0.0001057892
23552,0.0000966820,0.0000046982,0.0000078547,0.0000971143
23553,0.0000886513,0.0000036890,-0.0000035651,0.0000887996
23554,0.0000802732,0.0000025741,-0.0000137865,0.0000814891
23555,0.0000713780,0.0000016367,-0.0000230908,0.0000750379
23556,0.0000625358,0.0000007681,-0.0000309811,0.0000697936
23557,0.0000539570,-0.0000000007,-0.0000381616,0.0000660883
23558,0.0000454416,-0.0000009194,-0.0000446080,0.0000636840
23559,0.0000379598,-0.0000012328,-0.0000498265,0.0000626510
23560,0.0000301719,-0.0000015486,-0.0000538243,0.0000617236
23561,0.0000229779,-0.0000015657,-0.0000565888,0.0000610960
23562,0.0000163979,-0.0000009317,-0.0000583074,0.0000605765
23563,0.0000101242,-0.0000002245,-0.0000588976,0.0000597618
23564,0.0000042017,0.0000009304,-0.0000584565,0.0000586147
