node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,-0.0000056357,0.0000136573,-0.0000067374,0.0000162381
23382,-0.0000065691,0.0000146107,-0.0000036937,0.0000164398
23383,-0.0000076324,0.0000155399,-0.0000000765,0.0000173133
23384,-0.0000089458,0.0000165910,0.0000040468,0.0000192786
23385,-0.0000103491,0.0000175600,0.0000087191,0.0000221693
23386,-0.0000118825,0.0000184297,0.0000138332,0.0000259269
23387,-0.0000136458,0.0000194554,0.0000193827,0.0000306661
23388,-0.0000155092,0.0000205138,0.0000254408,0.0000361744
23389,-0.0000175726,0.0000216362,0.0000319913,0.0000424306
23390,-0.0000197260,0.0000226413,0.0000388879,0.0000491326
23391,-0.0000220694,0.0000238574,0.0000461348,0.0000564327
23392,-0.0000245028,0.0000249782,0.0000537763,0.0000641575
23393,-0.0000270963,0.0000262549,0.0000616967,0.0000723188
23394,-0.0000297098,0.0000274905,0.0000699005,0.0000807743
23395,-0.0000323833,0.0000287489,0.0000783924,0.0000895575
23396,-0.0000351269,0.0000300011,0.0000869053,0.0000984200
23397,-0.0000379505,0.0000312992,0.0000956705,0.0001075766
23398,-0.0000408941,0.0000327072,0.0001044740,0.0001168628
23399,-0.0000437879,0.0000340650,0.0001133220,0.0001261732
23400,-0.0000467117,0.0000354727,0.0001221190,0.0001354745
23401,-0.0000496455,0.0000368802,0.0001308961,0.0001447709
23402,-0.0000524895,0.0000382576,0.0001393596,0.0001537527
23403,-0.0000553633,0.0000396749,0.0001479013,0.0001628311
23404,-0.0000581474,0.0000410320,0.0001559989,0.0001714655
23405,-0.0000609414,0.0000423389,0.0001639072,0.0001799222
23406,-0.0000636256,0.0000436157,0.0001714117,0.0001879695
23407,-0.0000661198,0.0000448224,0.0001785259,0.0001955822
23408,-0.0000685941,0.0000459590,0.0001851870,0.0002027599
23409,-0.0000709585,0.0000470354,0.0001913207,0.0002094064
23410,-0.0000731830,0.0000480217,0.0001968587,0.0002154418
23411,-0.0000752875,0.0000488979,0.0002017832,0.0002208522
23412,-0.0000772422,0.0000496939,0.0002060339,0.0002255788
23413,-0.0000790569,0.0000504498,0.0002096471,0.0002296674
23414,-0.0000805918,0.0000508456,0.0002122920,0.0002326977
23415,-0.0000819767,0.0000510613,0.0002142662,0.0002350265
23416,-0.0000832317,0.0000511568,0.0002152880,0.0002364180
23417,-0.0000842569,0.0000510723,0.0002154252,0.0002368873
23418,-0.0000851021,0.0000507876,0.0002146663,0.0002364389
23419,-0.0000857275,0.0000502329,0.0002129995,0.0002350347
23420,-0.0000862130,0.0000494980,0.0002104432,0.0002327425
23421,-0.0000865586,0.0000485330,0.0002068959,0.0002294640
23422,-0.0000867643,0.0000473879,0.0002024212,0.0002252732
23423,-0.0000868101,0.0000459127,0.0001969756,0.0002200986
23424,-0.0000867661,0.0000441175,0.0001905614,0.0002139821
23425,-0.0000865621,0.0000419721,0.0001830235,0.0002067662
23426,-0.0000862083,0.0000395766,0.0001744108,0.0001985379
23427,-0.0000856447,0.0000369811,0.0001647823,0.0001893563
23428,-0.0000850011,0.0000340654,0.0001543353,0.0001794576
23429,-0.0000841477,0.0000308097,0.0001426593,0.0001684689
23430,-0.0000831644,0.0000272479,0.0001302056,0.0001568830
23431,-0.0000820713,0.0000234700,0.0001168684,0.0001447230
23432,-0.0000809083,0.0000194171,0.0001026785,0.0001321592
23433,-0.0000797254,0.0000151211,0.0000877942,0.0001195517
23434,-0.0000784427,0.0000106210,0.0000721013,0.0001070732
23435,-0.0000771601,0.0000059119,0.0000558517,0.0000954361
23436,-0.0000758477,0.0000009977,0.0000389501,0.0000852700
23437,-0.0000745154,-0.0000040765,0.0000214923,0.0000776600
