node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0000505598,-0.0000465607,-0.0001461251,0.0001614830
23382,0.0000529185,-0.0000449456,-0.0001557144,0.0001704918
23383,0.0000550171,-0.0000434687,-0.0001642961,0.0001786327
23384,0.0000567156,-0.0000418399,-0.0001718983,0.0001857855
23385,0.0000582642,-0.0000404392,-0.0001784988,0.0001920726
23386,0.0000595627,-0.0000392665,-0.0001843251,0.0001976495
23387,0.0000605014,-0.0000379420,-0.0001892148,0.0002022431
23388,0.0000612702,-0.0000366256,-0.0001930952,0.0002058670
23389,0.0000616691,-0.0000352773,-0.0001959437,0.0002084263
23390,0.0000618283,-0.0000341872,-0.0001980671,0.0002102904
23391,0.0000617377,-0.0000328051,-0.0001992623,0.0002111710
23392,0.0000613774,-0.0000316612,-0.0001996560,0.0002112632
23393,0.0000607375,-0.0000302954,-0.0001991647,0.0002104125
23394,0.0000599679,-0.0000290377,-0.0001979046,0.0002088195
23395,0.0000590682,-0.0000277981,-0.0001958711,0.0002064638
23396,0.0000579200,-0.0000265969,-0.0001932778,0.0002035152
23397,0.0000565417,-0.0000253837,-0.0001899802,0.0001998344
23398,0.0000549239,-0.0000239186,-0.0001859959,0.0001954052
23399,0.0000532171,-0.0000225919,-0.0001814523,0.0001904400
23400,0.0000513111,-0.0000211635,-0.0001763831,0.0001849100
23401,0.0000493052,-0.0000197230,-0.0001708063,0.0001788709
23402,0.0000472516,-0.0000182816,-0.0001649404,0.0001725464
23403,0.0000450367,-0.0000167674,-0.0001585236,0.0001656477
23404,0.0000428343,-0.0000152824,-0.0001519674,0.0001586267
23405,0.0000405011,-0.0000137048,-0.0001450527,0.0001512232
23406,0.0000381794,-0.0000121959,-0.0001379419,0.0001436467
23407,0.0000358490,-0.0000106955,-0.0001307499,0.0001359967
23408,0.0000334788,-0.0000091730,-0.0001233971,0.0001281866
23409,0.0000311201,-0.0000076792,-0.0001160513,0.0001203966
23410,0.0000287924,-0.0000062039,-0.0001087307,0.0001126493
23411,0.0000264958,-0.0000047569,-0.0001014681,0.0001049783
23412,0.0000242603,-0.0000033285,-0.0000943461,0.0000974722
23413,0.0000220659,-0.0000019185,-0.0000873270,0.0000900921
23414,0.0000199928,-0.0000006070,-0.0000806328,0.0000830767
23415,0.0000180008,0.0000005859,-0.0000741256,0.0000762822
23416,0.0000160701,0.0000017503,-0.0000679869,0.0000698822
23417,0.0000142807,0.0000028260,-0.0000621681,0.0000638498
23418,0.0000126026,0.0000038131,-0.0000567405,0.0000582482
23419,0.0000110359,0.0000046716,-0.0000516950,0.0000530659
23420,0.0000095805,0.0000054313,-0.0000470523,0.0000483239
23421,0.0000082065,0.0000060924,-0.0000428829,0.0000440841
23422,0.0000069341,0.0000066645,-0.0000391865,0.0000403494
23423,0.0000057729,0.0000070480,-0.0000359538,0.0000370902
23424,0.0000046934,0.0000072526,-0.0000332527,0.0000343565
23425,0.0000037253,0.0000072684,-0.0000311458,0.0000321989
23426,0.0000028787,0.0000071453,-0.0000296433,0.0000306279
23427,0.0000022037,0.0000069133,-0.0000286913,0.0000295947
23428,0.0000015903,0.0000064623,-0.0000282199,0.0000289940
23429,0.0000011486,0.0000058523,-0.0000284873,0.0000291049
23430,0.0000008284,0.0000050233,-0.0000291958,0.0000296364
23431,0.0000006200,0.0000040751,-0.0000304516,0.0000307293
23432,0.0000004731,0.0000029680,-0.0000322056,0.0000323456
23433,0.0000003881,0.0000017114,-0.0000344472,0.0000344919
23434,0.0000004147,0.0000003259,-0.0000371482,0.0000371519
23435,0.0000004732,-0.0000011992,-0.0000402501,0.0000402708
23436,0.0000005934,-0.0000028434,-0.0000437491,0.0000438454
23437,0.0000007753,-0.0000045869,-0.0000476174,0.0000478441
23438,0.0000009790,-0.0000064598,-0.0000517915,0.0000522020
23439,0.0000012145,-0.0000084321,-0.0000562778,0.0000569190
23440,0.0000014718,-0.0000105439,-0.0000610426,0.0000619640
23441,0.0000018010,-0.0000126751,-0.0000660316,0.0000672612
23442,0.0000021620,-0.0000148959,-0.0000711506,0.0000727253
23443,0.0000025348,-0.0000171762,-0.0000763950,0.0000783431
23444,0.0000029195,-0.0000194662,-0.0000817001,0.0000840379
23445,0.0000033061,-0.0000217858,-0.0000870311,0.0000897773
23446,0.0000037145,-0.0000241052,-0.0000923326,0.0000954996
23447,0.0000041248,-0.0000264043,-0.0000975496,0.0001011440
23448,0.0000045570,-0.0000286632,-0.0001026262,0.0001066513
23449,0.0000049911,-0.0000308719,-0.0001075271,0.0001119824
23450,0.0000054671,-0.0000330105,-0.0001121460,0.0001170312
23451,0.0000059550,-0.0000351191,-0.0001165069,0.0001218305
23452,0.0000063947,-0.0000371376,-0.0001206336,0.0001263826
23453,0.0000068864,-0.0000390062,-0.0001243296,0.0001304866
23454,0.0000074800,-0.0000407148,-0.0001275082,0.0001340596
23455,0.0000080554,-0.0000423135,-0.0001302325,0.0001371708
23456,0.0000085928,-0.0000438023,-0.0001325556,0.0001398695
23457,0.0000092820,-0.0000450514,-0.0001342204,0.0001418834
23458,0.0000099931,-0.0000461307,-0.0001352595,0.0001432586
23459,0.0000107461,-0.0000469802,-0.0001356053,0.0001439146
23460,0.0000115610,-0.0000476601,-0.0001354404,0.0001440459
23461,0.0000124477,-0.0000481504,-0.0001344868,0.0001433879
23462,0.0000134163,-0.0000483610,-0.0001328565,0.0001420199
23463,0.0000144968,-0.0000484116,-0.0001304828,0.0001399271
23464,0.0000156290,-0.0000482935,-0.0001274013,0.0001371408
23465,0.0000169431,-0.0000479355,-0.0001235158,0.0001335704
23466,0.0000183292,-0.0000474275,-0.0001188403,0.0001292608
23467,0.0000198765,-0.0000465719,-0.0001134679,0.0001242537
23468,0.0000215663,-0.0000455251,-0.0001071455,0.0001183968
23469,0.0000234069,-0.0000443712,-0.0001002105,0.0001120661
23470,0.0000255100,-0.0000428964,-0.0000922660,0.0001048993
23471,0.0000275745,-0.0000412229,-0.0000836325,0.0000972321
23472,0.0000298908,-0.0000394002,-0.0000742348,0.0000892000
23473,0.0000324589,-0.0000373079,-0.0000639153,0.0000808123
23474,0.0000351087,-0.0000350266,-0.0000528277,0.0000724586
23475,0.0000377599,-0.0000326367,-0.0000412002,0.0000647180
23476,0.0000408732,-0.0000299770,-0.0000286645,0.0000582314
23477,0.0000440778,-0.0000272188,-0.0000154865,0.0000540698
23478,0.0000474539,-0.0000242817,-0.0000017385,0.0000533338
23479,0.0000510116,-0.0000212256,0.0000126190,0.0000566741
23480,0.0000546409,-0.0000180507,0.0000275260,0.0000637897
23481,0.0000584716,-0.0000147669,0.0000428723,0.0000739934
23482,0.0000624338,-0.0000114444,0.0000586477,0.0000864205
23483,0.0000665074,-0.0000080831,0.0000748022,0.0001004188
23484,0.0000707425,-0.0000046530,0.0000912558,0.0001155585
23485,0.0000750789,-0.0000011942,0.0001079584,0.0001315039
23486,0.0000795467,0.0000022732,0.0001248602,0.0001480639
23487,0.0000840158,0.0000057293,0.0001418910,0.0001649986
23488,0.0000886162,0.0000091940,0.0001589512,0.0001822164
23489,0.0000932578,0.0000126472,0.0001759106,0.0001995032
23490,0.0000978507,0.0000160291,0.0001928994,0.0002168914
23491,0.0001025348,0.0000194094,0.0002095278,0.0002340769
23492,0.0001071300,0.0000226482,0.0002260556,0.0002511791
23493,0.0001116763,0.0000258555,0.0002420432,0.0002678153
23494,0.0001161538,0.0000289013,0.0002577604,0.0002841960
23495,0.0001205922,0.0000319055,0.0002728674,0.0003000284
23496,0.0001248717,0.0000347680,0.0002873741,0.0003152548
23497,0.0001289822,0.0000374990,0.0003012305,0.0003298217
23498,0.0001329035,0.0000402182,0.0003142966,0.0003436033
23499,0.0001366458,0.0000427859,0.0003264023,0.0003564283
23500,0.0001400589,0.0000451318,0.0003377473,0.0003684110
23501,0.0001431829,0.0000473560,0.0003479716,0.0003792468
23502,0.0001460176,0.0000496885,0.0003570148,0.0003889083
23503,0.0001487536,0.0000518494,0.0003649543,0.0003975018
23504,0.0001511294,0.0000536682,0.0003718548,0.0004049647
23505,0.0001532164,0.0000553155,0.0003775641,0.0004112052
23506,0.0001547141,0.0000569310,0.0003818252,0.0004158943
23507,0.0001558518,0.0000585245,0.0003846604,0.0004191403
23508,0.0001566601,0.0000600061,0.0003860733,0.0004209463
23509,0.0001569894,0.0000614461,0.0003861625,0.0004213582
23510,0.0001568374,0.0000627939,0.0003846958,0.0004201570
23511,0.0001562782,0.0000640703,0.0003816350,0.0004173406
23512,0.0001552671,0.0000655245,0.0003770402,0.0004129899
23513,0.0001539386,0.0000665372,0.0003708215,0.0004069801
23514,0.0001520496,0.0000677378,0.0003632806,0.0003996002
23515,0.0001496602,0.0000689765,0.0003540989,0.0003905662
23516,0.0001468219,0.0000699434,0.0003433732,0.0003799394
23517,0.0001426990,0.0000682515,0.0003339717,0.0003695380
23518,0.0001388136,0.0000665811,0.0003246672,0.0003593203
23519,0.0001350110,0.0000647423,0.0003158061,0.0003495040
23520,0.0001317318,0.0000628165,0.0003073432,0.0003402338
23521,0.0001285595,0.0000616999,0.0002990869,0.0003313418
23522,0.0001256793,0.0000598725,0.0002911305,0.0003227026
23523,0.0001228441,0.0000583838,0.0002836621,0.0003145847
23524,0.0001204722,0.0000574403,0.0002764636,0.0003069936
23525,0.0001182578,0.0000564414,0.0002694193,0.0002995952
23526,0.0001163325,0.0000549705,0.0002626144,0.0002924403
23527,0.0001145856,0.0000535741,0.0002556909,0.0002852681
23528,0.0001130474,0.0000527822,0.0002489644,0.0002784761
23529,0.0001118719,0.0000517297,0.0002422794,0.0002718282
23530,0.0001107386,0.0000511483,0.0002353054,0.0002650431
23531,0.0001096962,0.0000504285,0.0002286728,0.0002585876
23532,0.0001090687,0.0000498427,0.0002214299,0.0002518163
23533,0.0001086101,0.0000491348,0.0002137427,0.0002447372
23534,0.0001081805,0.0000487871,0.0002059191,0.0002376676
23535,0.0001082053,0.0000484605,0.0001973683,0.0002302413
23536,0.0001083256,0.0000486412,0.0001888482,0.0002230786
23537,0.0001090514,0.0000483419,0.0001798278,0.0002157944
23538,0.0001101364,0.0000485653,0.0001699356,0.0002082468
23539,0.0001117634,0.0000488484,0.0001583387,0.0001998709
23540,0.0001140968,0.0000486887,0.0001452720,0.0001910304
23541,0.0001165551,0.0000488086,0.0001302365,0.0001814633
23542,0.0001183280,0.0000491404,0.0001108720,0.0001694370
