node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0001372790,0.0000446058,-0.0003911373,0.0004169216
23382,0.0001350115,0.0000469084,-0.0003835902,0.0004093531
23383,0.0001323640,0.0000491400,-0.0003742340,0.0003999826
23384,0.0001290065,0.0000517006,-0.0003632545,0.0003889337
23385,0.0001254291,0.0000540402,-0.0003505469,0.0003762126
23386,0.0001214616,0.0000561089,-0.0003363771,0.0003620092
23387,0.0001168441,0.0000586065,-0.0003207599,0.0003463729
23388,0.0001119465,0.0000612132,-0.0003034706,0.0003292013
23389,0.0001064588,0.0000640188,-0.0002845740,0.0003105065
23390,0.0001007310,0.0000665035,-0.0002644452,0.0002906900
23391,0.0000944531,0.0000696172,-0.0002430485,0.0002698899
23392,0.0000878751,0.0000724799,-0.0002202687,0.0002479792
23393,0.0000808268,0.0000758317,-0.0001963802,0.0002254963
23394,0.0000736883,0.0000791025,-0.0001713573,0.0002026092
23395,0.0000663700,0.0000824722,-0.0001451371,0.0001796425
23396,0.0000587908,0.0000858611,-0.0001185277,0.0001577254
23397,0.0000509117,0.0000894390,-0.0000907898,0.0001372375
23398,0.0000426323,0.0000934459,-0.0000624194,0.0001201909
23399,0.0000344424,0.0000973420,-0.0000335131,0.0001085581
23400,0.0000260321,0.0001014771,-0.0000042349,0.0001048485
23401,0.0000175417,0.0001057312,0.0000255770,0.0001101862
23402,0.0000092002,0.0001099748,0.0000549272,0.0001232724
23403,0.0000006393,0.0001144670,0.0000852689,0.0001427371
23404,-0.0000076729,0.0001188787,0.0001148215,0.0001654539
23405,-0.0000161947,0.0001234491,0.0001446854,0.0001908817
23406,-0.0000244672,0.0001279487,0.0001741163,0.0002174535
23407,-0.0000324505,0.0001324176,0.0002029630,0.0002445024
23408,-0.0000404038,0.0001369155,0.0002314736,0.0002719528
23409,-0.0000481869,0.0001413526,0.0002591425,0.0002990943
23410,-0.0000556956,0.0001457189,0.0002859416,0.0003257278
23411,-0.0000629608,0.0001499844,0.0003118079,0.0003516867
23412,-0.0000699086,0.0001541691,0.0003365890,0.0003767592
23413,-0.0000766030,0.0001583230,0.0003603521,0.0004009835
23414,-0.0000827920,0.0001620461,0.0003824649,0.0004235479
23415,-0.0000886396,0.0001654185,0.0004033946,0.0004449129
23416,-0.0000942049,0.0001686901,0.0004226093,0.0004646822
23417,-0.0000992819,0.0001716610,0.0004402561,0.0004828559
23418,-0.0001039706,0.0001743411,0.0004562030,0.0004993255
23419,-0.0001082089,0.0001765806,0.0004704676,0.0005140328
23420,-0.0001121030,0.0001785194,0.0004830076,0.0005270034
23421,-0.0001156918,0.0001800975,0.0004936106,0.0005380252
23422,-0.0001189175,0.0001813751,0.0005023546,0.0005471731
23423,-0.0001218017,0.0001820719,0.0005091971,0.0005543172
23424,-0.0001244139,0.0001821682,0.0005139969,0.0005593362
23425,-0.0001266548,0.0001816639,0.0005165267,0.0005619991
23426,-0.0001285084,0.0001806889,0.0005168132,0.0005623689
23427,-0.0001298509,0.0001793434,0.0005149705,0.0005605532
23428,-0.0001310003,0.0001773173,0.0005112860,0.0005567907
23429,-0.0001316285,0.0001747008,0.0005049180,0.0005502623
23430,-0.0001318815,0.0001714037,0.0004967591,0.0005417947
23431,-0.0001318364,0.0001676862,0.0004866033,0.0005313025
23432,-0.0001315802,0.0001634182,0.0004743462,0.0005186744
23433,-0.0001311689,0.0001586298,0.0004603191,0.0005042444
23434,-0.0001304475,0.0001533710,0.0004443946,0.0004878788
23435,-0.0001296230,0.0001476318,0.0004269054,0.0004699420
23436,-0.0001286724,0.0001414223,0.0004076174,0.0004502320
23437,-0.0001275718,0.0001348323,0.0003867861,0.0004290196
23438,-0.0001264200,0.0001277520,0.0003644992,0.0004064016
23439,-0.0001252332,0.0001202515,0.0003407740,0.0003824535
23440,-0.0001240324,0.0001121706,0.0003156580,0.0003572202
23441,-0.0001226575,0.0001039495,0.0002893284,0.0003310004
23442,-0.0001212236,0.0000952981,0.0002620126,0.0003040189
23443,-0.0001198286,0.0000863265,0.0002337477,0.0002764944
23444,-0.0001184796,0.0000771547,0.0002046710,0.0002487579
23445,-0.0001171826,0.0000677427,0.0001748894,0.0002211496
23446,-0.0001159426,0.0000581506,0.0001445501,0.0001942136
23447,-0.0001147635,0.0000484084,0.0001137697,0.0001686938
