node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0000327707,0.0000407123,-0.0001160952,0.0001273166
23382,0.0000304379,0.0000421246,-0.0001080154,0.0001198677
23383,0.0000278852,0.0000435160,-0.0000989243,0.0001116120
23384,0.0000249125,0.0000451065,-0.0000889768,0.0001028207
23385,0.0000218197,0.0000465962,-0.0000780772,0.0000935059
23386,0.0000185170,0.0000479450,-0.0000663902,0.0000839598
23387,0.0000148243,0.0000495729,-0.0000539497,0.0000747516
23388,0.0000109614,0.0000512800,-0.0000406301,0.0000663370
23389,0.0000067785,0.0000531062,-0.0000264749,0.0000597255
23390,0.0000024755,0.0000547615,-0.0000116981,0.0000560517
23391,-0.0000021576,0.0000567960,0.0000036869,0.0000569564
23392,-0.0000069308,0.0000586896,0.0000197766,0.0000623187
23393,-0.0000119742,0.0000608824,0.0000363349,0.0000719046
23394,-0.0000170378,0.0000630243,0.0000534216,0.0000843577
23395,-0.0000221813,0.0000652253,0.0000710482,0.0000989656
23396,-0.0000274455,0.0000674456,0.0000887052,0.0001147640
23397,-0.0000328497,0.0000697750,0.0001068703,0.0001317912
23398,-0.0000384541,0.0000723035,0.0001251456,0.0001495591
23399,-0.0000439589,0.0000747913,0.0001435336,0.0001677141
23400,-0.0000495341,0.0000773783,0.0001618784,0.0001861334
23401,-0.0000551094,0.0000800144,0.0001802847,0.0002047972
23402,-0.0000605457,0.0000826199,0.0001981371,0.0002230474
23403,-0.0000660414,0.0000853343,0.0002163112,0.0002417312
23404,-0.0000713583,0.0000879683,0.0002337175,0.0002597197
23405,-0.0000767448,0.0000906011,0.0002509742,0.0002776443
23406,-0.0000819219,0.0000931833,0.0002676162,0.0002949793
23407,-0.0000868077,0.0000956848,0.0002836442,0.0003116812
23408,-0.0000916486,0.0000981253,0.0002990574,0.0003278160
23409,-0.0000963271,0.0001004853,0.0003136339,0.0003431361
23410,-0.0001007662,0.0001027445,0.0003273167,0.0003575563
23411,-0.0001050047,0.0001048530,0.0003400547,0.0003710220
23412,-0.0001089877,0.0001068609,0.0003517468,0.0003834363
23413,-0.0001127602,0.0001088280,0.0003624618,0.0003948886
23414,-0.0001160843,0.0001102944,0.0003716791,0.0004047046
23415,-0.0001191560,0.0001114802,0.0003798374,0.0004134035
23416,-0.0001220102,0.0001125153,0.0003865063,0.0004206344
23417,-0.0001244870,0.0001132898,0.0003918046,0.0004264299
23418,-0.0001266674,0.0001137636,0.0003956519,0.0004307287
23419,-0.0001284974,0.0001138469,0.0003980774,0.0004335185
23420,-0.0001300721,0.0001136595,0.0003990602,0.0004348405
23421,-0.0001314283,0.0001131316,0.0003984699,0.0004345693
23422,-0.0001325264,0.0001123332,0.0003963642,0.0004327662
23423,-0.0001333749,0.0001110441,0.0003927115,0.0004293507
23424,-0.0001340383,0.0001092345,0.0003874532,0.0004242858
23425,-0.0001344413,0.0001069144,0.0003803799,0.0004173655
23426,-0.0001345789,0.0001042038,0.0003715421,0.0004086728
23427,-0.0001343583,0.0001011726,0.0003610507,0.0003983035
23428,-0.0001340065,0.0000976211,0.0003491528,0.0003865169
23429,-0.0001332914,0.0000935690,0.0003352183,0.0003726836
23430,-0.0001323330,0.0000889865,0.0003199483,0.0003574878
23431,-0.0001311814,0.0000840737,0.0003031680,0.0003408633
23432,-0.0001298975,0.0000787103,0.0002849175,0.0003228725
23433,-0.0001285515,0.0000729467,0.0002653956,0.0003037788
23434,-0.0001270172,0.0000668426,0.0002444782,0.0002834976
23435,-0.0001254518,0.0000603783,0.0002224956,0.0002624652
23436,-0.0001238251,0.0000535636,0.0001993243,0.0002406904
23437,-0.0001221293,0.0000464686,0.0001750890,0.0002184744
23438,-0.0001204332,0.0000390233,0.0001499392,0.0001962364
23439,-0.0001187480,0.0000312778,0.0001238936,0.0001744392
23440,-0.0001171076,0.0000231219,0.0000970014,0.0001538119
23441,-0.0001153851,0.0000149359,0.0000694210,0.0001354846
23442,-0.0001136724,0.0000064596,0.0000413517,0.0001211326
23443,-0.0001120195,-0.0000021968,0.0000128118,0.0001127712
23444,-0.0001104285,-0.0000109635,-0.0000160497,0.0001121261
23445,-0.0001089264,-0.0000198503,-0.0000451347,0.0001195664
23446,-0.0001074901,-0.0000287872,-0.0000743242,0.0001338167
23447,-0.0001061257,-0.0000377532,-0.0001035006,0.0001529717
23448,-0.0001048391,-0.0000467043,-0.0001325051,0.0001753001
23449,-0.0001036524,-0.0000555945,-0.0001612599,0.0001995979
23450,-0.0001025105,-0.0000643978,-0.0001895368,0.0002248993
23451,-0.0001014136,-0.0000731331,-0.0002173980,0.0002507889
23452,-0.0001005385,-0.0000816964,-0.0002448658,0.0002770226
23453,-0.0000997062,-0.0000900496,-0.0002715124,0.0003029344
23454,-0.0000987959,-0.0000981479,-0.0002971306,0.0003281466
23455,-0.0000980074,-0.0001060041,-0.0003219226,0.0003528122
23456,-0.0000973997,-0.0001136293,-0.0003459214,0.0003769084
23457,-0.0000966620,-0.0001208603,-0.0003685701,0.0003997433
23458,-0.0000959960,-0.0001277358,-0.0003899515,0.0004214189
23459,-0.0000953700,-0.0001341322,-0.0004099289,0.0004417336
23460,-0.0000946948,-0.0001401815,-0.0004287956,0.0004609594
23461,-0.0000940494,-0.0001458793,-0.0004460152,0.0004785976
23462,-0.0000933629,-0.0001509756,-0.0004617813,0.0004947244
23463,-0.0000925694,-0.0001557729,-0.0004761269,0.0005094419
23464,-0.0000917875,-0.0001601857,-0.0004887209,0.0005224294
23465,-0.0000907835,-0.0001641304,-0.0004996946,0.0005337370
23466,-0.0000897425,-0.0001677691,-0.0005090669,0.0005434605
23467,-0.0000884900,-0.0001705757,-0.0005164470,0.0005510390
23468,-0.0000870676,-0.0001730608,-0.0005221806,0.0005569590
23469,-0.0000854086,-0.0001751537,-0.0005259453,0.0005608849
23470,-0.0000833798,-0.0001766709,-0.0005277660,0.0005627626
23471,-0.0000814596,-0.0001776406,-0.0005279389,0.0005629488
23472,-0.0000791672,-0.0001782768,-0.0005262284,0.0005612187
23473,-0.0000764646,-0.0001783349,-0.0005224155,0.0005572864
23474,-0.0000736429,-0.0001778806,-0.0005167522,0.0005514504
23475,-0.0000708717,-0.0001771235,-0.0005095839,0.0005441243
23476,-0.0000672915,-0.0001757945,-0.0005003062,0.0005345448
23477,-0.0000635519,-0.0001741477,-0.0004892013,0.0005231484
23478,-0.0000595030,-0.0001720104,-0.0004764862,0.0005100660
23479,-0.0000550549,-0.0001695186,-0.0004620278,0.0004952144
23480,-0.0000504974,-0.0001666314,-0.0004459032,0.0004786916
23481,-0.0000455406,-0.0001634245,-0.0004283196,0.0004606943
23482,-0.0000402845,-0.0001600302,-0.0004092545,0.0004412729
23483,-0.0000347891,-0.0001564113,-0.0003887457,0.0004204735
23484,-0.0000289043,-0.0001525267,-0.0003669410,0.0003984288
23485,-0.0000227201,-0.0001484676,-0.0003438585,0.0003752300
23486,-0.0000162166,-0.0001442089,-0.0003195267,0.0003509366
23487,-0.0000095736,-0.0001397699,-0.0002941240,0.0003257855
23488,-0.0000024713,-0.0001351677,-0.0002677193,0.0002999168
23489,0.0000049105,-0.0001305219,-0.0002404116,0.0002736015
23490,0.0000122217,-0.0001258145,-0.0002122300,0.0002470227
23491,0.0000200924,-0.0001209958,-0.0001834940,0.0002207119
23492,0.0000278626,-0.0001161891,-0.0001539732,0.0001948948
23493,0.0000359522,-0.0001113228,-0.0001242276,0.0001706394
23494,0.0000439713,-0.0001065287,-0.0000939371,0.0001486810
23495,0.0000522500,-0.0001017320,-0.0000635622,0.0001308419
23496,0.0000604982,-0.0000970634,-0.0000330833,0.0001190624
23497,0.0000686859,-0.0000924892,-0.0000027012,0.0001152359
23498,0.0000769233,-0.0000879452,0.0000275831,0.0001200515
23499,0.0000851702,-0.0000835584,0.0000574685,0.0001324334
23500,0.0000931967,-0.0000793798,0.0000870536,0.0001502169
23501,0.0001010829,-0.0000753275,0.0001160367,0.0001713374
23502,0.0001088687,-0.0000712223,0.0001442160,0.0001942248
23503,0.0001165939,-0.0000673505,0.0001719223,0.0002183746
23504,0.0001239792,-0.0000638447,0.0001985663,0.0002426429
23505,0.0001311839,-0.0000605582,0.0002246366,0.0002670919
23506,0.0001380184,-0.0000573628,0.0002494977,0.0002908413
23507,0.0001445028,-0.0000542916,0.0002729082,0.0003135403
23508,0.0001507069,-0.0000514065,0.0002950960,0.0003353160
23509,0.0001565207,-0.0000486307,0.0003162018,0.0003561562
23510,0.0001617850,-0.0000460848,0.0003354348,0.0003752528
23511,0.0001667680,-0.0000436503,0.0003537479,0.0003935156
23512,0.0001712518,-0.0000411348,0.0003698187,0.0004096159
23513,0.0001754646,-0.0000391746,0.0003849653,0.0004248773
23514,0.0001790875,-0.0000371425,0.0003983001,0.0004382863
23515,0.0001821406,-0.0000351545,0.0004097210,0.0004497580
23516,0.0001847132,-0.0000335546,0.0004198011,0.0004598672
23517,0.0001795308,-0.0000326795,0.0004083156,0.0004472369
23518,0.0001745869,-0.0000316968,0.0003968614,0.0004347232
23519,0.0001697323,-0.0000309119,0.0003859658,0.0004227697
23520,0.0001655176,-0.0000303288,0.0003755326,0.0004115102
23521,0.0001614274,-0.0000290393,0.0003652786,0.0004004130
