node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0000763955,-0.0000541056,-0.0002157412,0.0002351764
23382,0.0000791717,-0.0000521913,-0.0002270807,0.0002460848
23383,0.0000816577,-0.0000504448,-0.0002371814,0.0002558665
23384,0.0000836537,-0.0000485162,-0.0002460621,0.0002643829
23385,0.0000854597,-0.0000468654,-0.0002537233,0.0002717999
23386,0.0000869657,-0.0000455023,-0.0002604164,0.0002782988
23387,0.0000880218,-0.0000439371,-0.0002659399,0.0002835531
23388,0.0000888880,-0.0000423897,-0.0002702413,0.0002876253
23389,0.0000892945,-0.0000407902,-0.0002732586,0.0002903577
23390,0.0000894112,-0.0000395184,-0.0002753792,0.0002922153
23391,0.0000892382,-0.0000378645,-0.0002763609,0.0002928695
23392,0.0000887256,-0.0000365085,-0.0002763411,0.0002925226
23393,0.0000878633,-0.0000348902,-0.0002752272,0.0002910108
23394,0.0000868515,-0.0000333799,-0.0002731463,0.0002885590
23395,0.0000856896,-0.0000318972,-0.0002701091,0.0002851650
23396,0.0000842093,-0.0000304627,-0.0002663523,0.0002810031
23397,0.0000824589,-0.0000289959,-0.0002617290,0.0002759389
23398,0.0000804091,-0.0000272070,-0.0002562236,0.0002699192
23399,0.0000782505,-0.0000255962,-0.0002500224,0.0002632290
23400,0.0000758328,-0.0000238434,-0.0002431360,0.0002558011
23401,0.0000732952,-0.0000220483,-0.0002355847,0.0002477064
23402,0.0000706903,-0.0000202719,-0.0002276697,0.0002392521
23403,0.0000678838,-0.0000183725,-0.0002190106,0.0002300248
23404,0.0000651003,-0.0000165221,-0.0002101536,0.0002206254
23405,0.0000621358,-0.0000145188,-0.0002007928,0.0002106880
23406,0.0000591730,-0.0000125938,-0.0001911365,0.0002004824
23407,0.0000561918,-0.0000106672,-0.0001813534,0.0001901588
23408,0.0000531607,-0.0000086882,-0.0001712801,0.0001795506
23409,0.0000501314,-0.0000067376,-0.0001611751,0.0001689259
23410,0.0000471233,-0.0000047853,-0.0001510420,0.0001582947
23411,0.0000441465,-0.0000028511,-0.0001409159,0.0001476968
23412,0.0000412409,-0.0000009352,-0.0001308815,0.0001372285
23413,0.0000383866,0.0000009725,-0.0001209333,0.0001268832
23414,0.0000356338,0.0000028119,-0.0001112759,0.0001168760
23415,0.0000329823,0.0000045230,-0.0001018033,0.0001071083
23416,0.0000304022,0.0000062257,-0.0000926897,0.0000977468
23417,0.0000279836,0.0000078300,-0.0000839089,0.0000887981
23418,0.0000256766,0.0000093660,-0.0000755348,0.0000803275
23419,0.0000235111,0.0000107534,-0.0000675407,0.0000723198
23420,0.0000214571,0.0000120524,-0.0000599901,0.0000648419
23421,0.0000195019,0.0000132528,-0.0000529460,0.0000579589
23422,0.0000176754,0.0000143645,-0.0000464153,0.0000517024
23423,0.0000159663,0.0000152778,-0.0000403957,0.0000460450
23424,0.0000143562,0.0000159923,-0.0000349740,0.0000410492
23425,0.0000128827,0.0000165182,-0.0000302120,0.0000367639
23426,0.0000115569,0.0000168955,-0.0000261160,0.0000331823
23427,0.0000104290,0.0000171440,-0.0000226548,0.0000302642
23428,0.0000093729,0.0000171536,-0.0000197475,0.0000277860
23429,0.0000085227,0.0000169944,-0.0000176855,0.0000259658
23430,0.0000078264,0.0000165764,-0.0000161482,0.0000244294
23431,0.0000072530,0.0000160392,-0.0000152533,0.0000232922
23432,0.0000067695,0.0000153133,-0.0000149517,0.0000224472
23433,0.0000063681,0.0000144280,-0.0000152364,0.0000219287
23434,0.0000061026,0.0000133739,-0.0000160867,0.0000217919
23435,0.0000058972,0.0000121804,-0.0000174397,0.0000220745
23436,0.0000057607,0.0000108279,-0.0000192818,0.0000228521
23437,0.0000057023,0.0000093661,-0.0000216045,0.0000242280
23438,0.0000056900,0.0000077451,-0.0000243477,0.0000261758
23439,0.0000057207,0.0000060048,-0.0000275009,0.0000287243
23440,0.0000057906,0.0000040851,-0.0000310437,0.0000318422
23441,0.0000059505,0.0000021260,-0.0000349151,0.0000354823
23442,0.0000061656,0.0000000475,-0.0000390242,0.0000395083
23443,0.0000064008,-0.0000021106,-0.0000433499,0.0000438707
23444,0.0000066561,-0.0000042983,-0.0000478507,0.0000485022
23445,0.0000069326,-0.0000065355,-0.0000524651,0.0000533232
23446,0.0000072312,-0.0000088024,-0.0000571512,0.0000582755
23447,0.0000075511,-0.0000110691,-0.0000618472,0.0000632820
23448,0.0000078941,-0.0000133155,-0.0000664908,0.0000682689
23449,0.0000082542,-0.0000155317,-0.0000710397,0.0000731847
23450,0.0000086526,-0.0000176978,-0.0000753913,0.0000779225
23451,0.0000090802,-0.0000198438,-0.0000795728,0.0000825110
23452,0.0000094739,-0.0000218998,-0.0000835714,0.0000869111
23453,0.0000099158,-0.0000238358,-0.0000872040,0.0000909450
23454,0.0000104589,-0.0000256318,-0.0000903971,0.0000945411
23455,0.0000109972,-0.0000273280,-0.0000931973,0.0000977420
23456,0.0000115087,-0.0000289143,-0.0000956510,0.0001005863
23457,0.0000121644,-0.0000302709,-0.0000974942,0.0001028077
23458,0.0000128562,-0.0000314678,-0.0000987530,0.0001044398
23459,0.0000135882,-0.0000324349,-0.0000993631,0.0001054025
23460,0.0000143973,-0.0000332425,-0.0000994902,0.0001058803
23461,0.0000152716,-0.0000338605,-0.0000988596,0.0001056077
23462,0.0000162311,-0.0000341889,-0.0000975667,0.0001046498
23463,0.0000173178,-0.0000343572,-0.0000955654,0.0001030197
23464,0.0000184544,-0.0000343572,-0.0000928638,0.0001007207
23465,0.0000197762,-0.0000341271,-0.0000893795,0.0000976957
23466,0.0000211863,-0.0000337271,-0.0000851139,0.0000939721
23467,0.0000227479,-0.0000329698,-0.0000801481,0.0000896002
23468,0.0000244722,-0.0000320412,-0.0000742336,0.0000844757
23469,0.0000263476,-0.0000309759,-0.0000677006,0.0000789751
23470,0.0000284957,-0.0000295896,-0.0000601547,0.0000728432
