node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0002673740,-0.0000017238,-0.0007241777,0.0007719619
23382,0.0002678588,0.0000016456,-0.0007274008,0.0007751535
23383,0.0002677536,0.0000048077,-0.0007279170,0.0007756147
23384,0.0002666384,0.0000083983,-0.0007259096,0.0007733766
23385,0.0002651833,0.0000115726,-0.0007212825,0.0007685731
23386,0.0002631381,0.0000142954,-0.0007144689,0.0007615194
23387,0.0002601629,0.0000175478,-0.0007053226,0.0007519791
23388,0.0002567678,0.0000208927,-0.0006935871,0.0007398846
23389,0.0002524928,0.0000244513,-0.0006792562,0.0007250789
23390,0.0002477578,0.0000274825,-0.0006629834,0.0007082981
23391,0.0002422928,0.0000313842,-0.0006445127,0.0006892658
23392,0.0002362780,0.0000348335,-0.0006238576,0.0006680112
23393,0.0002295433,0.0000389664,-0.0006011550,0.0006446673
23394,0.0002225987,0.0000429468,-0.0005764907,0.0006194644
23395,0.0002153641,0.0000470179,-0.0005497713,0.0005923182
23396,0.0002076099,0.0000510905,-0.0005219560,0.0005640480
23397,0.0001993257,0.0000553706,-0.0004922073,0.0005339145
23398,0.0001904116,0.0000603864,-0.0004608955,0.0005023224
23399,0.0001814479,0.0000651426,-0.0004283169,0.0004697045
23400,0.0001720244,0.0000703034,-0.0003945660,0.0004361391
23401,0.0001623909,0.0000756365,-0.0003594821,0.0004016454
23402,0.0001527782,0.0000810174,-0.0003242507,0.0003674827
23403,0.0001427350,0.0000867771,-0.0002871316,0.0003321868
23404,0.0001329086,0.0000924847,-0.0002502976,0.0002981057
23405,0.0001226740,0.0000986266,-0.0002122992,0.0002642860
23406,0.0001126268,0.0001046436,-0.0001740594,0.0002322321
23407,0.0001026740,0.0001107141,-0.0001359310,0.0002031669
23408,0.0000926793,0.0001169852,-0.0000973480,0.0001781899
23409,0.0000827841,0.0001232458,-0.0000591084,0.0001598015
23410,0.0000730652,0.0001295598,-0.0000211640,0.0001502404
23411,0.0000635386,0.0001358523,0.0000163913,0.0001508697
23412,0.0000542783,0.0001421503,0.0000533737,0.0001612501
23413,0.0000452173,0.0001484698,0.0000898294,0.0001793243
23414,0.0000365191,0.0001546747,0.0001251744,0.0002023031
23415,0.0000281587,0.0001605740,0.0001597453,0.0002282444
23416,0.0000200580,0.0001664768,0.0001930580,0.0002557113
23417,0.0000124256,0.0001721641,0.0002252091,0.0002837499
23418,0.0000051606,0.0001776877,0.0002560246,0.0003116860
23419,-0.0000016769,0.0001828768,0.0002855110,0.0003390623
23420,-0.0000081680,0.0001878563,0.0003135646,0.0003656220
23421,-0.0000143387,0.0001925951,0.0003400019,0.0003910240
23422,-0.0000201219,0.0001971143,0.0003647912,0.0004151284
23423,-0.0000255498,0.0002011340,0.0003879543,0.0004377399
23424,-0.0000306691,0.0002046640,0.0004092223,0.0004585747
23425,-0.0000353849,0.0002077143,0.0004284606,0.0004774682
23426,-0.0000396623,0.0002103450,0.0004456217,0.0004943651
23427,-0.0000433742,0.0002126560,0.0004608109,0.0005093629
23428,-0.0000468677,0.0002143274,0.0004741792,0.0005224736
23429,-0.0000497766,0.0002155190,0.0004849533,0.0005330158
23430,-0.0000522340,0.0002160210,0.0004939862,0.0005416787
23431,-0.0000543299,0.0002161532,0.0005008859,0.0005482341
23432,-0.0000561663,0.0002157657,0.0005058323,0.0005527891
23433,-0.0000577391,0.0002149084,0.0005087335,0.0005552740
23434,-0.0000589144,0.0002135314,0.0005097293,0.0005557792
23435,-0.0000598972,0.0002116946,0.0005088789,0.0005544006
23436,-0.0000606864,0.0002093780,0.0005062080,0.0005511520
23437,-0.0000612351,0.0002066716,0.0005017393,0.0005460817
23438,-0.0000616632,0.0002034455,0.0004955801,0.0005392514
23439,-0.0000619708,0.0001997895,0.0004877077,0.0005306741
23440,-0.0000621578,0.0001955037,0.0004781294,0.0005202817
23441,-0.0000620842,0.0001909781,0.0004670129,0.0005083583
23442,-0.0000618401,0.0001859726,0.0004545456,0.0004949966
23443,-0.0000615554,0.0001805502,0.0004407650,0.0004802720
23444,-0.0000612701,0.0001748789,0.0004257389,0.0004643170
23445,-0.0000609243,0.0001688858,0.0004095650,0.0004471886
23446,-0.0000605779,0.0001625757,0.0003923611,0.0004290079
23447,-0.0000602309,0.0001560387,0.0003742151,0.0004098936
23448,-0.0000598633,0.0001493038,0.0003552650,0.0003899852
23449,-0.0000595351,0.0001423379,0.0003356089,0.0003693750
23450,-0.0000592564,0.0001352311,0.0003153848,0.0003482332
23451,-0.0000589250,0.0001281033,0.0002946311,0.0003266345
23452,-0.0000586501,0.0001209145,0.0002734459,0.0003046847
23453,-0.0000584806,0.0001135897,0.0002520076,0.0002825428
23454,-0.0000583435,0.0001062358,0.0002304747,0.0002604009
23455,-0.0000582278,0.0000989400,0.0002087658,0.0002382493
23456,-0.0000581865,0.0000917087,0.0001869994,0.0002162520
23457,-0.0000581846,0.0000845200,0.0001654943,0.0001947241
23458,-0.0000582502,0.0000774691,0.0001442093,0.0001737552
23459,-0.0000583642,0.0000706339,0.0001232833,0.0001536043
23460,-0.0000584636,0.0000639787,0.0001026451,0.0001343402
23461,-0.0000586484,0.0000574543,0.0000825939,0.0001164577
23462,-0.0000588547,0.0000512559,0.0000630589,0.0001003367
23463,-0.0000590573,0.0000451914,0.0000439876,0.0000863999
23464,-0.0000593025,0.0000393746,0.0000257972,0.0000757142
23465,-0.0000594850,0.0000338047,0.0000082478,0.0000689148
23466,-0.0000597069,0.0000283938,-0.0000086343,0.0000666759
23467,-0.0000598485,0.0000235652,-0.0000242774,0.0000687499
23468,-0.0000599393,0.0000188939,-0.0000393993,0.0000741755
23469,-0.0000599098,0.0000145528,-0.0000531271,0.0000813846
23470,-0.0000597396,0.0000105169,-0.0000660143,0.0000896511
23471,-0.0000596589,0.0000069246,-0.0000780141,0.0000984548
23472,-0.0000594277,0.0000035411,-0.0000889254,0.0001070136
23473,-0.0000589939,0.0000005424,-0.0000986581,0.0001149522
23474,-0.0000585276,-0.0000020585,-0.0001073588,0.0001222932
23475,-0.0000581369,-0.0000043989,-0.0001151596,0.0001290775
23476,-0.0000573265,-0.0000063933,-0.0001218008,0.0001347688
23477,-0.0000564547,-0.0000080953,-0.0001272690,0.0001394635
23478,-0.0000554305,-0.0000094265,-0.0001317698,0.0001432644
23479,-0.0000541697,-0.0000104531,-0.0001351902,0.0001460137
23480,-0.0000528925,-0.0000111580,-0.0001375917,0.0001478296
23481,-0.0000514368,-0.0000116103,-0.0001390899,0.0001487499
23482,-0.0000498217,-0.0000118759,-0.0001396629,0.0001487580
23483,-0.0000481121,-0.0000119290,-0.0001393369,0.0001478913
23484,-0.0000461841,-0.0000117434,-0.0001381941,0.0001461797
23485,-0.0000441156,-0.0000113912,-0.0001362396,0.0001436564
23486,-0.0000419097,-0.0000108325,-0.0001334895,0.0001403325
23487,-0.0000396195,-0.0000100741,-0.0001300595,0.0001363329
23488,-0.0000370978,-0.0000091502,-0.0001259760,0.0001316432
23489,-0.0000344517,-0.0000081428,-0.0001212747,0.0001263359
23490,-0.0000318543,-0.0000070017,-0.0001160717,0.0001205669
23491,-0.0000289955,-0.0000057472,-0.0001104375,0.0001143250
23492,-0.0000261943,-0.0000043931,-0.0001043582,0.0001076851
23493,-0.0000232678,-0.0000029655,-0.0000980450,0.0001008117
23494,-0.0000203870,-0.0000014913,-0.0000914359,0.0000936930
23495,-0.0000174358,0.0000000333,-0.0000847158,0.0000864915
23496,-0.0000145233,0.0000015595,-0.0000779268,0.0000792839
23497,-0.0000116635,0.0000030942,-0.0000711405,0.0000721567
23498,-0.0000088395,0.0000046693,-0.0000644598,0.0000652304
23499,-0.0000060801,0.0000062129,-0.0000579723,0.0000586205
23500,-0.0000034725,0.0000076900,-0.0000516756,0.0000523600
23501,-0.0000010116,0.0000091456,-0.0000456773,0.0000465949
23502,0.0000013155,0.0000106957,-0.0000401748,0.0000415949
23503,0.0000035870,0.0000121802,-0.0000350829,0.0000373100
23504,0.0000056524,0.0000134841,-0.0000303988,0.0000337322
23505,0.0000075532,0.0000147116,-0.0000262128,0.0000309934
23506,0.0000091252,0.0000159344,-0.0000227443,0.0000292315
23507,0.0000104623,0.0000171547,-0.0000199745,0.0000283324
23508,0.0000115995,0.0000183194,-0.0000179422,0.0000281438
23509,0.0000124400,0.0000194646,-0.0000166020,0.0000284473
23510,0.0000129521,0.0000205491,-0.0000161433,0.0000291655
23511,0.0000132091,0.0000216012,-0.0000164880,0.0000302150
23512,0.0000131675,0.0000227786,-0.0000177749,0.0000317520
23513,0.0000129237,0.0000236445,-0.0000198602,0.0000334740
23514,0.0000122957,0.0000246318,-0.0000228015,0.0000357466
23515,0.0000113206,0.0000256435,-0.0000266916,0.0000387064
23516,0.0000100379,0.0000264526,-0.0000314131,0.0000422763
23517,0.0000103992,0.0000258972,-0.0000296224,0.0000406976
23518,0.0000108946,0.0000253692,-0.0000276823,0.0000390973
23519,0.0000113952,0.0000247063,-0.0000253960,0.0000372184
23520,0.0000121798,0.0000239632,-0.0000228375,0.0000352723
23521,0.0000130357,0.0000237809,-0.0000200542,0.0000337288
23522,0.0000140390,0.0000230639,-0.0000170110,0.0000319126
23523,0.0000150435,0.0000225794,-0.0000135755,0.0000303386
23524,0.0000162814,0.0000224541,-0.0000100290,0.0000294933
23525,0.0000176200,0.0000222699,-0.0000062911,0.0000290859
23526,0.0000190837,0.0000217147,-0.0000024241,0.0000290102
23527,0.0000206472,0.0000211885,0.0000013071,0.0000296136
23528,0.0000223004,0.0000210776,0.0000051894,0.0000311208
23529,0.0000241634,0.0000207513,0.0000090485,0.0000331113
23530,0.0000260104,0.0000207483,0.0000126141,0.0000355830
23531,0.0000279123,0.0000206310,0.0000163566,0.0000383702
23532,0.0000300254,0.0000205890,0.0000195825,0.0000413389
23533,0.0000322124,0.0000204242,0.0000223743,0.0000442199
23534,0.0000343909,0.0000204986,0.0000249072,0.0000471519
23535,0.0000368484,0.0000205706,0.0000268549,0.0000500214
23536,0.0000393803,0.0000210016,0.0000285777,0.0000529959
23537,0.0000423902,0.0000210827,0.0000298853,0.0000559870
23538,0.0000456452,0.0000215368,0.0000302572,0.0000588457
23539,0.0000493031,0.0000220010,0.0000289522,0.0000612623
23540,0.0000535774,0.0000221140,0.0000264112,0.0000636955
23541,0.0000578507,0.0000224105,0.0000217699,0.0000657485
23542,0.0000614803,0.0000228646,0.0000131867,0.0000669067
23543,0.0000621211,0.0000231129,0.0000026612,0.0000663349
