node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0002187630,0.0000363118,-0.0006065126,0.0006457812
23382,0.0002172149,0.0000393244,-0.0006017603,0.0006409713
23383,0.0002151468,0.0000422060,-0.0005945613,0.0006336976
23384,0.0002121488,0.0000454966,-0.0005851405,0.0006240724
23385,0.0002088508,0.0000484662,-0.0005733624,0.0006121373
23386,0.0002050227,0.0000510449,-0.0005596121,0.0005981686
23387,0.0002003546,0.0000541625,-0.0005438443,0.0005821015
23388,0.0001952865,0.0000573993,-0.0005257837,0.0005638085
23389,0.0001894482,0.0000608650,-0.0005054631,0.0005432201
23390,0.0001832299,0.0000638897,-0.0004834462,0.0005209369
23391,0.0001763114,0.0000677335,-0.0004595837,0.0004968810
23392,0.0001689528,0.0000712064,-0.0004338004,0.0004709545
23393,0.0001609439,0.0000753282,-0.0004063640,0.0004435188
23394,0.0001527849,0.0000793391,-0.0003772713,0.0004146946
23395,0.0001443760,0.0000834490,-0.0003464424,0.0003844873
23396,0.0001355663,0.0000875881,-0.0003148709,0.0003538271
23397,0.0001263067,0.0000919461,-0.0002816556,0.0003220828
23398,0.0001164967,0.0000969432,-0.0002473184,0.0002900618
23399,0.0001067163,0.0001017495,-0.0002120509,0.0002582768
23400,0.0000965754,0.0001069048,-0.0001759965,0.0002274428
23401,0.0000862945,0.0001122291,-0.0001389824,0.0001983891
23402,0.0000761264,0.0001175729,-0.0001022237,0.0001734022
23403,0.0000656040,0.0001232653,-0.0000639161,0.0001535692
23404,0.0000553493,0.0001288773,-0.0000263090,0.0001427062
23405,0.0000447630,0.0001348179,0.0000120735,0.0001425671
23406,0.0000344330,0.0001406478,0.0000502648,0.0001532775
23407,0.0000243373,0.0001464870,0.0000880074,0.0001726154
23408,0.0000142344,0.0001524552,0.0001257330,0.0001981262
23409,0.0000042958,0.0001583726,0.0001627444,0.0002271257
23410,-0.0000053823,0.0001642892,0.0001990213,0.0002581267
23411,-0.0000148101,0.0001701150,0.0002344985,0.0002900828
23412,-0.0000239039,0.0001759101,0.0002689806,0.0003222830
23413,-0.0000327391,0.0001816943,0.0003025321,0.0003544155
23414,-0.0000410756,0.0001871578,0.0003344679,0.0003854660
23415,-0.0000490276,0.0001922405,0.0003651922,0.0004156025
23416,-0.0000566744,0.0001972625,0.0003942996,0.0004445185
23417,-0.0000637778,0.0002019938,0.0004217344,0.0004719418
23418,-0.0000704538,0.0002064644,0.0004474011,0.0004977540
23419,-0.0000766336,0.0002104743,0.0004713038,0.0005218231
23420,-0.0000824230,0.0002142035,0.0004934466,0.0005442116
23421,-0.0000878602,0.0002175921,0.0005134337,0.0005645174
23422,-0.0000928752,0.0002206601,0.0005314891,0.0005829214
23423,-0.0000974979,0.0002231173,0.0005474665,0.0005991717
23424,-0.0001017944,0.0002249541,0.0005611199,0.0006130432
23425,-0.0001056556,0.0002261602,0.0005723213,0.0006243903
23426,-0.0001090536,0.0002268657,0.0005810795,0.0006332567
23427,-0.0001118444,0.0002271606,0.0005874099,0.0006396574
23428,-0.0001144041,0.0002266951,0.0005916115,0.0006438037
23429,-0.0001163365,0.0002256290,0.0005927877,0.0006448565
23430,-0.0001178058,0.0002237624,0.0005918356,0.0006435971
23431,-0.0001189061,0.0002214455,0.0005885774,0.0006400001
23432,-0.0001197471,0.0002184979,0.0005829832,0.0006339954
23433,-0.0001203490,0.0002149901,0.0005752043,0.0006257513
23434,-0.0001205518,0.0002109017,0.0005651919,0.0006151863
23435,-0.0001205956,0.0002062832,0.0005530949,0.0006025031
23436,-0.0001204702,0.0002011041,0.0005389792,0.0005877538
23437,-0.0001201157,0.0001954847,0.0005229612,0.0005710783
23438,-0.0001196822,0.0001892750,0.0005051435,0.0005525566
23439,-0.0001191596,0.0001825749,0.0004854285,0.0005321404
23440,-0.0001185679,0.0001751646,0.0004638184,0.0005097730
23441,-0.0001177272,0.0001675340,0.0004407154,0.0004859603
23442,-0.0001167674,0.0001593732,0.0004162216,0.0004607329
23443,-0.0001158185,0.0001507822,0.0003904388,0.0004342714
23444,-0.0001148906,0.0001419310,0.0003633691,0.0004066710
23445,-0.0001139757,0.0001327396,0.0003353139,0.0003782138
23446,-0.0001130968,0.0001232580,0.0003062751,0.0003489812
23447,-0.0001122588,0.0001135663,0.0002763540,0.0003191721
23448,-0.0001114428,0.0001036945,0.0002458520,0.0002891630
23449,-0.0001107197,0.0000936427,0.0002148703,0.0002592239
23450,-0.0001100746,0.0000835008,0.0001835101,0.0002297058
23451,-0.0001094135,0.0000733588,0.0001518724,0.0002010425
23452,-0.0001088994,0.0000632368,0.0001200381,0.0001739745
23453,-0.0001085133,0.0000530649,0.0000882680,0.0001496070
23454,-0.0001081421,0.0000429629,0.0000568226,0.0001294965
23455,-0.0001078439,0.0000329910,0.0000255525,0.0001156359
23456,-0.0001076917,0.0000231792,-0.0000054718,0.0001102938
23457,-0.0001075455,0.0000135375,-0.0000357402,0.0001141344
23458,-0.0001075012,0.0000041459,-0.0000653224,0.0001258599
23459,-0.0001075229,-0.0000048655,-0.0000940285,0.0001429203
23460,-0.0001075226,-0.0000135868,-0.0001220384,0.0001632148
23461,-0.0001076242,-0.0000220678,-0.0001488925,0.0001850376
23462,-0.0001077417,-0.0000300247,-0.0001747010,0.0002074373
