node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0002192036,-0.0000495361,-0.0005777444,0.0006199134
23382,0.0002222346,-0.0000470509,-0.0005901301,0.0006323413
23383,0.0002248455,-0.0000447939,-0.0006005659,0.0006428385
23384,0.0002267364,-0.0000422650,-0.0006091085,0.0006513132
23385,0.0002283673,-0.0000400943,-0.0006157372,0.0006579449
23386,0.0002295682,-0.0000383018,-0.0006207815,0.0006629768
23387,0.0002301091,-0.0000362074,-0.0006240409,0.0006660993
23388,0.0002303603,-0.0000341012,-0.0006253542,0.0006673055
23389,0.0002299515,-0.0000318831,-0.0006246908,0.0006664329
23390,0.0002291430,-0.0000301032,-0.0006225697,0.0006640826
23391,0.0002278647,-0.0000277415,-0.0006186602,0.0006598730
23392,0.0002261268,-0.0000257680,-0.0006131217,0.0006539996
23393,0.0002238491,-0.0000233426,-0.0006058633,0.0006463155
23394,0.0002213819,-0.0000210555,-0.0005970443,0.0006371147
23395,0.0002186744,-0.0000187564,-0.0005865849,0.0006263004
23396,0.0002155084,-0.0000164758,-0.0005750210,0.0006143000
23397,0.0002119224,-0.0000140933,-0.0005619381,0.0006007363
23398,0.0002078668,-0.0000111589,-0.0005473557,0.0005856035
23399,0.0002036423,-0.0000084530,-0.0005315875,0.0005693214
23400,0.0001990184,-0.0000054654,-0.0005146176,0.0005517875
23401,0.0001941847,-0.0000023458,-0.0004963916,0.0005330270
23402,0.0001892533,0.0000008148,-0.0004775426,0.0005136773
23403,0.0001839504,0.0000042479,-0.0004571402,0.0004927809
23404,0.0001787001,0.0000076820,-0.0004363807,0.0004716151
23405,0.0001731091,0.0000115084,-0.0004144246,0.0004492738
23406,0.0001675294,0.0000152363,-0.0003917650,0.0004263544
23407,0.0001618250,0.0000190555,-0.0003687277,0.0004031260
23408,0.0001560418,0.0000230968,-0.0003448381,0.0003792042
23409,0.0001502300,0.0000271693,-0.0003206481,0.0003551372
23410,0.0001444093,0.0000313534,-0.0002960755,0.0003309045
23411,0.0001386206,0.0000355989,-0.0002712092,0.0003066552
23412,0.0001329000,0.0000399160,-0.0002461379,0.0002825590
23413,0.0001272135,0.0000442846,-0.0002208503,0.0002586876
23414,0.0001215592,0.0000488546,-0.0001955754,0.0002353999
23415,0.0001160420,0.0000533260,-0.0001702614,0.0002128341
23416,0.0001106120,0.0000578888,-0.0001450873,0.0001914065
23417,0.0001053603,0.0000624329,-0.0001200410,0.0001714891
23418,0.0001002439,0.0000670084,-0.0000952413,0.0001536550
23419,0.0000952857,0.0000715352,-0.0000706762,0.0001385344
23420,0.0000904719,0.0000760432,-0.0000464539,0.0001269870
23421,0.0000858045,0.0000805425,-0.0000226323,0.0001198404
23422,0.0000813176,0.0000850228,0.0000007109,0.0001176518
23423,0.0000769889,0.0000893645,0.0000236175,0.0001202959
23424,0.0000728170,0.0000935972,0.0000458903,0.0001271561
23425,0.0000688417,0.0000977211,0.0000675149,0.0001372839
23426,0.0000650892,0.0001017262,0.0000884445,0.0001496905
23427,0.0000616177,0.0001056322,0.0001087042,0.0001636200
23428,0.0000582579,0.0001093093,0.0001282685,0.0001783124
23429,0.0000551921,0.0001128872,0.0001468363,0.0001932630
23430,0.0000523744,0.0001161742,0.0001647506,0.0002082841
23431,0.0000497591,0.0001193489,0.0001817642,0.0002230658
23432,0.0000472923,0.0001223528,0.0001980047,0.0002375134
23433,0.0000450223,0.0001251880,0.0002132868,0.0002513769
23434,0.0000429899,0.0001277993,0.0002278053,0.0002647188
23435,0.0000411093,0.0001302291,0.0002414029,0.0002773535
23436,0.0000393683,0.0001324637,0.0002541953,0.0002893298
23437,0.0000377930,0.0001345460,0.0002661180,0.0003005824
23438,0.0000363375,0.0001363929,0.0002771924,0.0003110612
23439,0.0000349927,0.0001380664,0.0002873690,0.0003207301
23440,0.0000337886,0.0001394524,0.0002966478,0.0003295278
23441,0.0000327744,0.0001406659,0.0003050648,0.0003375287
23442,0.0000319149,0.0001416469,0.0003126841,0.0003447517
23443,0.0000311293,0.0001424072,0.0003195061,0.0003511880
23444,0.0000304044,0.0001430320,0.0003255263,0.0003568613
23445,0.0000297853,0.0001434730,0.0003307586,0.0003617637
23446,0.0000292201,0.0001436874,0.0003352457,0.0003659093
23447,0.0000287137,0.0001437540,0.0003389931,0.0003693318
23448,0.0000282881,0.0001436617,0.0003420178,0.0003720418
23449,0.0000279014,0.0001433637,0.0003443815,0.0003740725
23450,0.0000275205,0.0001429197,0.0003460500,0.0003754118
23451,0.0000272184,0.0001424228,0.0003471141,0.0003761825
23452,0.0000270092,0.0001417950,0.0003476461,0.0003764214
23453,0.0000267648,0.0001409701,0.0003475662,0.0003760202
23454,0.0000264813,0.0001400091,0.0003469042,0.0003750285
23455,0.0000262606,0.0001389701,0.0003457098,0.0003735205
23456,0.0000260887,0.0001378679,0.0003440809,0.0003715909
23457,0.0000258557,0.0001366196,0.0003419668,0.0003691540
23458,0.0000256305,0.0001353060,0.0003393959,0.0003662707
23459,0.0000254081,0.0001339251,0.0003364169,0.0003629846
23460,0.0000251915,0.0001325129,0.0003331085,0.0003593822
23461,0.0000249528,0.0001310394,0.0003294400,0.0003554218
23462,0.0000246998,0.0001295244,0.0003254505,0.0003511477
23463,0.0000244238,0.0001279736,0.0003211219,0.0003465444
23464,0.0000241373,0.0001264184,0.0003165668,0.0003417291
