node_id,dx_mm,dy_mm,dz_mm,total_mm
23821,0.0000170684,0.0000352625,0.0000161047,0.0000423572
23822,0.0000225297,0.0000332057,0.0000131613,0.0000422307
23823,0.0000252536,0.0000324700,0.0000146182,0.0000436548
23824,0.0000250802,0.0000322423,0.0000082885,0.0000416807
23825,0.0000280568,0.0000315832,0.0000100766,0.0000434306
23826,0.0000231957,0.0000333667,0.0000189677,0.0000448459
23827,0.0000194642,0.0000345676,0.0000168673,0.0000431078
23828,0.0000210096,0.0000338860,0.0000187512,0.0000440599
23829,0.0000156964,0.0000352642,0.0000052832,0.0000389596
23830,0.0000134818,0.0000363538,0.0000115473,0.0000404561
23831,0.0000107999,0.0000381393,0.0000171295,0.0000431817
23832,0.0000166072,0.0000351287,0.0000106509,0.0000402898
23833,0.0000190377,0.0000340140,0.0000053109,0.0000393395
23834,0.0000147079,0.0000361648,0.0000160818,0.0000422237
23835,0.0000124987,0.0000371663,0.0000175808,0.0000429725
23836,0.0000108001,0.0000377801,0.0000117817,0.0000410218
23837,0.0000126170,0.0000365541,0.0000059071,0.0000391189
23838,0.0000087217,0.0000394149,0.0000185899,0.0000444430
23839,0.0000250060,0.0000343824,0.0000313587,0.0000528282
23840,0.0000230730,0.0000353885,0.0000338520,0.0000541357
23841,0.0000211928,0.0000364110,0.0000363273,0.0000556289
23842,0.0000193741,0.0000374507,0.0000386268,0.0000571834
23843,0.0000177083,0.0000383089,0.0000403581,0.0000583947
23844,0.0000159686,0.0000392832,0.0000424391,0.0000599937
23845,0.0000269912,0.0000372240,0.0000297713,0.0000547767
23846,0.0000255337,0.0000377348,0.0000319985,0.0000556758
23847,0.0000239093,0.0000383437,0.0000332720,0.0000561153
23848,0.0000226114,0.0000389441,0.0000351786,0.0000571442
23849,0.0000212899,0.0000396439,0.0000365941,0.0000580002
23850,0.0000199883,0.0000404809,0.0000379954,0.0000590075
23851,0.0000235207,0.0000390438,0.0000310527,0.0000551536
23852,0.0000226722,0.0000397378,0.0000277018,0.0000534837
23853,0.0000217590,0.0000403556,0.0000238419,0.0000516765
23854,0.0000203269,0.0000415183,0.0000190701,0.0000500062
23855,0.0000186235,0.0000427113,0.0000130577,0.0000483900
23856,0.0000167225,0.0000438395,0.0000062742,0.0000473382
23857,0.0000146980,0.0000445038,-0.0000009156,0.0000468771
23858,0.0000234296,0.0000407614,0.0000181152,0.0000503845
23859,0.0000226801,0.0000405791,0.0000217281,0.0000513143
23860,0.0000217462,0.0000419938,0.0000125289,0.0000489219
23861,0.0000195086,0.0000437752,0.0000051077,0.0000481969
23862,0.0000191937,0.0000427717,0.0000098660,0.0000479078
23863,0.0000171473,0.0000441995,0.0000028020,0.0000474919
23864,0.0000209422,0.0000416593,0.0000161325,0.0000493389
23865,0.0000261208,0.0000383992,0.0000270067,0.0000537230
23866,0.0000249919,0.0000395800,0.0000235623,0.0000524057
23867,0.0000247012,0.0000386109,0.0000288919,0.0000541821
23868,0.0000238478,0.0000396222,0.0000258776,0.0000529933
23869,0.0000198070,0.0000414042,0.0000213661,0.0000506274
23870,0.0000187063,0.0000420812,0.0000233037,0.0000516122
23871,0.0000179558,0.0000422960,0.0000251370,0.0000523759
23872,0.0000161724,0.0000434745,0.0000086357,0.0000471822
23873,0.0000158219,0.0000433579,0.0000116062,0.0000475914
23874,0.0000154788,0.0000436597,0.0000143112,0.0000484828
23875,0.0000135818,0.0000443725,0.0000033591,0.0000465260
23876,0.0000113861,0.0000451096,-0.0000054367,0.0000468410
23877,0.0000142446,0.0000445441,0.0000015932,0.0000467934
23878,0.0000122030,0.0000451239,-0.0000057817,0.0000471010
23879,0.0000103517,0.0000454713,-0.0000052246,0.0000469265
23880,0.0000084038,0.0000461491,-0.0000129584,0.0000486650
23881,0.0000138128,0.0000442877,0.0000078533,0.0000470518
23882,0.0000119040,0.0000449448,0.0000011795,0.0000465095
23883,0.0000175130,0.0000427372,0.0000178768,0.0000495253
23884,0.0000181898,0.0000425124,0.0000157996,0.0000488651
23885,0.0000168947,0.0000429151,0.0000199720,0.0000502595
23886,0.0000210653,0.0000400124,0.0000342114,0.0000567023
23887,0.0000206618,0.0000404767,0.0000312796,0.0000551696
23888,0.0000197672,0.0000411916,0.0000275349,0.0000533448
23889,0.0000217667,0.0000401323,0.0000297829,0.0000545106
23890,0.0000221819,0.0000395028,0.0000324434,0.0000557232
23891,0.0000207553,0.0000407294,0.0000258127,0.0000524973
23892,0.0000193534,0.0000412973,0.0000327811,0.0000561660
23893,0.0000198508,0.0000408132,0.0000358268,0.0000578216
23894,0.0000188601,0.0000417872,0.0000292379,0.0000543758
23895,0.0000223007,0.0000364431,0.0000368250,0.0000564048
23896,0.0000232501,0.0000365335,0.0000371433,0.0000570516
23897,0.0000237773,0.0000368114,0.0000368655,0.0000572670
23898,0.0000241848,0.0000373261,0.0000364806,0.0000575238
23899,0.0000241774,0.0000377777,0.0000354615,0.0000571771
23900,0.0000255718,0.0000360650,0.0000352794,0.0000565618
23901,0.0000274853,0.0000351536,0.0000332511,0.0000556494
23902,0.0000249939,0.0000357547,0.0000353558,0.0000561527
23903,0.0000241787,0.0000355174,0.0000347034,0.0000552306
23904,0.0000268939,0.0000348151,0.0000330664,0.0000550342
23905,0.0000261502,0.0000345490,0.0000324033,0.0000541058
23906,0.0000258710,0.0000370697,0.0000337192,0.0000563956
23907,0.0000257518,0.0000365013,0.0000345650,0.0000564821
23908,0.0000274195,0.0000364145,0.0000316946,0.0000555193
23909,0.0000274875,0.0000357513,0.0000326318,0.0000556647
23910,0.0000221705,0.0000377288,0.0000387106,0.0000584252
23911,0.0000205720,0.0000385986,0.0000402550,0.0000594434
23912,0.0000191077,0.0000395485,0.0000416897,0.0000605576
23913,0.0000210560,0.0000388703,0.0000394511,0.0000592507
23914,0.0000213103,0.0000392578,0.0000383219,0.0000588546
23915,0.0000225982,0.0000380627,0.0000381764,0.0000584541
23916,0.0000226841,0.0000384735,0.0000367740,0.0000578542
23917,0.0000195778,0.0000397839,0.0000408672,0.0000603007
23918,0.0000198527,0.0000401094,0.0000395388,0.0000597178
23919,0.0000187870,0.0000384386,0.0000407545,0.0000590882
23920,0.0000199010,0.0000384329,0.0000405323,0.0000592959
23921,0.0000205072,0.0000374456,0.0000388919,0.0000577520
23922,0.0000214759,0.0000375167,0.0000389190,0.0000581671
23923,0.0000184301,0.0000393950,0.0000421002,0.0000605315
23924,0.0000169909,0.0000393020,0.0000424382,0.0000602855
23925,0.0000175024,0.0000394897,0.0000426136,0.0000606769
23926,0.0000149279,0.0000365655,0.0000257368,0.0000471408
23927,0.0000129857,0.0000377004,0.0000301227,0.0000499732
23928,0.0000111971,0.0000388207,0.0000344062,0.0000530680
23929,0.0000094664,0.0000400427,0.0000385958,0.0000564152
23930,0.0000080397,0.0000411607,0.0000428924,0.0000599884
23931,0.0000064730,0.0000425491,0.0000474058,0.0000640284
23932,0.0000128946,0.0000383587,0.0000339661,0.0000528333
23933,0.0000144006,0.0000377097,0.0000337019,0.0000525854
23934,0.0000158786,0.0000371047,0.0000339581,0.0000527451
23935,0.0000174024,0.0000368142,0.0000343917,0.0000533003
23936,0.0000187164,0.0000367083,0.0000352162,0.0000542032
23937,0.0000199618,0.0000365333,0.0000358762,0.0000549569
23938,0.0000204041,0.0000349401,0.0000275853,0.0000489702
23939,0.0000179698,0.0000359376,0.0000308139,0.0000506351
23940,0.0000238791,0.0000344052,0.0000302059,0.0000516365
23941,0.0000218452,0.0000353990,0.0000330621,0.0000531357
23942,0.0000222037,0.0000347283,0.0000291072,0.0000504608
23943,0.0000196042,0.0000357458,0.0000315797,0.0000515690
23944,0.0000205398,0.0000357547,0.0000329129,0.0000527592
23945,0.0000168624,0.0000361784,0.0000261023,0.0000476922
23946,0.0000185165,0.0000355050,0.0000268071,0.0000481880
23947,0.0000146651,0.0000372977,0.0000299690,0.0000500432
23948,0.0000164789,0.0000365142,0.0000302586,0.0000502039
23949,0.0000155453,0.0000379142,0.0000372095,0.0000553506
23950,0.0000138894,0.0000388800,0.0000399484,0.0000574495
23951,0.0000124600,0.0000398827,0.0000427181,0.0000597555
23952,0.0000151782,0.0000385935,0.0000400615,0.0000576608
23953,0.0000165444,0.0000384191,0.0000402336,0.0000580387
23954,0.0000169123,0.0000377029,0.0000375698,0.0000558482
23955,0.0000181882,0.0000375067,0.0000381081,0.0000564783
23956,0.0000136199,0.0000395505,0.0000424885,0.0000596240
23957,0.0000147774,0.0000393887,0.0000424268,0.0000597484
23958,0.0000125842,0.0000388370,0.0000374188,0.0000553791
23959,0.0000108039,0.0000399322,0.0000409934,0.0000582388
23960,0.0000088817,0.0000412574,0.0000445502,0.0000613659
23961,0.0000125313,0.0000393859,0.0000402074,0.0000576621
23962,0.0000141075,0.0000382979,0.0000372340,0.0000552460
23963,0.0000111105,0.0000402232,0.0000431653,0.0000600382
23964,0.0000098395,0.0000407574,0.0000444013,0.0000610693
23965,0.0000093752,0.0000404991,0.0000416664,0.0000588571
23966,0.0000109915,0.0000394011,0.0000378747,0.0000557472
23967,0.0000077087,0.0000417368,0.0000457540,0.0000624084
23968,0.0000024766,0.0000457690,0.0000463449,0.0000651827
23969,0.0000039381,0.0000441506,0.0000428584,0.0000616574
23970,0.0000053154,0.0000428746,0.0000405432,0.0000592473
23971,0.0000066718,0.0000416961,0.0000383476,0.0000570405
23972,0.0000081948,0.0000405835,0.0000363265,0.0000550798
23973,0.0000096271,0.0000395719,0.0000351976,0.0000538283
23974,0.0000093562,0.0000393652,0.0000276266,0.0000489937
23975,0.0000079591,0.0000404676,0.0000325923,0.0000525665
23976,0.0000111549,0.0000383534,0.0000265559,0.0000479649
23977,0.0000130220,0.0000372809,0.0000260109,0.0000472864
23978,0.0000096352,0.0000395393,0.0000314811,0.0000514515
23979,0.0000112532,0.0000384109,0.0000307277,0.0000504601
23980,0.0000070985,0.0000409402,0.0000297981,0.0000511313
23981,0.0000051679,0.0000426177,0.0000361630,0.0000561315
23982,0.0000064268,0.0000415552,0.0000352727,0.0000548845
23983,0.0000052819,0.0000422383,0.0000317884,0.0000531270
23984,0.0000036491,0.0000441075,0.0000389225,0.0000589386
23985,0.0000054398,0.0000431347,0.0000438257,0.0000617324
23986,0.0000040959,0.0000444062,0.0000492304,0.0000664253
23987,0.0000030316,0.0000457530,0.0000549480,0.0000715669
23988,0.0000054511,0.0000433442,0.0000467368,0.0000639747
23989,0.0000065994,0.0000422718,0.0000445702,0.0000617815
23990,0.0000067245,0.0000419547,0.0000415240,0.0000594109
23991,0.0000080464,0.0000409661,0.0000397276,0.0000576303
23992,0.0000041734,0.0000445929,0.0000518906,0.0000685462
23993,0.0000054096,0.0000435764,0.0000494876,0.0000661603
23994,0.0000027161,0.0000457459,0.0000494420,0.0000674135
23995,0.0000017351,0.0000473163,0.0000559054,0.0000732615
23996,0.0000009664,0.0000487518,0.0000624544,0.0000792352
23997,0.0000028794,0.0000455442,0.0000524208,0.0000695018
23998,0.0000039840,0.0000441620,0.0000464150,0.0000641912
23999,0.0000019331,0.0000470313,0.0000585244,0.0000751052
24000,0.0000005370,0.0000490971,0.0000606991,0.0000780717
24001,0.0000015432,0.0000473350,0.0000534735,0.0000714311
24002,0.0000000472,0.0000505409,0.0000671606,0.0000840532
24003,-0.0000008811,0.0000521909,0.0000723357,0.0000892027
24004,-0.0000175772,0.0000933717,0.0001425800,0.0001713368
24005,-0.0000171653,0.0000903170,0.0001354825,0.0001637295
24006,-0.0000166001,0.0000871217,0.0001277843,0.0001555461
24007,-0.0000157920,0.0000839277,0.0001199550,0.0001472497
24008,-0.0000147508,0.0000806187,0.0001128932,0.0001395057
24009,-0.0000136312,0.0000770239,0.0001047176,0.0001307068
24010,-0.0000125179,0.0000736764,0.0000957456,0.0001214584
24011,-0.0000111915,0.0000698591,0.0000867296,0.0001119266
24012,-0.0000099408,0.0000664134,0.0000784326,0.0001032532
24013,-0.0000084891,0.0000627809,0.0000708190,0.0000950202
24014,-0.0000071007,0.0000599341,0.0000636906,0.0000877440
24015,-0.0000056978,0.0000567077,0.0000567362,0.0000804190
24016,-0.0000037876,0.0000535975,0.0000501663,0.0000735098
24017,-0.0000023499,0.0000509370,0.0000441977,0.0000674799
24018,-0.0000006646,0.0000486293,0.0000393083,0.0000625331
24019,0.0000010214,0.0000463373,0.0000344689,0.0000577606
24020,0.0000028936,0.0000443095,0.0000307484,0.0000540108
24021,-0.0000059133,0.0000515899,0.0000066929,0.0000523572
24022,-0.0000069197,0.0000534798,0.0000167715,0.0000564735
24023,-0.0000073669,0.0000555500,0.0000279569,0.0000626231
24024,-0.0000083740,0.0000581116,0.0000394488,0.0000707340
24025,-0.0000090994,0.0000609468,0.0000525905,0.0000810128
24026,-0.0000096474,0.0000637739,0.0000657085,0.0000920749
24027,-0.0000052033,0.0000518562,0.0000218214,0.0000565006
24028,-0.0000027359,0.0000486165,0.0000162311,0.0000513274
24029,-0.0000001781,0.0000456310,0.0000116163,0.0000470867
24030,0.0000025967,0.0000429237,0.0000072390,0.0000436073
24031,0.0000053585,0.0000406918,0.0000051617,0.0000413664
24032,0.0000084430,0.0000390008,0.0000027191,0.0000399968
24033,0.0000034545,0.0000417727,-0.0000061085,0.0000423580
24034,0.0000015157,0.0000435066,0.0000025491,0.0000436075
24035,0.0000111878,0.0000368722,-0.0000115079,0.0000402139
24036,0.0000100352,0.0000377967,-0.0000046730,0.0000393844
24037,0.0000074750,0.0000390485,-0.0000086711,0.0000406921
24038,0.0000043731,0.0000412142,-0.0000007338,0.0000414520
24039,0.0000071086,0.0000393659,-0.0000018963,0.0000400475
24040,-0.0000030420,0.0000479635,0.0000017913,0.0000480932
24041,-0.0000001153,0.0000447842,-0.0000025668,0.0000448578
24042,-0.0000042697,0.0000498513,0.0000114207,0.0000513207
24043,-0.0000016953,0.0000466761,0.0000067160,0.0000471873
24044,0.0000009795,0.0000449533,0.0000160635,0.0000477472
24045,-0.0000003392,0.0000469282,0.0000250763,0.0000532090
24046,-0.0000014233,0.0000489293,0.0000345240,0.0000599000
24047,0.0000017511,0.0000445244,0.0000209972,0.0000492582
24048,0.0000039000,0.0000426738,0.0000179440,0.0000464570
24049,0.0000058913,0.0000412516,0.0000168846,0.0000449610
24050,0.0000063725,0.0000404861,0.0000099682,0.0000421794
24051,0.0000036816,0.0000425300,0.0000125216,0.0000444876
24052,0.0000023282,0.0000444509,0.0000259765,0.0000515371
24053,0.0000004337,0.0000465439,0.0000298490,0.0000552945
24054,0.0000043020,0.0000427122,0.0000234248,0.0000489036
24055,-0.0000038380,0.0000508522,0.0000260872,0.0000572819
24056,-0.0000044678,0.0000526028,0.0000355515,0.0000636469
24057,-0.0000050344,0.0000545400,0.0000460294,0.0000715448
24058,-0.0000024816,0.0000496601,0.0000299430,0.0000580419
24059,-0.0000016488,0.0000477539,0.0000203805,0.0000519473
24060,-0.0000032459,0.0000516086,0.0000398325,0.0000652734
24061,-0.0000074200,0.0000578615,0.0000459479,0.0000742578
24062,-0.0000059297,0.0000551845,0.0000422201,0.0000697354
24063,-0.0000059999,0.0000543389,0.0000333371,0.0000640318
24064,-0.0000080538,0.0000603925,0.0000584132,0.0000844051
24065,-0.0000065199,0.0000575515,0.0000527257,0.0000783242
24066,-0.0000146634,0.0000644502,0.0000246188,0.0000705332
24067,-0.0000148892,0.0000677094,0.0000392936,0.0000796884
24068,-0.0000155466,0.0000709818,0.0000545024,0.0000908330
24069,-0.0000158912,0.0000740668,0.0000703789,0.0001034003
24070,-0.0000159917,0.0000769547,0.0000866322,0.0001169739
24071,-0.0000162952,0.0000809105,0.0001038666,0.0001326662
24072,-0.0000136538,0.0000669388,0.0000470394,0.0000829454
24073,-0.0000116423,0.0000628971,0.0000409644,0.0000759584
24074,-0.0000095174,0.0000589383,0.0000341762,0.0000687918
24075,-0.0000087704,0.0000551797,0.0000121030,0.0000571682
24076,-0.0000091006,0.0000568046,0.0000224072,0.0000617387
24077,-0.0000117211,0.0000597024,0.0000187651,0.0000636702
24078,-0.0000128737,0.0000636244,0.0000329002,0.0000727751
24079,-0.0000109076,0.0000602721,0.0000293318,0.0000679121
24080,-0.0000122441,0.0000658130,0.0000541896,0.0000861266
24081,-0.0000126667,0.0000684879,0.0000676467,0.0000970933
24082,-0.0000126875,0.0000710048,0.0000814078,0.0001087652
24083,-0.0000107393,0.0000645586,0.0000598600,0.0000886925
24084,-0.0000104578,0.0000617773,0.0000467461,0.0000781728
24085,-0.0000110960,0.0000671830,0.0000732321,0.0000999981
24086,-0.0000142555,0.0000726202,0.0000763315,0.0001063175
24087,-0.0000141385,0.0000697857,0.0000616675,0.0000941957
24088,-0.0000140313,0.0000746718,0.0000898129,0.0001176398
24089,-0.0000151093,0.0000779319,0.0000989914,0.0001268897
24090,-0.0000206804,0.0000835780,0.0000785192,0.0001165257
24091,-0.0000191693,0.0000793876,0.0000702672,0.0001077373
24092,-0.0000173232,0.0000752188,0.0000623349,0.0000992150
24093,-0.0000190389,0.0000764484,0.0000533027,0.0000951211
24094,-0.0000192018,0.0000734703,0.0000380591,0.0000849417
24095,-0.0000209277,0.0000810662,0.0000611025,0.0001036495
24096,-0.0000216628,0.0000784035,0.0000451255,0.0000930199
24097,-0.0000170749,0.0000721866,0.0000462995,0.0000874419
24098,-0.0000169526,0.0000691138,0.0000313613,0.0000777665
24099,-0.0000180953,0.0000875890,0.0001197283,0.0001494461
24100,-0.0000187490,0.0000849057,0.0001032718,0.0001350021
24101,-0.0000190090,0.0000820677,0.0000869134,0.0001210388
24102,-0.0000196119,0.0000883200,0.0001112343,0.0001433810
24103,-0.0000185935,0.0000907451,0.0001274271,0.0001575375
24104,-0.0000203237,0.0000860467,0.0000948401,0.0001296601
24105,-0.0000175421,0.0000810785,0.0000948362,0.0001259974
24106,-0.0000172780,0.0000842565,0.0001117625,0.0001410267
24107,-0.0000175010,0.0000780535,0.0000787509,0.0001122512
24108,-0.0000098525,0.0000689676,0.0000914168,0.0001149375
24109,-0.0000097756,0.0000714139,0.0001039865,0.0001265254
24110,-0.0000095837,0.0000740170,0.0001165769,0.0001384216
24111,-0.0000094162,0.0000769032,0.0001298298,0.0001511904
24112,-0.0000091507,0.0000800255,0.0001433103,0.0001643948
24113,-0.0000087522,0.0000830705,0.0001563862,0.0001772962
24114,-0.0000029658,0.0000532091,0.0000542169,0.0000760229
24115,-0.0000036478,0.0000551535,0.0000642822,0.0000847787
24116,-0.0000041972,0.0000573903,0.0000747487,0.0000943325
24117,-0.0000047746,0.0000599250,0.0000855444,0.0001045545
24118,-0.0000050602,0.0000627312,0.0000971224,0.0001157305
24119,-0.0000052161,0.0000655589,0.0001086665,0.0001270180
24120,-0.0000029845,0.0000547057,0.0000676070,0.0000870191
24121,-0.0000015801,0.0000522019,0.0000610557,0.0000803451
24122,-0.0000004391,0.0000496543,0.0000553895,0.0000743892
24123,-0.0000009638,0.0000500614,0.0000519970,0.0000721856
24124,0.0000000696,0.0000480879,0.0000430571,0.0000645474
24125,-0.0000021979,0.0000526811,0.0000579439,0.0000783430
24126,-0.0000016159,0.0000505534,0.0000481687,0.0000698461
24127,0.0000006229,0.0000477975,0.0000468409,0.0000669258
24128,0.0000016729,0.0000459404,0.0000387614,0.0000601312
24129,-0.0000024889,0.0000542709,0.0000700442,0.0000886438
24130,-0.0000028036,0.0000559062,0.0000786716,0.0000965535
24131,-0.0000030089,0.0000581425,0.0000883232,0.0001057856
24132,-0.0000017792,0.0000535898,0.0000721245,0.0000898720
24133,-0.0000009701,0.0000515906,0.0000638783,0.0000821156
24134,-0.0000024163,0.0000557858,0.0000817786,0.0000990234
24135,-0.0000042389,0.0000602219,0.0000902648,0.0001085928
24136,-0.0000034894,0.0000582630,0.0000854969,0.0001035204
24137,-0.0000036214,0.0000570161,0.0000779918,0.0000966782
24138,-0.0000045716,0.0000628265,0.0001011848,0.0001191908
24139,-0.0000037866,0.0000605022,0.0000949670,0.0001126658
24140,-0.0000086113,0.0000704363,0.0001080096,0.0001292343
24141,-0.0000076767,0.0000672134,0.0000993793,0.0001202199
24142,-0.0000064941,0.0000638424,0.0000905509,0.0001109842
24143,-0.0000055182,0.0000604862,0.0000823702,0.0001023420
24144,-0.0000075099,0.0000647055,0.0000871695,0.0001088197
24145,-0.0000074788,0.0000621987,0.0000752093,0.0000978828
24146,-0.0000086696,0.0000677990,0.0000954272,0.0001173807
24147,-0.0000085965,0.0000653652,0.0000832677,0.0001062074
24148,-0.0000049903,0.0000579436,0.0000714146,0.0000921000
