node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,-0.0000843528,-0.0000096556,0.0002003844,0.0002176293
23382,-0.0000842807,-0.0000091743,0.0001997987,0.0002170413
23383,-0.0000842486,-0.0000087124,0.0001992563,0.0002165105
23384,-0.0000842865,-0.0000082218,0.0001987576,0.0002160472
23385,-0.0000843345,-0.0000077725,0.0001982936,0.0002156225
23386,-0.0000844324,-0.0000073676,0.0001978251,0.0002152159
23387,-0.0000845803,-0.0000069361,0.0001973635,0.0002148355
23388,-0.0000847581,-0.0000065149,0.0001969202,0.0002144853
23389,-0.0000849859,-0.0000060971,0.0001964771,0.0002141566
23390,-0.0000852336,-0.0000057296,0.0001960060,0.0002138129
23391,-0.0000855113,-0.0000053394,0.0001954891,0.0002134401
23392,-0.0000858088,-0.0000049937,0.0001949190,0.0002130293
23393,-0.0000861262,-0.0000046523,0.0001942781,0.0002125638
23394,-0.0000864435,-0.0000043462,0.0001935394,0.0002120115
23395,-0.0000867708,-0.0000040675,0.0001926684,0.0002113453
23396,-0.0000870976,-0.0000038172,0.0001916752,0.0002105706
23397,-0.0000874145,-0.0000035872,0.0001905216,0.0002096489
23398,-0.0000877212,-0.0000034256,0.0001891489,0.0002085283
23399,-0.0000879875,-0.0000032765,0.0001875936,0.0002072290
23400,-0.0000882236,-0.0000031917,0.0001857763,0.0002056852
23401,-0.0000884196,-0.0000031583,0.0001836836,0.0002038815
23402,-0.0000885748,-0.0000031855,0.0001813354,0.0002018370
23403,-0.0000886505,-0.0000032818,0.0001786028,0.0001994207
23404,-0.0000887153,-0.0000034458,0.0001755930,0.0001967617
23405,-0.0000887004,-0.0000037769,0.0001721128,0.0001936617
23406,-0.0000886450,-0.0000041295,0.0001682217,0.0001901934
23407,-0.0000884291,-0.0000045767,0.0001640116,0.0001863879
23408,-0.0000881932,-0.0000051591,0.0001592497,0.0001821130
23409,-0.0000878968,-0.0000058211,0.0001540790,0.0001774826
23410,-0.0000875000,-0.0000066056,0.0001483959,0.0001723984
23411,-0.0000870328,-0.0000075055,0.0001422169,0.0001669032
23412,-0.0000864953,-0.0000084969,0.0001355086,0.0001609851
23413,-0.0000858773,-0.0000095507,0.0001283076,0.0001546899
23414,-0.0000850490,-0.0000109651,0.0001204112,0.0001478256
23415,-0.0000841702,-0.0000125119,0.0001120261,0.0001406806
23416,-0.0000832211,-0.0000141838,0.0001029900,0.0001331685
23417,-0.0000821614,-0.0000160057,0.0000933700,0.0001253979
23418,-0.0000810113,-0.0000180069,0.0000831541,0.0001174806
23419,-0.0000797408,-0.0000202128,0.0000723697,0.0001095652
23420,-0.0000784198,-0.0000225662,0.0000610349,0.0001019027
23421,-0.0000770483,-0.0000251097,0.0000491078,0.0000947550
23422,-0.0000756163,-0.0000277894,0.0000366498,0.0000885058
23423,-0.0000741338,-0.0000306967,0.0000236213,0.0000836426
23424,-0.0000726308,-0.0000338399,0.0000100903,0.0000807601
23425,-0.0000710673,-0.0000372254,-0.0000040662,0.0000803294
23426,-0.0000694633,-0.0000407674,-0.0000187902,0.0000827055
23427,-0.0000677887,-0.0000444431,-0.0000340433,0.0000879172
23428,-0.0000661036,-0.0000482984,-0.0000496479,0.0000957462
23429,-0.0000643379,-0.0000523854,-0.0000658347,0.0001059141
23430,-0.0000625617,-0.0000566251,-0.0000823526,0.0001179080
23431,-0.0000607648,-0.0000609885,-0.0000991863,0.0001313388
23432,-0.0000589675,-0.0000655085,-0.0001163568,0.0001459707
23433,-0.0000572195,-0.0000701573,-0.0001336819,0.0001614527
23434,-0.0000554809,-0.0000748818,-0.0001513001,0.0001776996
23435,-0.0000537817,-0.0000796951,-0.0001689440,0.0001943858
23436,-0.0000521220,-0.0000845921,-0.0001867430,0.0002115312
23437,-0.0000504916,-0.0000895449,-0.0002045694,0.0002289461
23438,-0.0000489106,-0.0000945514,-0.0002223629,0.0002465309
23439,-0.0000473790,-0.0000996208,-0.0002400539,0.0002641873
23440,-0.0000459268,-0.0001047329,-0.0002576224,0.0002818644
23441,-0.0000445139,-0.0001097489,-0.0002749885,0.0002994077
23442,-0.0000431705,-0.0001147598,-0.0002920520,0.0003167458
23443,-0.0000418863,-0.0001197165,-0.0003087931,0.0003338258
23444,-0.0000406316,-0.0001246310,-0.0003251213,0.0003505534
23445,-0.0000394762,-0.0001294535,-0.0003409669,0.0003668447
23446,-0.0000383502,-0.0001341258,-0.0003562892,0.0003826258
23447,-0.0000372635,-0.0001386881,-0.0003709987,0.0003978228
23448,-0.0000362362,-0.0001430903,-0.0003850048,0.0004123307
23449,-0.0000352482,-0.0001472724,-0.0003982926,0.0004261086
23450,-0.0000342296,-0.0001512545,-0.0004106786,0.0004389835
23451,-0.0000332603,-0.0001551466,-0.0004222639,0.0004510914
23452,-0.0000324504,-0.0001587986,-0.0004331222,0.0004624552
23453,-0.0000315698,-0.0001621107,-0.0004428874,0.0004726793
23454,-0.0000305286,-0.0001650928,-0.0004514345,0.0004816438
23455,-0.0000295767,-0.0001678349,-0.0004589282,0.0004895492
23456,-0.0000287242,-0.0001703471,-0.0004654866,0.0004965088
23457,-0.0000276510,-0.0001724193,-0.0004706758,0.0005020246
23458,-0.0000265472,-0.0001741617,-0.0004745623,0.0005062079
23459,-0.0000254127,-0.0001754941,-0.0004770713,0.0005089607
23460,-0.0000241977,-0.0001765466,-0.0004785161,0.0005106191
23461,-0.0000228919,-0.0001772493,-0.0004784760,0.0005107647
23462,-0.0000214756,-0.0001774721,-0.0004771112,0.0005095023
23463,-0.0000198685,-0.0001774248,-0.0004743670,0.0005068515
23464,-0.0000182109,-0.0001771081,-0.0004702807,0.0005028547
23465,-0.0000162726,-0.0001764013,-0.0004647248,0.0004973443
23466,-0.0000142237,-0.0001754246,-0.0004577322,0.0004904027
23467,-0.0000119243,-0.0001738986,-0.0004494385,0.0004820559
23468,-0.0000094041,-0.0001720723,-0.0004394619,0.0004720425
23469,-0.0000066536,-0.0001700570,-0.0004283424,0.0004609130
23470,-0.0000034923,-0.0001675413,-0.0004154676,0.0004479906
23471,-0.0000003704,-0.0001647061,-0.0004013304,0.0004338137
23472,0.0000031320,-0.0001616312,-0.0003858114,0.0004183120
23473,0.0000070351,-0.0001581364,-0.0003686671,0.0004012132
23474,0.0000110887,-0.0001543419,-0.0003501425,0.0003828108
23475,0.0000151428,-0.0001503880,-0.0003305855,0.0003635005
23476,0.0000199377,-0.0001459841,-0.0003093983,0.0003426896
23477,0.0000248930,-0.0001414407,-0.0002870201,0.0003209450
23478,0.0000301288,-0.0001365977,-0.0002635661,0.0002983852
23479,0.0000356952,-0.0001315850,-0.0002389384,0.0002751006
23480,0.0000413820,-0.0001263728,-0.0002132295,0.0002512954
23481,0.0000474294,-0.0001209719,-0.0001866117,0.0002273932
23482,0.0000537273,-0.0001155175,-0.0001590778,0.0002038054
23483,0.0000602257,-0.0001099874,-0.0001307105,0.0001811342
23484,0.0000670246,-0.0001043508,-0.0001016030,0.0001603264
23485,0.0000740640,-0.0000986597,-0.0000718282,0.0001427532
23486,0.0000813538,-0.0000929320,-0.0000414395,0.0001302767
23487,0.0000887140,-0.0000871978,-0.0000105506,0.0001248397
23488,0.0000963647,-0.0000814320,0.0000207250,0.0001278548
23489,0.0001042059,-0.0000757007,0.0000522033,0.0001389772
23490,0.0001119774,-0.0000700560,0.0000840701,0.0001565713
23491,0.0001200794,-0.0000644067,0.0001157714,0.0001788024
23492,0.0001280718,-0.0000589330,0.0001476425,0.0002041416
23493,0.0001361845,-0.0000534987,0.0001791888,0.0002313374
23494,0.0001442076,-0.0000482701,0.0002106155,0.0002597782
23495,0.0001523511,-0.0000431119,0.0002416273,0.0002888828
23496,0.0001603449,-0.0000381673,0.0002721291,0.0003181533
23497,0.0001681891,-0.0000334053,0.0003020253,0.0003473079
23498,0.0001759336,-0.0000287039,0.0003311202,0.0003760547
23499,0.0001835583,-0.0000242270,0.0003593179,0.0004042153
23500,0.0001908234,-0.0000200589,0.0003866223,0.0004316164
23501,0.0001978188,-0.0000160690,0.0004129368,0.0004581564
23502,0.0002045744,-0.0000120009,0.0004377650,0.0004833559
23503,0.0002112305,-0.0000082111,0.0004615707,0.0005076744
23504,0.0002174464,-0.0000048832,0.0004839633,0.0005305915
23505,0.0002233729,-0.0000018129,0.0005051393,0.0005523263
23506,0.0002287195,0.0000011638,0.0005245412,0.0005722389
23507,0.0002336061,0.0000040349,0.0005421952,0.0005903929
23508,0.0002381330,0.0000067133,0.0005581765,0.0006068883
23509,0.0002421302,0.0000092792,0.0005724688,0.0006216379
23510,0.0002454969,0.0000116353,0.0005845442,0.0006341105
23511,0.0002484346,0.0000138729,0.0005951833,0.0006451011
23512,0.0002508117,0.0000162558,0.0006033068,0.0006535670
23513,0.0002528196,0.0000180261,0.0006099262,0.0006604943
23514,0.0002541274,0.0000199448,0.0006144973,0.0006652710
23515,0.0002547850,0.0000218578,0.0006167082,0.0006676243
23516,0.0002548731,0.0000233661,0.0006172563,0.0006682152
23517,0.0002473994,0.0000228088,0.0005998369,0.0006492542
23518,0.0002402540,0.0000223336,0.0005825844,0.0006305754
23519,0.0002332181,0.0000216362,0.0005658063,0.0006123689
23520,0.0002269492,0.0000207694,0.0005496534,0.0005950262
23521,0.0002208098,0.0000208062,0.0005336554,0.0005779083
23522,0.0002150779,0.0000198799,0.0005179573,0.0005611893
23523,0.0002094544,0.0000193419,0.0005029105,0.0005451277
23524,0.0002044823,0.0000193792,0.0004882401,0.0005296857
23525,0.0001997537,0.0000192489,0.0004738346,0.0005145787
23526,0.0001954068,0.0000184144,0.0004597249,0.0004998699
23527,0.0001913581,0.0000176034,0.0004452552,0.0004849536
23528,0.0001876114,0.0000174777,0.0004312803,0.0004706444
23529,0.0001843485,0.0000169354,0.0004172767,0.0004564987
23530,0.0001812233,0.0000169179,0.0004029920,0.0004421885
23531,0.0001782090,0.0000166305,0.0003890784,0.0004282722
23532,0.0001757908,0.0000164850,0.0003745471,0.0004140769
23533,0.0001736462,0.0000160086,0.0003594459,0.0003995130
23534,0.0001715628,0.0000159339,0.0003442306,0.0003849447
23535,0.0001700571,0.0000158194,0.0003281608,0.0003699448
23536,0.0001687273,0.0000162242,0.0003122546,0.0003552958
23537,0.0001681857,0.0000160086,0.0002957855,0.0003406344
23538,0.0001681269,0.0000163774,0.0002782075,0.0003254755
23539,0.0001687386,0.0000167531,0.0002586896,0.0003093117
23540,0.0001702365,0.0000163984,0.0002374846,0.0002926573
23541,0.0001719383,0.0000165573,0.0002140151,0.0002750262
23542,0.0001728869,0.0000168406,0.0001854691,0.0002541107
23543,0.0001699818,0.0000167858,0.0001544059,0.0002302537
23544,0.0001636833,0.0000157912,0.0001251764,0.0002066657
23545,0.0001640354,0.0000014223,0.0001220586,0.0002044699
23546,0.0001632978,-0.0000112324,0.0001118305,0.0001982382
23547,0.0001608805,-0.0000219326,0.0000955571,0.0001884004
23548,0.0001560136,-0.0000298356,0.0000753087,0.0001757891
23549,0.0001491173,-0.0000353872,0.0000534314,0.0001623056
23550,0.0001406516,-0.0000392784,0.0000308670,0.0001492596
23551,0.0001307866,-0.0000418482,0.0000086230,0.0001375891
23552,0.0001200025,-0.0000440014,-0.0000126371,0.0001284384
23553,0.0001080993,-0.0000458122,-0.0000327239,0.0001218814
23554,0.0000959971,-0.0000478873,-0.0000510120,0.0001187892
23555,0.0000833660,-0.0000497588,-0.0000677997,0.0001184172
23556,0.0000709361,-0.0000515575,-0.0000823790,0.0001203179
23557,0.0000589875,-0.0000532814,-0.0000956852,0.0001243949
23558,0.0000471801,-0.0000552325,-0.0001077572,0.0001299547
23559,0.0000368542,-0.0000563345,-0.0001177369,0.0001356237
23560,0.0000261397,-0.0000575135,-0.0001256790,0.0001406638
23561,0.0000162667,-0.0000582664,-0.0001315312,0.0001447758
23562,0.0000072153,-0.0000581189,-0.0001355333,0.0001476454
23563,-0.0000014145,-0.0000578322,-0.0001375378,0.0001492086
