node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0001827320,0.0000397419,-0.0005057156,0.0005391834
23382,0.0001809524,0.0000421050,-0.0004998789,0.0005332874
23383,0.0001787728,0.0000443669,-0.0004920699,0.0005254150
23384,0.0001758532,0.0000469676,-0.0004824877,0.0005156789
23385,0.0001726837,0.0000493072,-0.0004710187,0.0005040928
23386,0.0001691141,0.0000513656,-0.0004579582,0.0004908805
23387,0.0001648545,0.0000538528,-0.0004432955,0.0004760126
23388,0.0001602848,0.0000564488,-0.0004268089,0.0004593947
23389,0.0001551050,0.0000592337,-0.0004085329,0.0004409822
23390,0.0001496350,0.0000616774,-0.0003889107,0.0004212437
23391,0.0001436049,0.0000647799,-0.0003678282,0.0004001455
23392,0.0001372347,0.0000676113,-0.0003452193,0.0003775990
23393,0.0001303542,0.0000709515,-0.0003213282,0.0003539465
23394,0.0001233614,0.0000742106,-0.0002961291,0.0003292684
23395,0.0001161778,0.0000775784,-0.0002695555,0.0003036047
23396,0.0001086832,0.0000809553,-0.0002424381,0.0002777445
23397,0.0001008487,0.0000845309,-0.0002140085,0.0002512282
23398,0.0000925679,0.0000886154,-0.0001847410,0.0002248349
23399,0.0000843364,0.0000925488,-0.0001547524,0.0001990634
23400,0.0000758355,0.0000967712,-0.0001242007,0.0001747613
23401,0.0000672245,0.0001011324,-0.0000928858,0.0001528877
23402,0.0000587210,0.0001055129,-0.0000618710,0.0001356803
23403,0.0000499424,0.0001101817,-0.0000296008,0.0001245410
23404,0.0000413943,0.0001147900,0.0000020329,0.0001220425
23405,0.0000325811,0.0001196568,0.0000342552,0.0001286573
23406,0.0000239938,0.0001244427,0.0000662759,0.0001430181
23407,0.0000156146,0.0001292277,0.0000978856,0.0001628656
23408,0.0000072361,0.0001341214,0.0001294472,0.0001865408
23409,-0.0000010004,0.0001389843,0.0001603719,0.0002122187
23410,-0.0000090135,0.0001438362,0.0001906697,0.0002390084
23411,-0.0000168142,0.0001486271,0.0002202552,0.0002662425
23412,-0.0000243327,0.0001533771,0.0002489729,0.0002934350
23413,-0.0000316338,0.0001581261,0.0002769870,0.0003205096
23414,-0.0000385197,0.0001626143,0.0003035020,0.0003464688
23415,-0.0000450853,0.0001667915,0.0003291220,0.0003717168
23416,-0.0000513958,0.0001709178,0.0003533510,0.0003958678
