node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0000973162,0.0000115375,-0.0002850638,0.0003014381
23382,0.0000966513,0.0000137612,-0.0002835283,0.0002998652
23383,0.0000956263,0.0000158770,-0.0002803944,0.0002966774
23384,0.0000939613,0.0000182679,-0.0002758010,0.0002919394
23385,0.0000920963,0.0000204139,-0.0002696668,0.0002856897
23386,0.0000898713,0.0000222861,-0.0002622803,0.0002781447
23387,0.0000870663,0.0000245044,-0.0002535700,0.0002692188
23388,0.0000840113,0.0000267858,-0.0002433841,0.0002588652
23389,0.0000804163,0.0000292033,-0.0002317405,0.0002470289
23390,0.0000765714,0.0000313039,-0.0002190272,0.0002341283
23391,0.0000722664,0.0000339316,-0.0002051420,0.0002201296
23392,0.0000676715,0.0000362935,-0.0001900523,0.0002049794
23393,0.0000626366,0.0000390555,-0.0001739357,0.0001889505
23394,0.0000575117,0.0000417175,-0.0001567993,0.0001721452
23395,0.0000522269,0.0000444318,-0.0001386237,0.0001546556
23396,0.0000466721,0.0000471371,-0.0001200100,0.0001371225
23397,0.0000408373,0.0000499665,-0.0001004348,0.0001193796
23398,0.0000346625,0.0000531590,-0.0000802413,0.0001023036
23399,0.0000285178,0.0000562146,-0.0000595404,0.0000867088
23400,0.0000221731,0.0000594594,-0.0000384571,0.0000742025
23401,0.0000157585,0.0000627713,-0.0000168988,0.0000668889
23402,0.0000094140,0.0000660672,0.0000043964,0.0000668792
23403,0.0000028994,0.0000695443,0.0000264673,0.0000744670
23404,-0.0000034451,0.0000729264,0.0000479955,0.0000873711
23405,-0.0000099596,0.0000764287,0.0000697674,0.0001039617
23406,-0.0000162840,0.0000798511,0.0000912320,0.0001223301
23407,-0.0000223983,0.0000832236,0.0001122752,0.0001415400
23408,-0.0000284926,0.0000866062,0.0001330391,0.0001612819
23409,-0.0000344568,0.0000899289,0.0001531647,0.0001809251
23410,-0.0000402209,0.0000931717,0.0001726043,0.0002002272
23411,-0.0000457850,0.0000963045,0.0001913029,0.0002190152
23412,-0.0000510990,0.0000993675,0.0002091359,0.0002371136
23413,-0.0000562230,0.0001023906,0.0002261485,0.0002545349
23414,-0.0000609269,0.0001050437,0.0002418365,0.0002706126
23415,-0.0000653607,0.0001073870,0.0002565752,0.0002857181
23416,-0.0000695744,0.0001096303,0.0002699306,0.0002995362
23417,-0.0000733940,0.0001116137,0.0002820183,0.0003120555
23418,-0.0000769046,0.0001133572,0.0002927444,0.0003232081
23419,-0.0000800511,0.0001147108,0.0003021149,0.0003329266
23420,-0.0000829245,0.0001158145,0.0003101058,0.0003412552
23421,-0.0000855568,0.0001166182,0.0003165435,0.0003480223
23422,-0.0000879020,0.0001171720,0.0003214972,0.0003532938
23423,-0.0000899741,0.0001172259,0.0003249209,0.0003569466
23424,-0.0000918342,0.0001167799,0.0003267246,0.0003589151
23425,-0.0000933981,0.0001158339,0.0003267104,0.0003589991
23426,-0.0000946560,0.0001145080,0.0003248919,0.0003572487
23427,-0.0000955047,0.0001128722,0.0003214084,0.0003537862
23428,-0.0000962024,0.0001106864,0.0003164579,0.0003487864
23429,-0.0000964839,0.0001080107,0.0003093874,0.0003416080
23430,-0.0000964704,0.0001047951,0.0003009404,0.0003329470
23431,-0.0000962228,0.0001012295,0.0002908755,0.0003226683
23432,-0.0000958100,0.0000972239,0.0002792850,0.0003108572
23433,-0.0000952842,0.0000928084,0.0002662795,0.0002976529
23434,-0.0000945172,0.0000880130,0.0002518013,0.0002829906
23435,-0.0000936772,0.0000828476,0.0002361344,0.0002672052
23436,-0.0000927400,0.0000773223,0.0002191604,0.0002502213
23437,-0.0000916907,0.0000714969,0.0002010220,0.0002322258
23438,-0.0000906043,0.0000653017,0.0001818267,0.0002133879
23439,-0.0000894928,0.0000587794,0.0001615917,0.0001938450
23440,-0.0000883802,0.0000518232,0.0001403742,0.0001737862
23441,-0.0000871365,0.0000447881,0.0001183115,0.0001536110
23442,-0.0000858547,0.0000374429,0.0000956009,0.0001338377
23443,-0.0000846027,0.0000298768,0.0000722897,0.0001152217
23444,-0.0000833846,0.0000221807,0.0000484854,0.0000989738
23445,-0.0000822125,0.0000143346,0.0000243151,0.0000869229
23446,-0.0000810792,0.0000064026,-0.0000001337,0.0000813317
23447,-0.0000799878,-0.0000015965,-0.0000247439,0.0000837428
23448,-0.0000789392,-0.0000096095,-0.0000493379,0.0000935841
23449,-0.0000779616,-0.0000176075,-0.0000738688,0.0001088331
23450,-0.0000770109,-0.0000255520,-0.0000980890,0.0001272990
23451,-0.0000760730,-0.0000334442,-0.0001220613,0.0001476638
23452,-0.0000753100,-0.0000412017,-0.0001457786,0.0001691762
23453,-0.0000745779,-0.0000487995,-0.0001688636,0.0001909402
23454,-0.0000737657,-0.0000561805,-0.0001911092,0.0002124156
23455,-0.0000730423,-0.0000633505,-0.0002126982,0.0002336429
23456,-0.0000724649,-0.0000703176,-0.0002336435,0.0002545290
23457,-0.0000717583,-0.0000769356,-0.0002534283,0.0002743980
23458,-0.0000711016,-0.0000832317,-0.0002721154,0.0002933082
23459,-0.0000704709,-0.0000890897,-0.0002895678,0.0003110508
23460,-0.0000697699,-0.0000946268,-0.0003060588,0.0003278629
23461,-0.0000690889,-0.0000998399,-0.0003210915,0.0003432798
23462,-0.0000683578,-0.0001044941,-0.0003348191,0.0003573452
23463,-0.0000675165,-0.0001088692,-0.0003472731,0.0003701481
23464,-0.0000666652,-0.0001128864,-0.0003581491,0.0003813900
23465,-0.0000655937,-0.0001164626,-0.0003675705,0.0003911191
23466,-0.0000644821,-0.0001197518,-0.0003755090,0.0003993813
23467,-0.0000631504,-0.0001222572,-0.0003816598,0.0004057080
23468,-0.0000616486,-0.0001244575,-0.0003863046,0.0004105136
23469,-0.0000599167,-0.0001262930,-0.0003891503,0.0004134947
23470,-0.0000578247,-0.0001275774,-0.0003901996,0.0004145786
23471,-0.0000558226,-0.0001283439,-0.0003897455,0.0004141133
23472,-0.0000534603,-0.0001287964,-0.0003875761,0.0004119001
23473,-0.0000506980,-0.0001286990,-0.0003834492,0.0004076359
23474,-0.0000478156,-0.0001281156,-0.0003776375,0.0004016341
23475,-0.0000449830,-0.0001272483,-0.0003704698,0.0003942886
23476,-0.0000413704,-0.0001258340,-0.0003613571,0.0003848697
23477,-0.0000376076,-0.0001241229,-0.0003505729,0.0003737943
23478,-0.0000335548,-0.0001219467,-0.0003383472,0.0003612143
23479,-0.0000291119,-0.0001194397,-0.0003245248,0.0003470298
23480,-0.0000245689,-0.0001165607,-0.0003092208,0.0003313722
23481,-0.0000196658,-0.0001133828,-0.0002926000,0.0003144156
23482,-0.0000144726,-0.0001100310,-0.0002746680,0.0002962411
23483,-0.0000090693,-0.0001064742,-0.0002554699,0.0002769186
23484,-0.0000033059,-0.0001026715,-0.0002351414,0.0002566006
23485,0.0000027276,-0.0000987099,-0.0002137280,0.0002354373
23486,0.0000090411,-0.0000945694,-0.0001912454,0.0002135414
23487,0.0000154747,-0.0000902720,-0.0001678698,0.0001912296
23488,0.0000222884,-0.0000858306,-0.0001436870,0.0001688479
23489,0.0000293422,-0.0000813483,-0.0001188032,0.0001469446
