node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0002241935,-0.0000510405,-0.0005907957,0.0006339617
23382,0.0002273228,-0.0000484954,-0.0006035481,0.0006467594
23383,0.0002300220,-0.0000461785,-0.0006143006,0.0006575772
23384,0.0002319812,-0.0000435896,-0.0006231260,0.0006663343
23385,0.0002336704,-0.0000413789,-0.0006299887,0.0006732011
23386,0.0002349196,-0.0000395563,-0.0006352370,0.0006784379
23387,0.0002354889,-0.0000374118,-0.0006386407,0.0006817013
23388,0.0002357783,-0.0000352555,-0.0006400785,0.0006830335
23389,0.0002353779,-0.0000329973,-0.0006394899,0.0006822308
23390,0.0002345877,-0.0000311772,-0.0006373939,0.0006799076
23391,0.0002333077,-0.0000287652,-0.0006334799,0.0006756898
23392,0.0002315481,-0.0000267514,-0.0006279072,0.0006697743
23393,0.0002292488,-0.0000242857,-0.0006205652,0.0006620015
23394,0.0002267398,-0.0000219482,-0.0006116230,0.0006526678
23395,0.0002239908,-0.0000195987,-0.0006010204,0.0006417020
23396,0.0002207832,-0.0000172777,-0.0005892747,0.0006295144
23397,0.0002171354,-0.0000148646,-0.0005759701,0.0006157193
23398,0.0002130182,-0.0000118698,-0.0005611466,0.0006003359
23399,0.0002087221,-0.0000091133,-0.0005451084,0.0005837732
23400,0.0002040167,-0.0000060651,-0.0005278392,0.0005659274
23401,0.0001991014,-0.0000028949,-0.0005092743,0.0005468182
23402,0.0001940784,0.0000003363,-0.0004900786,0.0005271087
23403,0.0001886741,0.0000038302,-0.0004692984,0.0005058197
23404,0.0001833322,0.0000073250,-0.0004481535,0.0004842581
23405,0.0001776297,0.0000112222,-0.0004257614,0.0004614662
23406,0.0001719484,0.0000150209,-0.0004026673,0.0004381014
23407,0.0001661386,0.0000189209,-0.0003791868,0.0004144185
23408,0.0001602449,0.0000230331,-0.0003548243,0.0003900119
23409,0.0001543198,0.0000271765,-0.0003301530,0.0003654506
23410,0.0001483866,0.0000314515,-0.0003050900,0.0003407165
23411,0.0001424856,0.0000357881,-0.0002797245,0.0003159568
23412,0.0001366516,0.0000401862,-0.0002541351,0.0002913301
23413,0.0001308528,0.0000446358,-0.0002283406,0.0002669349
23414,0.0001250861,0.0000492969,-0.0002025300,0.0002430948
23415,0.0001194566,0.0000538594,-0.0001766915,0.0002199787
23416,0.0001139174,0.0000585133,-0.0001509941,0.0001979904
23417,0.0001085595,0.0000631586,-0.0001254160,0.0001774918
23418,0.0001033368,0.0000678253,-0.0001000756,0.0001590405
23419,0.0000982765,0.0000724432,-0.0000749713,0.0001432724
23420,0.0000933615,0.0000770425,-0.0000502110,0.0001310461
23421,0.0000885950,0.0000816531,-0.0000258729,0.0001232303
23422,0.0000840140,0.0000862247,-0.0000020048,0.0001204038
23423,0.0000795922,0.0000906677,0.0000214256,0.0001225342
23424,0.0000753301,0.0000950018,0.0000442104,0.0001290524
23425,0.0000712678,0.0000992271,0.0000663458,0.0001390211
23426,0.0000674327,0.0001033235,0.0000877846,0.0001514234
23427,0.0000638831,0.0001073309,0.0001085350,0.0001654715
23428,0.0000604474,0.0001110994,0.0001285894,0.0001803668
23429,0.0000573104,0.0001147639,0.0001476307,0.0001955762
23430,0.0000544265,0.0001181443,0.0001660120,0.0002109035
23431,0.0000517481,0.0001214075,0.0001834788,0.0002260136
23432,0.0000492205,0.0001244989,0.0002001631,0.0002408068
23433,0.0000468948,0.0001274206,0.0002158752,0.0002550240
23434,0.0000448107,0.0001301165,0.0002308141,0.0002687256
23435,0.0000428814,0.0001326258,0.0002448174,0.0002817161
23436,0.0000410948,0.0001349400,0.0002580047,0.0002940477
23437,0.0000394769,0.0001370989,0.0002703098,0.0003056500
23438,0.0000379818,0.0001390204,0.0002817537,0.0003164719
23439,0.0000365995,0.0001407665,0.0002922842,0.0003264733
23440,0.0000353620,0.0001422212,0.0003019042,0.0003355942
23441,0.0000343174,0.0001434993,0.0003106486,0.0003439074
23442,0.0000334315,0.0001445429,0.0003185816,0.0003514321
23443,0.0000326215,0.0001453609,0.0003257035,0.0003581574
23444,0.0000318733,0.0001460433,0.0003320089,0.0003641077
23445,0.0000312340,0.0001465381,0.0003375125,0.0003692745
23446,0.0000306505,0.0001468031,0.0003422582,0.0003736727
23447,0.0000301269,0.0001469163,0.0003462484,0.0003773328
23448,0.0000296861,0.0001468688,0.0003495022,0.0003802677
23449,0.0000292863,0.0001466114,0.0003520802,0.0003825089
23450,0.0000288933,0.0001462042,0.0003539482,0.0003840440
23451,0.0000285812,0.0001457430,0.0003551990,0.0003849990
23452,0.0000283640,0.0001451488,0.0003559060,0.0003854112
23453,0.0000281116,0.0001443526,0.0003559853,0.0003851669
23454,0.0000278201,0.0001434174,0.0003554668,0.0003843164
23455,0.0000275926,0.0001424010,0.0003544039,0.0003829381
23456,0.0000274159,0.0001413195,0.0003528890,0.0003811213
23457,0.0000271770,0.0001400879,0.0003508810,0.0003787885
23458,0.0000269470,0.0001387889,0.0003484046,0.0003759977
