node_id,dx_mm,dy_mm,dz_mm,total_mm
23381,0.0001336210,-0.0000548040,-0.0003617995,0.0003895599
23382,0.0001366192,-0.0000525896,-0.0003740196,0.0004016480
23383,0.0001392573,-0.0000505631,-0.0003846837,0.0004122266
23384,0.0001412953,-0.0000483344,-0.0003938111,0.0004211743
23385,0.0001431034,-0.0000464136,-0.0004014107,0.0004286763
23386,0.0001445515,-0.0000448307,-0.0004077603,0.0004349406
23387,0.0001454596,-0.0000430056,-0.0004126686,0.0004396628
23388,0.0001461280,-0.0000411783,-0.0004160138,0.0004428504
23389,0.0001462365,-0.0000392790,-0.0004177843,0.0004443778
23390,0.0001460152,-0.0000377675,-0.0004183882,0.0004447420
23391,0.0001454143,-0.0000357839,-0.0004175737,0.0004436142
23392,0.0001444137,-0.0000341382,-0.0004154789,0.0004411842
23393,0.0001429835,-0.0000321504,-0.0004120119,0.0004373005
23394,0.0001413837,-0.0000303004,-0.0004073105,0.0004322145
23395,0.0001395837,-0.0000284583,-0.0004013653,0.0004258962
23396,0.0001374154,-0.0000266443,-0.0003945326,0.0004186274
23397,0.0001348970,-0.0000247881,-0.0003865465,0.0004101583
23398,0.0001320192,-0.0000224998,-0.0003774230,0.0004004790
23399,0.0001289926,-0.0000204297,-0.0003673807,0.0003899039
23400,0.0001256568,-0.0000181476,-0.0003564515,0.0003783868
23401,0.0001221511,-0.0000158033,-0.0003446043,0.0003659546
23402,0.0001185781,-0.0000134477,-0.0003322828,0.0003530629
23403,0.0001147235,-0.0000109092,-0.0003188929,0.0003390770
23404,0.0001109018,-0.0000084096,-0.0003052439,0.0003248750
23405,0.0001068392,-0.0000056573,-0.0002908090,0.0003098653
23406,0.0001027882,-0.0000029933,-0.0002759256,0.0002944645
23407,0.0000986688,-0.0000002977,-0.0002608146,0.0002788546
23408,0.0000944895,0.0000025102,-0.0002452042,0.0002627921
23409,0.0000903020,0.0000053196,-0.0002294451,0.0002466329
23410,0.0000861356,0.0000081709,-0.0002135364,0.0002303995
23411,0.0000820004,0.0000110238,-0.0001975344,0.0002141622
23412,0.0000779265,0.0000138885,-0.0001815050,0.0001980139
23413,0.0000739039,0.0000167750,-0.0001654641,0.0001819933
23414,0.0000699726,0.0000196930,-0.0001496175,0.0001663412
23415,0.0000661527,0.0000224928,-0.0001338808,0.0001510171
23416,0.0000624142,0.0000253141,-0.0001184394,0.0001362506
23417,0.0000588511,0.0000280570,-0.0001032586,0.0001221188
23418,0.0000554105,0.0000307715,-0.0000884436,0.0001088094
23419,0.0000521245,0.0000333675,-0.0000739694,0.0000964459
23420,0.0000489659,0.0000359049,-0.0000599206,0.0000853071
23421,0.0000459300,0.0000383738,-0.0000463520,0.0000757009
23422,0.0000430459,0.0000407639,-0.0000332999,0.0000679965
23423,0.0000402981,0.0000429756,-0.0000207436,0.0000624591
23424,0.0000376742,0.0000450285,-0.0000088216,0.0000593695
23425,0.0000352150,0.0000469127,0.0000024157,0.0000587089
23426,0.0000329374,0.0000486383,0.0000129590,0.0000601539
23427,0.0000308946,0.0000502651,0.0000228422,0.0000632678
23428,0.0000289406,0.0000516429,0.0000321070,0.0000673455
23429,0.0000272335,0.0000528619,0.0000404299,0.0000719071
23430,0.0000257192,0.0000538121,0.0000481834,0.0000766737
23431,0.0000243628,0.0000546431,0.0000551682,0.0000813814
23432,0.0000231202,0.0000552854,0.0000614793,0.0000858529
23433,0.0000220067,0.0000557682,0.0000670453,0.0000899414
23434,0.0000210700,0.0000560523,0.0000719646,0.0000936200
23435,0.0000202304,0.0000561668,0.0000762109,0.0000968095
23436,0.0000194877,0.0000561223,0.0000798386,0.0000995173
23437,0.0000188590,0.0000559387,0.0000828262,0.0001017102
23438,0.0000183064,0.0000555757,0.0000852319,0.0001033840
23439,0.0000178227,0.0000550634,0.0000870345,0.0001045210
23440,0.0000174171,0.0000543317,0.0000882529,0.0001050899
23441,0.0000171426,0.0000535106,0.0000889362,0.0001051994
23442,0.0000169611,0.0000525201,0.0000891735,0.0001048711
23443,0.0000168208,0.0000514100,0.0000889744,0.0001041267
23444,0.0000167185,0.0000502203,0.0000883685,0.0001030077
23445,0.0000166683,0.0000489310,0.0000873957,0.0001015386
23446,0.0000166543,0.0000475520,0.0000861160,0.0000997723
23447,0.0000166764,0.0000461033,0.0000845496,0.0000977357
23448,0.0000167446,0.0000446249,0.0000827571,0.0000955013
23449,0.0000168389,0.0000430866,0.0000807791,0.0000930874
23450,0.0000169623,0.0000415284,0.0000786864,0.0000905753
23451,0.0000171350,0.0000399704,0.0000764801,0.0000879798
23452,0.0000173197,0.0000384123,0.0000742014,0.0000853307
23453,0.0000175246,0.0000368643,0.0000719418,0.0000827146
23454,0.0000177836,0.0000353761,0.0000697628,0.0000802158
23455,0.0000180638,0.0000339179,0.0000676464,0.0000777995
23456,0.0000183441,0.0000324995,0.0000655946,0.0000754676
23457,0.0000186985,0.0000311908,0.0000637694,0.0000734101
23458,0.0000190820,0.0000299619,0.0000621735,0.0000716058
23459,0.0000194937,0.0000288627,0.0000608493,0.0000701121
23460,0.0000199585,0.0000278531,0.0000597297,0.0000688606
23461,0.0000204603,0.0000269531,0.0000589676,0.0000679873
23462,0.0000210143,0.0000262227,0.0000585163,0.0000674788
23463,0.0000216445,0.0000255923,0.0000584305,0.0000673615
23464,0.0000223055,0.0000250604,0.0000587078,0.0000676178
23465,0.0000230787,0.0000246785,0.0000594002,0.0000683377
